uid,startDate,endDate,domainID,siteID,downloadFileName,downloadFileUrl,shapefileAopYear,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
8c1a9f46-df6e-4377-8a77-c0c7c1c65c6b,2021-05-10,2021-05-19,D15,ONAQ,ONAQ-2021-polygons-v2.zip,https://storage.neonscience.org/neon-crown-shapefiles/ONAQ-2021-polygons-v2.zip,2019,NA,20260106T155223Z,RELEASE-2026,DP1.10026.001,ONAQ,2021,cfc_shapefile
