dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,subplotID,individualID,sampleID,sampleCode,plantStatus,taxonID,scientificName,n_raw_records,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,clipCellNumber_mean_2018_2024,clipLength_mean_2018_2024,clipWidth_mean_2018_2024,percentCoverClip_mean_2018_2024,subsample1Height_mean_2018_2024,subsample2Height_mean_2018_2024,subsample3Height_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,clipCellNumber_mean_2018_2024_unit,clipLength_mean_2018_2024_unit,clipWidth_mean_2018_2024_unit,percentCoverClip_mean_2018_2024_unit,subsample1Height_mean_2018_2024_unit,subsample2Height_mean_2018_2024_unit,subsample3Height_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.01538,VIe0/2w3fNdGg8ZdiqmQlNlOr20+UpuJvUCrLWl755s=,A00000358684,Insect damaged,TIAM,Tilia americana L.,1,45.812246,-90.092743,20.2,505.9,0.4,NA,NA,NA,NA,18,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.01791,VIe0/2w3fNeKiqeEFmkbTs9QFEyiE/IgZxcA8Dbkb5k=,A00000358700,OK,OSVI,Ostrya virginiana (Mill.) K. Koch,1,45.812246,-90.092743,20.2,505.9,0.4,NA,NA,NA,NA,8,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.02147,VIe0/2w3fNdp78ByyJA8EFjCoqDnFwaXQtvg+v8qGt4=,A00000358663,OK,ACSA3,Acer saccharum Marshall,1,45.812246,-90.092743,20.2,505.9,0.4,NA,NA,NA,NA,18,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_002,STEI_002.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.02111,VIe0/2w3fNcn3zJhSf83pdbJFqmmyeiAhPHMvnkGMd4=,A00000358654,OK,ACSA3,Acer saccharum Marshall,1,45.797373,-90.092307,20.3,524.3,0.31,NA,NA,NA,NA,16.3,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.03447A,VIe0/2w3fNdC6482kBzsUz+jtbq68YxAsmoE90paeNQ=,A00000358661,OK,ACSA3,Acer saccharum Marshall,1,45.82494,-90.072607,20.4,502.4,0.48,NA,NA,NA,NA,15.6,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.03466A,VIe0/2w3fNcNrKRjyzmNZjPw0FpnIzoEFXPbDM4DReI=,A00000358670,OK,ACRU,Acer rubrum L.,1,45.82494,-90.072607,20.4,502.4,0.48,NA,NA,NA,NA,14.5,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.03471,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eUlHYYePX1PQ=,A00000358667,OK,POTR5,Populus tremuloides Michx.,1,45.82494,-90.072607,20.4,502.4,0.48,NA,NA,NA,NA,19.5,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_004,STEI_004.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.05482,VIe0/2w3fNfkpyROGrcCGENSQWPrugpZyYl1BknTjcY=,A00000358676,OK,POGR4,Populus grandidentata Michx.,1,45.797883,-90.064162,20.3,508.4,0.35,NA,NA,NA,NA,19.1,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_004,STEI_004.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.05483,VIe0/2w3fNfBXMoEYn4UHpUVD27O6vHTQhQMl2a6XPc=,A00000358678,OK,FRAM2,Fraxinus americana L.,1,45.797883,-90.064162,20.3,508.4,0.35,NA,NA,NA,NA,15,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,STEI,cfc_fieldData,2022,STEI,STEI_005,STEI_005.basePlot.cfc,distributed,NA,NEON.PLA.D05.STEI.00225,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTt/92A2JwL8mA=,A00000358668,Leaves not fully expanded,QURU,Quercus rubra L.,1,45.826442,-90.086208,20.3,500.3,0.36,NA,NA,NA,NA,13.4,NA,NA,2022,2022,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
