dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,VIe0/2w3fNdGg8ZdiqmQlNlOr20+UpuJvUCrLWl755s=,A00000358684,1,0.6,-26,3.41,46.46,13.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,VIe0/2w3fNdp78ByyJA8EFjCoqDnFwaXQtvg+v8qGt4=,A00000358663,1,-3.1,-26.6,1.95,49.43,25.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_001,STEI_001.basePlot.cfc,distributed,VIe0/2w3fNeKiqeEFmkbTs9QFEyiE/IgZxcA8Dbkb5k=,A00000358700,2,0.4,-29,2.72,47.36,17.4,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_002,STEI_002.basePlot.cfc,distributed,VIe0/2w3fNcn3zJhSf83pdbJFqmmyeiAhPHMvnkGMd4=,A00000358654,1,-4.7,-27.6,1.75,47.95,27.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,VIe0/2w3fNcNrKRjyzmNZjPw0FpnIzoEFXPbDM4DReI=,A00000358670,1,-4.2,-28.5,1.95,49.43,25.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,VIe0/2w3fNdC6482kBzsUz+jtbq68YxAsmoE90paeNQ=,A00000358661,1,-4.9,-26.3,2.29,48.39,21.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_003,STEI_003.basePlot.cfc,distributed,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eUlHYYePX1PQ=,A00000358667,1,-0.9,-26.6,2.99,50.32,16.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_004,STEI_004.basePlot.cfc,distributed,VIe0/2w3fNfBXMoEYn4UHpUVD27O6vHTQhQMl2a6XPc=,A00000358678,1,-2.9,-26.7,2.57,48.27,18.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_004,STEI_004.basePlot.cfc,distributed,VIe0/2w3fNfkpyROGrcCGENSQWPrugpZyYl1BknTjcY=,A00000358676,1,-0.3,-27.4,3.19,51.11,16,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_005,STEI_005.basePlot.cfc,distributed,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoKjlT6vcQlh3Y=,A00000358681,1,-4.5,-26.3,2.69,48.04,17.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_005,STEI_005.basePlot.cfc,distributed,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTt/92A2JwL8mA=,A00000358668,1,-2.3,-26.3,2.69,48.52,18,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_006,STEI_006.basePlot.cfc,distributed,VIe0/2w3fNd94NzJ1ldmPp22Sg4VOuWdyMQOHW70WTo=,A00000358664,1,-0.6,-29.3,2.41,49.18,20.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_006,STEI_006.basePlot.cfc,distributed,VIe0/2w3fNerc6dIOIEO+ukXO7jPf4U1v+YgNHOTAg8=,A00000358653,1,-2.8,-27,3.01,46.16,15.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_006,STEI_006.basePlot.cfc,distributed,VIe0/2w3fNfxmlWt9NRGm97Z+ybfB8lF9kirY9NEcTA=,A00000358679,1,-0.3,-27.5,3.11,50.61,16.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_007,STEI_007.basePlot.cfc,distributed,VIe0/2w3fNc8HWp37cAPqBrDQ5lU2iKTllLwNYyDMqI=,A00000358698,1,-2.2,-26.6,2.31,47.34,20.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_007,STEI_007.basePlot.cfc,distributed,VIe0/2w3fNeozSAraMsLYgEuIF0i2goBlGmZg2SCHFo=,A00000358683,1,-2.4,-28,2.71,48.79,18,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_007,STEI_007.basePlot.cfc,distributed,VIe0/2w3fNftqIpFKLlZ7A8yyxQEJCkrW5P3qBjpzbU=,A00000358699,1,-0.9,-27.5,2.62,49.46,18.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STEI,cfc_carbonNitrogen,2022,STEI,STEI_008,STEI_008.basePlot.cfc,distributed,VIe0/2w3fNdJfITAZNCzslh24w6wCKREf+2wqUvUxAM=,A00000358665,1,-2.6,-29,1.06,51.26,48.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
