dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_001,SERC_001.basePlot.bgc,M,3,198.2,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_002,SERC_002.basePlot.bgc,M,3,187.56666666666666,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_003,SERC_003.basePlot.bgc,M,3,183.70000000000002,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_004,SERC_004.basePlot.bgc,M,3,191.16666666666669,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_005,SERC_005.basePlot.bgc,M,3,177.36666666666667,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_007,SERC_007.basePlot.bgc,M,3,211.56666666666666,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_044,SERC_044.basePlot.bgc,M,3,169.96666666666667,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_045,SERC_045.basePlot.bgc,M,3,197.33333333333334,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_047,SERC_047.basePlot.bgc,M,3,190.03333333333333,2021,2021,gram,NA,NA
DP1.10086.001,SERC,sls_bgcSubsampling,2018-2024,SERC,SERC_049,SERC_049.basePlot.bgc,M,3,191.33333333333334,2021,2021,gram,NA,NA
