uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
54c3f626-2c48-4f99-8c5c-a798b06e8e0c,D15,ONAQ,ONAQ_041,ONAQ_041.basePlot.bgc,2023-06-22T15:51:00Z,2023-06-22T16:39:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_041-M-23-20230622|ONAQ_041-M-41-20230622,ONAQ_041-M-20230622-COMP,B00000113912,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
9d6aaf47-f5f7-4d1e-9d17-a92bff0ccbb4,D15,ONAQ,ONAQ_042,ONAQ_042.basePlot.bgc,2023-06-22T17:26:00Z,2023-06-22T18:10:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_042-M-41-20230622|ONAQ_042-M-39-20230622|ONAQ_042-M-21-20230622,ONAQ_042-M-20230622-COMP,B00000113930,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
5461a358-5e38-4f76-86ae-819f2b8caa13,D15,ONAQ,ONAQ_002,ONAQ_002.basePlot.bgc,2023-06-26T16:05:00Z,2023-06-26T16:29:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_002-M-41-20230626|ONAQ_002-M-39-20230626|ONAQ_002-M-23-20230626,ONAQ_002-M-20230626-COMP,B00000113939,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
0b5074f9-a6f1-4c86-a8f9-ad830d4796b5,D15,ONAQ,ONAQ_043,ONAQ_043.basePlot.bgc,2023-06-26T18:03:00Z,2023-06-26T18:46:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_043-M-21-20230626|ONAQ_043-M-41-20230626|ONAQ_043-M-39-20230626,ONAQ_043-M-20230626-COMP,B00000113936,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
ea775c76-625f-4c56-92d6-31cd0d517406,D15,ONAQ,ONAQ_044,ONAQ_044.basePlot.bgc,2023-06-26T19:18:00Z,2023-06-26T19:34:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_044-M-39-20230626|ONAQ_044-M-41-20230626|ONAQ_044-M-21-20230626,ONAQ_044-M-20230626-COMP,B00000113926,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
307440db-72cc-44ca-a498-5d1391410f32,D15,ONAQ,ONAQ_008,ONAQ_008.basePlot.bgc,2023-06-26T20:37:00Z,2023-06-26T20:58:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_008-M-23-20230626|ONAQ_008-M-21-20230626|ONAQ_008-M-41-20230626,ONAQ_008-M-20230626-COMP,B00000116754,OK,NA,0009-0000-7236-0361,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
b2c9129b-b67c-4eb8-9576-76b1e813b293,D15,ONAQ,ONAQ_005,ONAQ_005.basePlot.bgc,2023-06-27T16:00:00Z,2023-06-27T16:15:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_005-M-39-20230627|ONAQ_005-M-41-20230627,ONAQ_005-M-20230627-COMP,B00000114400,OK,NA,0000-0002-2110-6248,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
b6a3eec0-385b-4fe8-89ff-d9843bc43450,D15,ONAQ,ONAQ_010,ONAQ_010.basePlot.bgc,2023-06-27T16:50:00Z,2023-06-27T17:45:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_010-M-41-20230627|ONAQ_010-M-39-20230627|ONAQ_010-M-23-20230627,ONAQ_010-M-20230627-COMP,B00000113931,OK,NA,0000-0002-3704-5849,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
61c05a7b-9c85-43c1-b2fe-df417190297c,D15,ONAQ,ONAQ_004,ONAQ_004.basePlot.bgc,2023-06-27T19:45:00Z,2023-06-27T20:18:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_004-M-41-20230627|ONAQ_004-M-39-20230627|ONAQ_004-M-23-20230627,ONAQ_004-M-20230627-COMP,B00000113940,OK,NA,0000-0002-3704-5849,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
b59dae5a-e821-41f9-bb86-e532f750641e,D15,ONAQ,ONAQ_003,ONAQ_003.basePlot.bgc,2023-06-28T16:15:00Z,2023-06-28T16:35:00Z,ONAQ.peakGreenness.2023,NEON.DOC.014048vO,ONAQ_003-M-21-20230628|ONAQ_003-M-39-20230628|ONAQ_003-M-23-20230628,ONAQ_003-M-20230628-COMP,B00000116188,OK,NA,0009-0000-0531-2159,NA,NA,20251217T193628Z,RELEASE-2026,DP1.10086.001,ONAQ,2023,sls_metagenomicsPooling
