dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_001,BART_001.basePlot.bgc,M,2,23.7,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_001,BART_001.basePlot.bgc,O,3,31,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_002,BART_002.basePlot.bgc,M,3,82.3,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_002,BART_002.basePlot.bgc,O,3,13.3,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_003,BART_003.basePlot.bgc,M,3,93.23333333333333,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_003,BART_003.basePlot.bgc,O,3,9.1,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_004,BART_004.basePlot.bgc,M,3,52.9,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_004,BART_004.basePlot.bgc,O,3,13.066666666666666,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_005,BART_005.basePlot.bgc,M,3,88.26666666666667,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_005,BART_005.basePlot.bgc,O,3,36.06666666666667,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_023,BART_023.basePlot.bgc,M,3,103.93333333333334,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_023,BART_023.basePlot.bgc,O,3,37.6,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_036,BART_036.basePlot.bgc,M,3,144,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_036,BART_036.basePlot.bgc,O,3,37.7,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_040,BART_040.basePlot.bgc,M,3,25.099999999999998,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_040,BART_040.basePlot.bgc,O,3,5.7,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_042,BART_042.basePlot.bgc,M,3,42.166666666666664,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_042,BART_042.basePlot.bgc,O,3,20.96666666666667,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_071,BART_071.basePlot.bgc,M,3,163.73333333333332,2022,2022,gram,NA,NA
DP1.10086.001,BART,sls_bgcSubsampling,2018-2024,BART,BART_071,BART_071.basePlot.bgc,O,3,33.63333333333333,2022,2022,gram,NA,NA
