uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
428e503d-74ac-4a18-bf3a-d4a0b2427418,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-28T22:59:00Z,2023-06-28T22:59:00Z,NEON.DOC.014048vO,O,2023-06-30T00:42:00Z,2023-07-04T22:30:00Z,DEJU_006-O-21-20230628,A00000427666,DEJU_006-O-21-20230628-CN,A00000428259,DEJU_006-O-21-20230628-BA,A00000429465,23.2,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
da91583b-d229-4c74-b697-b2c823c4e983,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-28T22:59:00Z,2023-06-28T22:59:00Z,NEON.DOC.014048vO,M,2023-06-30T01:18:00Z,2023-07-04T22:30:00Z,DEJU_006-M-21-20230628,A00000309397,DEJU_006-M-21-20230628-CN,A00000428241,DEJU_006-M-21-20230628-BA,A00000429458,37.6,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
aa18930f-a742-4343-8537-8588810a8451,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-28T23:56:00Z,2023-06-28T23:56:00Z,NEON.DOC.014048vO,M,2023-06-30T00:15:00Z,2023-07-04T22:30:00Z,DEJU_006-M-41-20230628,A00000309383,DEJU_006-M-41-20230628-CN,A00000428270,DEJU_006-M-41-20230628-BA,A00000429443,158.8,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
36f13da6-9d39-4ecc-a57e-5487d886bd09,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-28T23:56:00Z,2023-06-28T23:56:00Z,NEON.DOC.014048vO,O,2023-06-30T00:18:00Z,2023-07-04T22:30:00Z,DEJU_006-O-41-20230628,A00000427668,DEJU_006-O-41-20230628-CN,A00000428271,DEJU_006-O-41-20230628-BA,A00000429442,31.1,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
bf21d7e6-5bfa-4886-bccb-646df02c5291,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-29T01:21:00Z,2023-06-29T01:21:00Z,NEON.DOC.014048vO,O,2023-06-30T00:39:00Z,2023-07-04T22:30:00Z,DEJU_006-O-39-20230628,A00000427667,DEJU_006-O-39-20230628-CN,A00000428261,DEJU_006-O-39-20230628-BA,A00000429462,24.1,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
6f8d60d5-61a0-4e76-ae39-4ded0278f635,D19,DEJU,DEJU_006,DEJU_006.basePlot.bgc,2023-06-29T01:21:00Z,2023-06-29T01:21:00Z,NEON.DOC.014048vO,M,2023-06-30T01:21:00Z,2023-07-04T22:30:00Z,DEJU_006-M-39-20230628,A00000309732,DEJU_006-M-39-20230628-CN,A00000428240,DEJU_006-M-39-20230628-BA,A00000429460,144.9,N,OK,NA,0009-0003-6809-0161,NA,20251217T193745Z,RELEASE-2026,DP1.10086.001,DEJU,2023,sls_bgcSubsampling
