dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,M,77,2.2506493506493506,12.284675324675325,11.76831168831169,0.05706493506493507,0.9485324675324676,2021.077922077922,2021.077922077922,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_002,SJER_002.basePlot.bgc,M,78,2.2496153846153844,12.277692307692307,11.867792207792208,0.04444155844155844,0.9589610389610389,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_003,SJER_003.basePlot.bgc,M,78,2.2505128205128204,12.291282051282051,11.657692307692308,0.07237179487179488,0.9369358974358974,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_004,SJER_004.basePlot.bgc,M,78,2.269102564102564,12.308846153846154,11.781025641025641,0.05851282051282051,0.9473974358974359,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_005,SJER_005.basePlot.bgc,M,75,2.2617333333333334,12.2848,11.7832,0.05556,0.9499866666666666,2021.08,2021.08,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_025,SJER_025.basePlot.bgc,M,75,2.2510666666666665,12.295466666666666,11.639333333333333,0.07286666666666666,0.93472,2021.08,2021.08,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_045,SJER_045.basePlot.bgc,M,78,2.247948717948718,12.294230769230769,11.623205128205129,0.0752051282051282,0.9333205128205128,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_046,SJER_046.basePlot.bgc,M,78,2.2514102564102565,12.283076923076923,11.690384615384616,0.06606410256410257,0.940974358974359,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_047,SJER_047.basePlot.bgc,M,78,2.2574358974358972,12.282692307692308,11.702051282051283,0.06461538461538462,0.9418846153846154,2021.076923076923,2021.076923076923,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,SJER,sls_soilMoisture,2018-2024,SJER,SJER_048,SJER_048.basePlot.bgc,M,74,2.2594594594594595,12.280810810810811,11.707972972972973,0.06408108108108108,0.9427702702702703,2021.081081081081,2021.081081081081,gram,gram,gram,gramsPerGram,NA,NA,NA
