dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,7,NA,1,1.5,20.5,37.106602,-119.72024,20.1,399.4,0.1,0,16.4,0.5,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,8.3,entire,1,1.5,20.5,37.106602,-119.72024,20.1,399.4,0.1,0,21.3,1,3,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,8.5,NA,1,11.5,5,37.106602,-119.72024,20.1,399.4,0.1,0,12.5,0.5,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,9.5,entire,1,11.5,5,37.106602,-119.72024,20.1,399.4,0.1,0,20.5,1,2,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,13.5,NA,1,36,19,37.106602,-119.72024,20.1,399.4,0.1,0,10,0.5,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,14,entire,2,31.5,26.5,37.106602,-119.72024,20.1,399.4,0.1,0,15.5,0.5,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,14,NA,1,16,36.5,37.106602,-119.72024,20.1,399.4,0.1,0,15.1,0.5,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,14.5,entire,1,16,36.5,37.106602,-119.72024,20.1,399.4,0.1,0,14.9,0,2,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,15,entire,2,21.5,26,37.106602,-119.72024,20.1,399.4,0.1,0,19.05,0.75,1.5,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,15,maximum,3,18.166666666666668,23.166666666666668,37.106602,-119.72024,20.1,399.4,0.1,0,11,0.2,2,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,17,obstruction,2,33,5.25,37.106602,-119.72024,20.1,399.4,0.1,0,20.35,1.05,2,2018.5,2018.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,21,maximum,1,35,7.5,37.106602,-119.72024,20.1,399.4,0.1,0,20.4,0.5,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,21.5,maximum,1,3.5,15.5,37.106602,-119.72024,20.1,399.4,0.1,0,19.7,1,NA,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,24,maximum,1,9.5,20,37.106602,-119.72024,20.1,399.4,0.1,0,26.2,0,NA,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,26,obstruction,1,13,1.5,37.106602,-119.72024,20.1,399.4,0.1,0,21.5,0.5,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,27,entire,1,30.5,11,37.106602,-119.72024,20.1,399.4,0.1,0,14.1,1,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,27,maximum,2,23,3.25,37.106602,-119.72024,20.1,399.4,0.1,0,24,0.25,NA,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,28,maximum,2,27.75,24.75,37.106602,-119.72024,20.1,399.4,0.1,0,13.85,1.5,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,29,maximum,10,26.3,20.2,37.106602,-119.72024,20.1,399.4,0.1,0,18.92,0.96,1,2020.4,2020.4,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,SJER,sls_soilCoreCollection,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,distributed,M,0,30,entire,1,32,12.5,37.106602,-119.72024,20.1,399.4,0.1,0,21.3,5,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
