dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m6Uko8mmLnRLMW0zsGcpJyhpdBpQqadwfw=,A00000036280,1,-1.1,-26.9,0.93,49.38,53.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7UxNc1O0EaFIDc4tQvI2CVbVsFKRO3KME=,A00000036281,1,-2.8,-28.6,1.27,51.02,40.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_001,DSNY_001.basePlot.cfc,distributed,k7LBIL3J5m7ty1Gkab+ZY00VA59qGbr4PRTWfWYYZ6I=,A00000036279,1,-3.2,-30.7,1.09,49.7,45.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGXtEpHohV4nAJCpzy8eNCJg=,A00000177537,1,-5,-28.3,0.92,54.15,58.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m4tTAe2+CJgGYqFyN3CCnYNY3X1LSs1ruE=,A00000036282,1,-6.3,-27.9,0.81,53.63,66,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5MNgbUSKpAQ1Kkb6l+V4e8s6Pd+rAg1t8=,A00000036286,1,-4.2,-18.7,0.83,47.83,57.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUi/OBIYRg2l6Oi+7rn9ugUk=,A00000177473,1,-3.2,-28.2,1.12,47.87,42.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m5qCKSb7jUpUiMKU7lccIjsxbZEjPzyt1I=,A00000036283,1,-2.8,-28.5,1.07,49.04,45.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m6MBmqpjmivEzFA1fJDyxdhN1exN5ArePM=,A00000177489,1,-3.6,-29.7,1.19,48.17,40.6,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6sVze88sGItjLBN3GIguWMw=,A00000036285,1,-3.7,-29.1,0.69,52.52,76.5,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,DSNY,cfc_carbonNitrogen,"2018,2023",DSNY,DSNY_002,DSNY_002.basePlot.cfc,distributed,k7LBIL3J5m7+R7zT1LjH6tqN+/tYvRa7UYAGWtOnNL0=,A00000177553,1,-2.6,-29.8,0.71,53.25,75.3,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
