uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
a4563162-43fc-41bc-b992-fddc8bd2ddca,HEAL_047.basePlot.cfc,D19,HEAL,HEAL_047,tower,+Xi+AbDD9/+ocg9lqFdxvzrWGPOvS/9kqGUgEqhhVsI=,A00000308124,+Xi+AbDD9/+ocg9lqFdxvzrWGPOvS/9k6/bVrzzJQT8=,A00000308335,2021-07-19T21:23:00Z,2021-12-06,1,0.483,11.24,13.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
7cb9324d-2bed-4d18-a7d5-9238b6f3fa97,HEAL_047.basePlot.cfc,D19,HEAL,HEAL_047,tower,+Xi+AbDD9/+ocg9lqFdxv8/5tmM28jdhRCIv4XdWQ3U=,A00000308095,+Xi+AbDD9/+ocg9lqFdxv8/5tmM28jdh4Y932+BjFqs=,A00000308387,2021-07-19T21:51:00Z,2021-12-06,1,0.472,12.09,13.88,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
8ef776a6-2288-4039-aa09-029e72fcf84b,HEAL_066.basePlot.cfc,D19,HEAL,HEAL_066,tower,+Xi+AbDD9/+Bt0CIrTG4zxxTNRys0gkADwfbpHpgAQQ=,A00000308096,+Xi+AbDD9/+Bt0CIrTG4zxxTNRys0gkAOipHFx9VRvQ=,A00000308390,2021-07-19T22:25:00Z,2021-12-06,1,0.5,12.48,14.88,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
8a3dc4e3-e113-4fe0-bad8-ec395101f346,HEAL_066.basePlot.cfc,D19,HEAL,HEAL_066,tower,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtc/onJivaATa0=,A00000308094,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtccyjcRjSAAis=,A00000308366,2021-07-19T22:40:00Z,2021-12-06,1,0.472,13.21,14.34,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
989eba3f-40c7-42a7-86ad-5fe1a312dbbc,HEAL_010.basePlot.cfc,D19,HEAL,HEAL_010,distributed,+Xi+AbDD9//pEm9jVHyJfk+MVukWZ/QjkRKfdObDExw=,A00000308097,+Xi+AbDD9//pEm9jVHyJfk+MVukWZ/QjukExDUIe7dU=,A00000308379,2021-07-20T00:10:00Z,2021-12-06,1,0.49,13.4,15.7,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
574bc2e9-8c64-4702-8890-c14824f45fb0,HEAL_017.basePlot.cfc,D19,HEAL,HEAL_017,distributed,+Xi+AbDD9/+SIxcv9yUilppvWKeIilhq9976jJWIzpQ=,A00000308121,+Xi+AbDD9/+SIxcv9yUilppvWKeIilhq/ynfkpVpiZU=,A00000308370,2021-07-20T17:09:00Z,2021-12-06,1,0.496,12.33,13.85,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
e014f154-faea-418b-9dc0-76d1fb414288,HEAL_017.basePlot.cfc,D19,HEAL,HEAL_017,distributed,+Xi+AbDD9/+SIxcv9yUilh/CLCZY9g82V4V2JgoAy30=,A00000308122,+Xi+AbDD9/+SIxcv9yUilh/CLCZY9g82EB6agEmNprQ=,A00000308389,2021-07-20T17:27:00Z,2021-12-06,1,0.486,12.43,13.72,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
f1e2a1df-e733-4464-9689-4e51e7404c18,HEAL_020.basePlot.cfc,D19,HEAL,HEAL_020,distributed,+Xi+AbDD9/+FM3MXV1hJhLHyQ0wfaO8UO5t5ygDAM9Q=,A00000308123,+Xi+AbDD9/+FM3MXV1hJhLHyQ0wfaO8UteRNKPx1pgg=,A00000308321,2021-07-20T18:25:00Z,2021-12-06,1,0.481,14.38,15.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
6c5817a1-d7b6-4350-b596-28c991ccabeb,HEAL_020.basePlot.cfc,D19,HEAL,HEAL_020,distributed,+Xi+AbDD9/9ph51w8gtFsEjyxmYqt6HqzpysLO1xYRo=,A00000308120,+Xi+AbDD9/9ph51w8gtFsEjyxmYqt6HqIWD375KlZnSt6q9YbbzUQQ==,A00000308406,2021-07-20T18:47:00Z,2021-12-06,1,0.466,8.2,9.43,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
95b6a9c5-7adb-4320-bc71-c4a44cf89181,HEAL_015.basePlot.cfc,D19,HEAL,HEAL_015,distributed,+Xi+AbDD9/8j59Kw31gKxBh9B52iWXYbnf4It/Oj0V4=,A00000308119,+Xi+AbDD9/8j59Kw31gKxBh9B52iWXYbCINNp3y1nYE=,A00000308386,2021-07-20T21:21:00Z,2021-12-06,1,0.474,10.24,15.19,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_lignin
