uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
02c9e345-0771-449a-8619-02558b9d545f,D11,CLBJ,2019-03-05,2019-03-05,CLBJ-20190305-BREF1,CLBJ-20190305-BREF1-A,B00000035720,CLBJ-20190305-BREF1-B,B00000035719,CLBJ-20190305-BREF1-C,B00000035718,NA,NA,20251217T193955Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
2dc57204-25a8-436a-9973-d04ef6c4ec87,D11,CLBJ,2019-03-06,2019-03-06,CLBJ-20190306-BREF1,CLBJ-20190306-BREF1-A,B00000035733,CLBJ-20190306-BREF1-B,B00000035732,CLBJ-20190306-BREF1-C,B00000035734,NA,NA,20251217T193955Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
adce0dd9-4462-4c53-92af-bd2001e8ced1,D11,CLBJ,2019-03-07,2019-03-07,CLBJ-20190307-BREF1,CLBJ-20190307-BREF1-A,B00000035751,CLBJ-20190307-BREF1-B,B00000035750,CLBJ-20190307-BREF1-C,B00000035748,NA,NA,20251217T193955Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
0e6c76f8-0223-4953-a955-aacd2fc62a5b,D11,CLBJ,2019-03-26,2019-03-26,CLBJ-20190326-BREF1,CLBJ-20190326-BREF1-A,B00000035779,CLBJ-20190326-BREF1-B,B00000035780,CLBJ-20190326-BREF1-C,B00000035782,NA,NA,20251217T193955Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
76aa103f-2be0-4fd3-9fdf-6c77a5c17147,D11,CLBJ,2019-04-16,2019-04-16,CLBJ-20190416-BREF1,CLBJ-20190416-BREF1-A,B00000001928,CLBJ-20190416-BREF1-B,B00000001957,CLBJ-20190416-BREF1-C,B00000001927,NA,NA,20251217T193631Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
ceb6eb9d-cbbb-4201-b3f3-27773c695ddb,D11,CLBJ,2019-04-17,2019-04-17,CLBJ-20190417-BREF1,CLBJ-20190417-BREF1-A,B00000001926,CLBJ-20190417-BREF1-B,B00000035783,CLBJ-20190417-BREF1-C,B00000001949,NA,NA,20251217T193631Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
2bbba26a-425f-49f0-be3d-2c7f85d1392e,D11,CLBJ,2019-04-30,2019-04-30,CLBJ-20190430-BREF1,CLBJ-20190430-BREF1-A,B00000002023,CLBJ-20190430-BREF1-B,B00000002022,CLBJ-20190430-BREF1-C,B00000002024,NA,NA,20251217T193631Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
2e2c669b-b6f3-424b-90ea-959c2c104241,D11,CLBJ,2019-11-05,2019-11-05,CLBJ-20191105-BREF1,CLBJ-20191105-BREF1-A,B00000035980,CLBJ-20191105-BREF1-B,B00000035981,CLBJ-20191105-BREF1-C,B00000035979,Blank BRef1-B lost aprox. 10g of kcl during the shaking process.,NA,20251217T193720Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
125a35af-f2a9-415e-be3b-610c5d00af23,D11,CLBJ,2019-11-06,2019-11-06,CLBJ-20191106-BREF1,CLBJ-20191106-BREF1-A,B00000035982,CLBJ-20191106-BREF1-B,B00000035984,CLBJ-20191106-BREF1-C,B00000035983,NA,NA,20251217T193720Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
e447b9a4-680e-4654-932b-d6135a8f2c36,D11,CLBJ,2019-11-26,2019-11-26,CLBJ-20191126-BREF1,CLBJ-20191126-BREF1-A,B00000036065,CLBJ-20191126-BREF1-B,B00000036064,CLBJ-20191126-BREF1-C,B00000036063,NA,NA,20251217T193720Z,RELEASE-2026,DP1.10086.001,CLBJ,2019,ntr_internalLabBlanks
