uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
ebefe81e-6a04-40da-b2b6-157d2e80c300,D04,LAJA,LAJA_044,LAJA_044.basePlot.bgc,2020-10-14T12:03:00Z,2020-10-14T13:01:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_044-M-38-34-20201014|LAJA_044-M-27.5-6-20201014|LAJA_044-M-10-8.5-20201014,LAJA_044-M-20201014-COMP,B00000033892,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
c122cca4-1eb5-4d89-90af-2f7c264905a9,D04,LAJA,LAJA_042,LAJA_042.basePlot.bgc,2020-10-14T14:01:00Z,2020-10-14T15:14:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_042-M-37.5-31-20201014|LAJA_042-M-7.5-5-20201014|LAJA_042-M-15.5-39.5-20201014,LAJA_042-M-20201014-COMP,B00000033895,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
c19e9d3a-e427-45f3-8494-122a66afef76,D04,LAJA,LAJA_046,LAJA_046.basePlot.bgc,2020-10-14T16:47:00Z,2020-10-14T17:39:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_046-M-5-0.5-20201014|LAJA_046-M-5.5-31.5-20201014|LAJA_046-M-28.5-37.5-20201014,LAJA_046-M-20201014-COMP,B00000033927,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
49cb2432-d225-4370-98fd-7ddd90a7358d,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2020-10-14T18:25:00Z,2020-10-14T19:48:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_051-M-35-15-20201014|LAJA_051-M-39-32.5-20201014|LAJA_051-M-2.5-1.5-20201014,LAJA_051-M-20201014-COMP,B00000033888,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
ed188a8b-fa87-418e-9415-59e82a4eb7c0,D04,LAJA,LAJA_004,LAJA_004.basePlot.bgc,2020-10-15T11:54:00Z,2020-10-15T13:05:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_004-M-21.5-33-20201015|LAJA_004-M-4-8-20201015|LAJA_004-M-30-1.5-20201015,LAJA_004-M-20201015-COMP,B00000033867,OK,NA,0000-0002-5253-5299,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
39ddd30c-2afd-4ee2-8415-7a92655819ee,D04,LAJA,LAJA_005,LAJA_005.basePlot.bgc,2020-10-15T14:11:00Z,2020-10-15T15:47:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_005-M-17-2-20201015|LAJA_005-M-39-38.5-20201015|LAJA_005-M-16.5-36-20201015,LAJA_005-M-20201015-COMP,B00000033884,OK,NA,0000-0002-5253-5299,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
44b03794-84f7-4075-acba-03cd89ae823b,D04,LAJA,LAJA_001,LAJA_001.basePlot.bgc,2020-10-19T14:02:00Z,2020-10-19T15:25:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_001-M-31.5-36.5-20201019|LAJA_001-M-38.5-10.5-20201019|LAJA_001-M-12.5-7-20201019,LAJA_001-M-20201019-COMP,B00000033916,OK,NA,0000-0002-5253-5299,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
5af3d626-2e57-4346-b718-9d1e3f0de042,D04,LAJA,LAJA_003,LAJA_003.basePlot.bgc,2020-10-19T17:24:00Z,2020-10-19T18:49:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_003-M-6.5-24-20201019|LAJA_003-M-2.5-11.5-20201019|LAJA_003-M-27.5-36.5-20201019,LAJA_003-M-20201019-COMP,B00000033925,OK,NA,0000-0002-5253-5299,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
8e090acd-d206-4b60-ae41-69dde3747424,D04,LAJA,LAJA_002,LAJA_002.basePlot.bgc,2020-10-21T12:02:00Z,2020-10-21T13:05:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_002-M-17-2-20201021|LAJA_002-M-12.5-38.5-20201021|LAJA_002-M-35.5-1-20201021,LAJA_002-M-20201021-COMP,B00000033921,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
9b6761c5-e087-41ee-b2c3-61d06f5363ef,D04,LAJA,LAJA_015,LAJA_015.basePlot.bgc,2020-10-21T14:51:00Z,2020-10-21T15:40:00Z,LAJA.peakGreenness.2020,NEON.DOC.014048vN,LAJA_015-M-37.5-17-20201021|LAJA_015-M-37.5-20-20201021|LAJA_015-M-2.5-9.5-20201021,LAJA_015-M-20201021-COMP,B00000033879,OK,NA,0000-0001-8629-4086,NA,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_metagenomicsPooling
