uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
341c02c8-00ce-4fad-b558-1e0128b0c3ac,D01,HARV,HARV_034,HARV_034.basePlot.bgc,2023-07-03T12:34:00Z,2023-07-03T13:35:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_034-O-39-20230703|HARV_034-O-41-20230703|HARV_034-O-23-20230703,HARV_034-O-20230703-COMP,B00000030380,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
054b3752-98ad-45ce-b09b-88caffeea00c,D01,HARV,HARV_033,HARV_033.basePlot.bgc,2023-07-03T14:21:00Z,2023-07-03T15:08:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_033-O-39-20230703|HARV_033-O-41-20230703|HARV_033-O-21-20230703,HARV_033-O-20230703-COMP,B00000030381,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
46693c7a-00d0-438d-8978-927cd17c9075,D01,HARV,HARV_035,HARV_035.basePlot.bgc,2023-07-04T13:37:00Z,2023-07-04T14:14:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_035-O-41-20230704|HARV_035-O-21-20230704|HARV_035-O-23-20230704,HARV_035-O-20230704-COMP,B00000030379,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
c7030f19-8aa0-4e5a-be34-36d9a204a012,D01,HARV,HARV_037,HARV_037.basePlot.bgc,2023-07-04T15:12:00Z,2023-07-04T15:51:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_037-O-41-20230704|HARV_037-O-23-20230704|HARV_037-O-21-20230704,HARV_037-O-20230704-COMP,B00000030378,OK,NA,0009-0009-7353-6459,"The following samples included in the composite are from resampled locations: HARV_037-O-21-20230704, HARV_037-O-41-20230704",location-resampled,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
c4cb7736-9f4c-49cd-995a-6a8696ca4667,D01,HARV,HARV_013,HARV_013.basePlot.bgc,2023-07-04T17:51:00Z,2023-07-04T19:03:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_013-O-39-20230704|HARV_013-O-41-20230704|HARV_013-O-23-20230704,HARV_013-O-20230704-COMP,B00000030383,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
cd608a26-913d-4cf9-b67a-580d8d4ea250,D01,HARV,HARV_001,HARV_001.basePlot.bgc,2023-07-05T15:01:00Z,2023-07-05T15:59:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_001-O-21-20230705|HARV_001-O-23-20230705|HARV_001-O-41-20230705,HARV_001-O-20230705-COMP,B00000030387,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
bdefd1bd-35e1-41dc-9153-9fdc85b1bd61,D01,HARV,HARV_004,HARV_004.basePlot.bgc,2023-07-05T15:59:00Z,2023-07-05T17:19:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_004-O-23-20230705|HARV_004-O-21-20230705|HARV_004-O-41-20230705,HARV_004-O-20230705-COMP,B00000030385,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
9dacb75a-8fcc-43e6-806c-502e076922c0,D01,HARV,HARV_021,HARV_021.basePlot.bgc,2023-07-06T12:46:00Z,2023-07-06T13:31:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_021-O-41-20230706|HARV_021-O-23-20230706|HARV_021-O-39-20230706,HARV_021-O-20230706-COMP,B00000030382,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
edc4daa4-3995-4b4d-99e3-bd309be2dd6a,D01,HARV,HARV_002,HARV_002.basePlot.bgc,2023-07-06T14:39:00Z,2023-07-06T15:16:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_002-O-23-20230706|HARV_002-O-39-20230706|HARV_002-O-21-20230706,HARV_002-O-20230706-COMP,B00000030386,OK,NA,0009-0009-7353-6459,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
419471c8-7924-4809-a0ca-bd0153dd0182,D01,HARV,HARV_005,HARV_005.basePlot.bgc,2023-07-10T14:45:00Z,2023-07-10T15:57:00Z,HARV.peakGreenness.2023,NEON.DOC.014048vO,HARV_005-O-39-20230710|HARV_005-O-23-20230710|HARV_005-O-41-20230710,HARV_005-O-20230710-COMP,B00000030384,OK,NA,0009-0003-6644-7278,NA,NA,20251217T193758Z,RELEASE-2026,DP1.10086.001,HARV,2023,sls_metagenomicsPooling
