uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
17c0d6b6-d913-41bf-9731-d0e0341c7391,D17,SJER,SJER_046,SJER_046.basePlot.bgc,2023-02-27T17:55:00Z,2023-02-27T17:55:00Z,2023-03-13,SJER_046-M-21-20230227,B00000124560,SJER_046-M-21-20230227-PH,NEON.DOC.014048vO,M,6.69,5.55,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
1d408e1b-c06f-423b-8787-099feb3a571b,D17,SJER,SJER_046,SJER_046.basePlot.bgc,2023-02-27T18:21:00Z,2023-02-27T18:21:00Z,2023-03-13,SJER_046-M-23-20230227,B00000124559,SJER_046-M-23-20230227-PH,NEON.DOC.014048vO,M,6.45,5.21,10.1,10,1,10.1,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
a5a2a681-6b84-4674-8403-4923b8137cd2,D17,SJER,SJER_046,SJER_046.basePlot.bgc,2023-02-27T18:43:00Z,2023-02-27T18:43:00Z,2023-03-13,SJER_046-M-39-20230227,B00000124561,SJER_046-M-39-20230227-PH,NEON.DOC.014048vO,M,6.73,5.41,10.1,10,1,10.1,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
f88e5ada-7c50-4d44-b9a8-6f0550f4ced4,D17,SJER,SJER_045,SJER_045.basePlot.bgc,2023-02-27T19:52:00Z,2023-02-27T19:52:00Z,2023-03-13,SJER_045-M-23-20230227,B00000124555,SJER_045-M-23-20230227-PH,NEON.DOC.014048vO,M,6.52,5.31,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
2cb9ef55-1f4a-4903-b1de-832351a5413a,D17,SJER,SJER_045,SJER_045.basePlot.bgc,2023-02-27T20:07:00Z,2023-02-27T20:07:00Z,2023-03-13,SJER_045-M-41-20230227,B00000124558,SJER_045-M-41-20230227-PH,NEON.DOC.014048vO,M,7.21,6.23,10.1,10,1,10.1,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
264fcb9d-24e7-46df-a28d-5bd890cab1b1,D17,SJER,SJER_045,SJER_045.basePlot.bgc,2023-02-27T20:18:00Z,2023-02-27T20:18:00Z,2023-03-13,SJER_045-M-39-20230227,B00000124556,SJER_045-M-39-20230227-PH,NEON.DOC.014048vO,M,6.64,5.14,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
be700788-2b71-4295-a180-68d176f360d2,D17,SJER,SJER_001,SJER_001.basePlot.bgc,2023-02-27T21:37:00Z,2023-02-27T21:37:00Z,2023-03-13,SJER_001-M-39-20230227,B00000124537,SJER_001-M-39-20230227-PH,NEON.DOC.014048vO,M,6.54,5.55,10.3,10,1,10.3,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
96bb4de3-0139-4c95-b165-e622739f2744,D17,SJER,SJER_001,SJER_001.basePlot.bgc,2023-02-27T21:46:00Z,2023-02-27T21:46:00Z,2023-03-13,SJER_001-M-21-20230227,B00000124538,SJER_001-M-21-20230227-PH,NEON.DOC.014048vO,M,6.51,5.49,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
ba8edbca-1870-4a84-b4a5-2d9c72fe8982,D17,SJER,SJER_001,SJER_001.basePlot.bgc,2023-02-27T21:54:00Z,2023-02-27T21:54:00Z,2023-03-13,SJER_001-M-41-20230227,B00000124539,SJER_001-M-41-20230227-PH,NEON.DOC.014048vO,M,6.59,5.44,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
386e7f43-510c-46ac-8d35-b541ec9219a3,D17,SJER,SJER_002,SJER_002.basePlot.bgc,2023-02-28T16:56:00Z,2023-02-28T16:56:00Z,2023-03-13,SJER_002-M-39-20230228,B00000124542,SJER_002-M-39-20230228-PH,NEON.DOC.014048vO,M,6.88,5.61,9.9,10,1,9.9,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
1e108ec6-8a28-4a21-b809-f84f82896bd6,D17,SJER,SJER_002,SJER_002.basePlot.bgc,2023-02-28T17:20:00Z,2023-02-28T17:20:00Z,2023-03-13,SJER_002-M-23-20230228,B00000124541,SJER_002-M-23-20230228-PH,NEON.DOC.014048vO,M,5.79,4.51,10,10,1,10,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
dc4519c5-b1b0-4e93-8efd-9f991b0c59a9,D17,SJER,SJER_002,SJER_002.basePlot.bgc,2023-02-28T17:33:00Z,2023-02-28T17:33:00Z,2023-03-13,SJER_002-M-41-20230228,B00000124540,SJER_002-M-41-20230228-PH,NEON.DOC.014048vO,M,6.24,5.14,10.2,10,1,10.2,20,2,NA,0000-0003-0250-5865,NA,20251217T193708Z,RELEASE-2026,DP1.10086.001,SJER,2023,sls_soilpH
