dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_001.basePlot.cfc,distributed,nNZJgT36IlPj21pe3TybXcmu7jB0oJpl1DHNv18C5vM=,A00000237593,1,0.463,0.252,27,1845,100,136.3,0.544,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_002.basePlot.cfc,distributed,nNZJgT36IlMk28YkQUOo8TD1I2KJixc3NTJ+p9CLY5c=,A00000237574,1,1.137,0.488,25,5734,95,85.2,0.43,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_003.basePlot.cfc,distributed,nNZJgT36IlP6AuXZ25O3HLHyw06MyWFHJeakhqw//fo=,A00000237578,1,0.997,0.344,15,6366,100,54,0.345,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_005.basePlot.cfc,distributed,nNZJgT36IlN6uhHJ2wixNnM6fJIZ8OnAZA0bPCYjCPY=,A00000237573,1,1.653,0.665,17,7009,100,94.9,0.402,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_006.basePlot.cfc,distributed,nNZJgT36IlPlJE7SF8Pfb0JV0R62oDxbrxfoXnB6GBQ=,A00000237577,1,0.523,0.276,24,2604,100,106.1,0.529,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_007.basePlot.cfc,distributed,nNZJgT36IlOTWW2riEOCkZzvIhLOk5it1qbdaXXpMw0=,A00000237572,1,1.703,0.71,24,10371,100,68.5,0.417,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_008.basePlot.cfc,distributed,nNZJgT36IlPtbCtjj+oDnPtsCfOu2I2dp/rUpTVtF38=,A00000237576,1,0.94,0.363,21,5066,95,71.6,0.386,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_009.basePlot.cfc,distributed,nNZJgT36IlMbC/mZMyUh5f6k8fSjjyrKRiksg53oZZE=,A00000237571,1,1.442,0.597,24,7270,100,82.2,0.414,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_010.basePlot.cfc,distributed,nNZJgT36IlO0ORAOJdBS77zZjLYHfn16KmvzM1U6Ejk=,A00000237575,1,0.744,0.392,21,2382,100,164.4,0.526,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,NOGP,cfc_LMA,2020,NOGP,NOGP_011.basePlot.cfc,distributed,nNZJgT36IlMyvKBV1TvYoO+rVQ9OW7mUMB1tkqsX/IA=,A00000237595,1,1.237,0.482,19,7313,100,65.9,0.39,2020,2020,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
