dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_004,WREF_004.basePlot.cfc,distributed,9Q2HJihgWLVDyhjFDcAbUZsHVivKkAqBvgOEgUIVp3o=,A00000106134,1,-6,-27.3,0.74,50.18,67.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_004,WREF_004.basePlot.cfc,distributed,9Q2HJihgWLVbGtqv803DNAkoWE06YROgCfnLLXR42DM=,A00000426999,2,-4.6,-26.05,1.085,55.955,51.75,1.5,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_004,WREF_004.basePlot.cfc,distributed,9Q2HJihgWLWjw1L1IxxcQV542JOBHHKtj7mb3SHkXCY=,A00000427039,1,-6.9,-31.3,0.89,53.65,60.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_004,WREF_004.basePlot.cfc,distributed,9Q2HJihgWLXulDXtPAQqU+spVA5oSIpplfz89UFtLO8=,A00000106149,1,-5.3,-26.1,0.84,49.27,58.5,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLU+zHhLO4n/buJ1tsziKC4gGlMiA6qzAJQ=,A00000060549,1,-4.9,-30.2,2.08,46.87,22.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLVPUcPAGHYpnxq/dWbJNcijV8v6ujYy1Zw=,A00000060533,1,-4.9,-30.1,1.78,48.85,27.4,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLW8O1cZfFFY1+PfCfsUXybB3O3RCc9fFzE=,A00000427000,1,-3.5,-27.5,0.91,52.63,57.6,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLW8O1cZfFFY1xiiRxZiYnXQUEdiYd1+5IU=,A00000106130,1,-3.7,-26.1,0.91,49.97,55,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLX7HI726ReC5+f/7EpnvXEKOz4N8mhAZtk=,A00000426994,1,-5.4,-29.7,1.59,50.13,31.5,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_009,WREF_009.basePlot.cfc,distributed,9Q2HJihgWLX7HI726ReC504kw53qQgxiKDUfAfE+Xuo=,A00000060534,1,-5.8,-30.6,1.3,45.61,35.1,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_011,WREF_011.basePlot.cfc,distributed,9Q2HJihgWLWUa7EMozParg32jEK1NvglyvbJB70q8L4=,A00000427038,1,-3.5,-27.3,0.87,52.38,60.2,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_011,WREF_011.basePlot.cfc,distributed,9Q2HJihgWLWUa7EMozParjkvVSb4vTvD7gZJ/iZe/kY=,A00000106147,1,-3.8,-25.6,1.18,50.09,42.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_011,WREF_011.basePlot.cfc,distributed,9Q2HJihgWLWUa7EMozParqhs1ZKyxx28j9LrgRlWeRQ=,A00000427032,1,-3.2,-27.1,0.9,53.56,59.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_012,WREF_012.basePlot.cfc,distributed,9Q2HJihgWLXkj3CD16Qz2/TrmCmYB8mXosqMsMsRXZs=,A00000060532,1,-4.6,-25.8,0.99,49.6,50,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_013,WREF_013.basePlot.cfc,distributed,9Q2HJihgWLUm8bZtPMej2DJ4q6oZTNdRyFGJhvFS6+g=,A00000426997,1,-2.9,-29,0.95,52.09,55.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_013,WREF_013.basePlot.cfc,distributed,9Q2HJihgWLUm8bZtPMej2ND1YW1ovrmJcW1NuDS7rDw=,A00000106131,1,-3.7,-26.3,0.92,48.05,52.3,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_013,WREF_013.basePlot.cfc,distributed,9Q2HJihgWLV3tU3ISqaz1X2I/dQ4DF1dMqBoTBGp/3o=,A00000427014,1,-5.4,-29.9,0.8,54.58,68.5,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_013,WREF_013.basePlot.cfc,distributed,9Q2HJihgWLV3tU3ISqaz1cXNwO/83f9VTKIncYg9PRk=,A00000106151,1,-5,-28.1,0.9,50.52,56.4,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_013,WREF_013.basePlot.cfc,distributed,9Q2HJihgWLWkHPspd2p3ni20MnqY+pcyzL/PhXEoh+E=,A00000427013,1,-7.5,-29.4,0.83,54.82,65.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_015,WREF_015.basePlot.cfc,distributed,9Q2HJihgWLUOdesmpw+IQHeDR0d65YAWx/jgUctIfXA=,A00000427008,1,-6,-27.6,0.89,54.15,61,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_015,WREF_015.basePlot.cfc,distributed,9Q2HJihgWLUOdesmpw+IQI7ICVqEI5YkYqA6hTZWAvs=,A00000106133,2,-6.9,-26.7,0.925,50.45,54.7,1.5,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,WREF,cfc_carbonNitrogen,"2019,2023",WREF,WREF_015,WREF_015.basePlot.cfc,distributed,9Q2HJihgWLUOdesmpw+IQKnxZAzEWiT/LQcY0ydS+C8=,A00000427022,1,-6.2,-26.2,1.04,54.05,51.8,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
