uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
7f09bc12-37bd-4785-b608-bb7ad057358a,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2024-07-08T19:19:00Z,2024-07-08T19:19:00Z,NEON.DOC.014048vP,M,2024-07-09T16:04:00Z,2024-07-18T15:26:00Z,DELA_002-M-23-20240708,A00000460085,DELA_002-M-23-20240708-CN,A00000460130,DELA_002-M-23-20240708-BA,A00000460235,152.4,N,OK,NA,0009-0003-1986-9101,NA,20251217T193902Z,RELEASE-2026,DP1.10086.001,DELA,2024,sls_bgcSubsampling
e5b8f535-0cae-4ff2-b58f-cac18c95148d,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2024-07-08T19:54:00Z,2024-07-08T19:54:00Z,NEON.DOC.014048vP,M,2024-07-09T15:04:00Z,2024-07-18T15:26:00Z,DELA_002-M-21-20240708,A00000460071,DELA_002-M-21-20240708-CN,A00000460136,DELA_002-M-21-20240708-BA,A00000460236,209,N,OK,NA,0000-0003-2461-1837,NA,20251217T193902Z,RELEASE-2026,DP1.10086.001,DELA,2024,sls_bgcSubsampling
c6030cd2-c18a-4109-9aff-dc9f677bb345,D08,DELA,DELA_002,DELA_002.basePlot.bgc,2024-07-08T20:28:00Z,2024-07-08T20:28:00Z,NEON.DOC.014048vP,M,2024-07-09T15:36:00Z,2024-07-18T15:26:00Z,DELA_002-M-39-20240708,A00000460072,DELA_002-M-39-20240708-CN,A00000460131,DELA_002-M-39-20240708-BA,A00000460237,218.6,Y,OK,NA,0009-0000-0008-6447,NA,20251217T193902Z,RELEASE-2026,DP1.10086.001,DELA,2024,sls_bgcSubsampling
