dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,1,8.26,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,A00000215430,1,6.32,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_001,GRSM_001.basePlot.cfc,distributed,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,A00000215431,1,2.73,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4mhMd38hmJ6sFg+rgVofhG7MkFJyUikuQrI=,A00000215413,1,4.56,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4miKxm4sgpnIyJFnyYFb+aiedUZqgNCNN8w=,A00000215415,1,5.33,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_002,GRSM_002.basePlot.cfc,distributed,njZEDkTA4mihsUW/D0GE4arubvcHDVoc8lO/blOdlEA=,A00000215414,1,7.35,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_003,GRSM_003.basePlot.cfc,distributed,njZEDkTA4mi6lNVtRg00eBhU/w6EgU1QBDmvwUkXG5Y=,A00000215411,1,2.73,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mgoVlRZSmXRhwNULITrvDueYrsEg3YsdeY=,A00000215452,1,5.01,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mjBgjSDhRXGOyouGm/nv4YM8jphXNxyqmE=,A00000215401,1,6.55,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_004,GRSM_004.basePlot.cfc,distributed,njZEDkTA4mjiFDrtpYPgBM7Zmpus1EK4mUUKKJ1fvmQ=,A00000215425,1,6.42,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_006,GRSM_006.basePlot.cfc,distributed,njZEDkTA4mgiARK+2lMt1c15U95BKQhpv+rCn7PQiiI=,A00000215420,1,7.43,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_006,GRSM_006.basePlot.cfc,distributed,njZEDkTA4mhXBrbFJl/Bv3buFSLeXgQ6GETQPTXfQqU=,A00000215436,1,3.47,2021,2021,gram,NA,NA
DP1.10026.001,GRSM,cfc_chemistrySubsampling,2021,GRSM,GRSM_008,GRSM_008.basePlot.cfc,distributed,njZEDkTA4mjRs6rw/tqfQvxHrPx18nTytqgURoPHiI4=,A00000215396,1,3.43,2021,2021,gram,NA,NA
