dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSggrC12az4v9qadBj7b1Hll0=,A00000435663,1,1.802,0.606,1,8550,96,70.9,0.336,2023,2023,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSgldbgdLXNpLVnGVuV+BJbaY=,A00000009555,1,1.95,0.68,12,11892.4,100,57.2,0.349,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxSFJCf9R+BMJ1teUED7gS/u4nzdowSfQo=,A00000435665,1,1.822,0.847,2,8256,98,102.6,0.465,2023,2023,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89cMz00YZ2TdK30Bv3TNbpxc=,A00000435664,1,2.905,1.2,1,14774,99,81.2,0.413,2023,2023,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89eco2RhQN2Vxoj+nAl9JLnQ=,A00000009554,1,1.91,0.84,3,14552.5,100,57.7,0.44,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_001.basePlot.cfc,distributed,GWdltx9aizyuZKUdN3WWMBZcRIoCoI4WPc8KDHlpbIg=,A00000009567,1,2.59,1,4,17858.5,99,56,0.386,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_002.basePlot.cfc,distributed,GWdltx9aizwykWGklWP55Z+TJSDS0uiq86ssNyG+0M0=,A00000009543,1,2.46,0.67,7,16962,100,39.5,0.272,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_002.basePlot.cfc,distributed,GWdltx9aizy3LyScbmoHDVfDothklzDRoN2k3mBflDE=,A00000009542,1,2.11,0.68,4,22701.5,100,30,0.322,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_002.basePlot.cfc,distributed,GWdltx9aizyjTl3s5dYKYAw7c4XLQizyhUKrBuixZ6Y=,A00000009544,1,2.3,0.71,3,18118.1,100,39.2,0.309,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NSCvw105MMBiYMWsSDMM46Y=,A00000009545,1,3.16,0.91,5,21741,100,41.9,0.288,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NUFY9r5b9qPqO5/hfSQii8c=,A00000435631,1,4.136,1.321,10,19792,100,66.7,0.319,2023,2023,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6g9P5dt7eEN5g=,A00000009535,1,2.03,0.58,4,21294.3,100,27.2,0.286,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UKFS,cfc_LMA,"2018,2023",UKFS,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,1,2.4,0.89,4,18344.3,100,48.5,0.371,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
