dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSggrC12az4v9qadBj7b1Hll0=,A00000435663,1,-0.6,-27.1,2.27,47.15,20.8,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizw8Illw/plSgldbgdLXNpLVnGVuV+BJbaY=,A00000009555,1,-1.3,-28.6,2.89,48.48,16.8,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxSFJCf9R+BMJ1teUED7gS/u4nzdowSfQo=,A00000435665,2,0,-27.15,2.615,49.605000000000004,18.95,1.5,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89cMz00YZ2TdK30Bv3TNbpxc=,A00000435664,1,-0.7,-25.8,2.12,46.05,21.7,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizxzfzgjEGH89eco2RhQN2Vxoj+nAl9JLnQ=,A00000009554,1,-0.7,-27.4,2.32,45.94,19.8,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_001,UKFS_001.basePlot.cfc,distributed,GWdltx9aizyuZKUdN3WWMBZcRIoCoI4WPc8KDHlpbIg=,A00000009567,1,-1.1,-27.6,2.59,44.75,17.3,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizwykWGklWP55Z+TJSDS0uiq86ssNyG+0M0=,A00000009543,1,-0.5,-30.9,2.99,42.95,14.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizy3LyScbmoHDVfDothklzDRoN2k3mBflDE=,A00000009542,1,1.4,-28.8,3.2,42.36,13.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_002,UKFS_002.basePlot.cfc,distributed,GWdltx9aizyjTl3s5dYKYAw7c4XLQizyhUKrBuixZ6Y=,A00000009544,1,1.4,-29.3,2.65,45.34,17.1,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NSCvw105MMBiYMWsSDMM46Y=,A00000009545,1,-0.2,-28.6,2.94,42.4,14.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizx+741BiGj9NUFY9r5b9qPqO5/hfSQii8c=,A00000435631,1,-1,-26.6,2.64,44.88,17,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxltZTOwRb9Qn1PT5NJRj6g9P5dt7eEN5g=,A00000009535,1,-0.5,-27.5,3.07,43.54,14.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_003,UKFS_003.basePlot.cfc,distributed,GWdltx9aizxwX7AzJ2MXqobnx3r+YMO7INvF7rJVrVM=,A00000009563,2,-2.3499999999999996,-29.05,2.215,44.655,20.15,1.5,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizwRmAJkS6kvn106NYt+ObDkFjo/DcDM3dk=,A00000009568,1,-0.7,-26.8,2,47.67,23.8,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizxHHFq5Gd5uOTdSmsmARmTlerUHlSyFCWc=,A00000009565,1,-1.5,-27.3,2.89,45.08,15.6,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizxHHFq5Gd5uOaqjwgStT9St11QwyP5Hdq4=,A00000435985,1,-2.1,-24.7,3.66,44.42,12.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizzQuZYTexyYCNxG7My+Vs+OijqMTaglq7s=,A00000009530,1,1.2,-28.2,2.36,51.15,21.7,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_004,UKFS_004.basePlot.cfc,distributed,GWdltx9aizzRpvuSoeWlwfokiEUHeKZkews4b7HzZ2s=,A00000435984,1,-1.1,-26,1.23,50.74,41.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,UKFS,cfc_carbonNitrogen,"2018,2023",UKFS,UKFS_005,UKFS_005.basePlot.cfc,distributed,GWdltx9aizxCUX1zkrdw9g6yjNPi+3K3CU6tg06bdk4=,A00000435639,1,-1.6,-26.5,2.29,48.32,21.1,1,2023,2023,permill,permill,percent,percent,NA,number,NA,NA
