uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
c8243a6d-1cc9-4ad3-ae45-a6ba25de579a,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-02-25T16:47:00Z,2020-02-25T16:47:00Z,2020-06-18,SJER_003-M-18.5-9-20200225,A00000148968,SJER_003-M-18.5-9-20200225-PH,NEON.DOC.014048vM,M,5.39,4.63,9.8,10,1,9.8,20,2,NA,0000-0002-4748-8985,NA,20251217T194009Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
fc5596d1-5653-43c4-a0c4-977d66addbeb,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-02-25T17:17:00Z,2020-02-25T17:17:00Z,2020-06-18,SJER_003-M-33.5-4.5-20200225,A00000148967,SJER_003-M-33.5-4.5-20200225-PH,NEON.DOC.014048vM,M,6.03,5.35,10.3,10,1,10.3,20,1.9,NA,0000-0002-4748-8985,NA,20251217T194009Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
49ff982c-6728-4a70-97c0-20dc62862eb3,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-02-25T17:51:00Z,2020-02-25T17:51:00Z,2020-06-18,SJER_003-M-27-37.5-20200225,A00000148966,SJER_003-M-27-37.5-20200225-PH,NEON.DOC.014048vM,M,6.3,5.72,9.7,10,1,9.7,20,2.1,NA,0000-0002-4748-8985,NA,20251217T194009Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
2be52595-b6c8-48dd-9db7-0436048cfdb3,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-11-16T19:45:00Z,2020-11-16T19:45:00Z,2020-11-30,SJER_003-M-5.5-8.5-20201116,A00000149263,SJER_003-M-5.5-8.5-20201116-PH,NEON.DOC.014048vN,M,5.51,4.98,10.1,10,1,10.1,20,2,NA,0000-0001-7920-7757,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
4ce7d210-daf0-4e35-975b-97a0b755ef91,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-11-16T20:06:00Z,2020-11-16T20:06:00Z,2020-11-30,SJER_003-M-26-3.5-20201116,A00000149259,SJER_003-M-26-3.5-20201116-PH,NEON.DOC.014048vN,M,5.74,5.08,10.3,10,1,10.3,20,1.9,NA,0000-0001-7920-7757,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
4538e975-8439-4f31-a8f2-f0ea041d1df1,D17,SJER,SJER_003,SJER_003.basePlot.bgc,2020-11-16T20:27:00Z,2020-11-16T20:27:00Z,2020-11-30,SJER_003-M-35.5-39-20201116,A00000149260,SJER_003-M-35.5-39-20201116-PH,NEON.DOC.014048vN,M,6.2,5.57,10.3,10,1,10.3,20,1.9,NA,0000-0001-7920-7757,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,SJER,2020,sls_soilpH
