dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=,A00000091303,1,-1.7,-28.7,0.9,51.5,57,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=,A00000091295,2,-6.5,-25.9,0.75,50.7,67.69999999999999,1.5,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=,A00000091296,1,-7.9,-27.1,0.79,49.1,62.2,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=,A00000091304,1,-4.2,-27.5,0.99,51.8,52.3,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=,A00000091836,1,-8.3,-28.3,1.1,51.4,46.9,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpUhK/nWLsonknPvTuP+SgO2IihoVayp+PE=,A00000262759,1,-2,-26.9,1.91,46.57,24.4,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtunDd9WGbXoPM2f3DOBSE55c=,A00000262762,1,-3.1,-28.1,2.27,49.35,21.7,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=,A00000091278,1,-2.9,-28.1,2.15,48.5,22.6,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=,A00000091281,1,-2.6,-27.4,0.84,52.1,61.8,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,NIWO,cfc_carbonNitrogen,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=,A00000091267,1,-2.8,-29.5,2.06,49.3,23.9,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
