dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=,A00000091303,1,1,0.468,18.51,16.8,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=,A00000091295,1,1,0.473,19.77,16.58,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=,A00000091296,1,1,0.482,20.87,17.57,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=,A00000091304,1,1,0.476,22.61,17.45,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=,A00000091836,1,1,0.465,15.09,14.1,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpUhK/nWLsonknPvTuP+SgO2IihoVayp+PE=,A00000262759,1,1,0.465,3.23,18.88,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtunDd9WGbXoPM2f3DOBSE55c=,A00000262762,1,1,0.457,7.36,12.83,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=,A00000091278,1,1,0.471,7.9,12.82,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=,A00000091281,1,1,0.462,13.58,15.66,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=,A00000091267,1,1,0.476,7.54,15.51,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,NIWO,cfc_lignin,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpX00qy2hDjsn1UijKLizJgShwqCMfoEtoY=,A00000091294,1,1,0.472,18.4,14.36,2019,2019,number,gram,percent,percent,NA,NA
