dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=,A00000091303,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_001,NIWO_001.basePlot.cfc,distributed,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=,A00000091295,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=,A00000091296,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=,A00000091304,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_002,NIWO_002.basePlot.cfc,distributed,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=,A00000091836,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpUhK/nWLsonknPvTuP+SgO2IihoVayp+PE=,A00000262759,1,1.13,2024,2024,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtunDd9WGbXoPM2f3DOBSE55c=,A00000262762,1,1,2024,2024,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_003,NIWO_003.basePlot.cfc,distributed,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=,A00000091278,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=,A00000091281,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,NIWO,cfc_chemistrySubsampling,"2019,2024",NIWO,NIWO_004,NIWO_004.basePlot.cfc,distributed,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=,A00000091267,1,NA,2019,2019,gram,NA,NA
