uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
dd4d3246-3735-4d92-aff5-274e7b499792,SJER_047.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0u7oG7Emx5WE=,NA,2019-03-20T16:30:00Z,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0o7vKDAPSUCcP66Cv7katJg==,NA,OK,NA,2019-03-21T23:45:00Z,0000-0003-0607-4441,3.394,2019-03-21T23:50:00Z,2019-04-03T18:47:00Z,1.698,0000-0001-5494-1832,24,7800.6,100,217.7,0.5,0000-0003-0607-4441,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
f3b743c6-4048-4f7a-b726-fdfaee930b66,SJER_047.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/FCxFs7NemNc=,NA,2019-03-20T16:47:00Z,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/3WmXmP2PszRUQ18OaEgvrw==,NA,OK,NA,2019-03-21T22:20:00Z,0000-0003-0607-4441,2.359,2019-03-21T23:50:00Z,2019-04-03T18:55:00Z,0.921,0000-0001-5494-1832,20,9870.2,100,93.3,0.39,0000-0003-0607-4441,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
039f6945-415b-4067-bd37-5fc7705a65a1,SJER_047.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RArlKGlYLvwE=,NA,2019-03-20T17:32:00Z,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1R6DH5Y0J3Qz8=,NA,OK,NA,2019-03-21T23:03:00Z,0000-0003-0607-4441,0.674,2019-03-21T23:50:00Z,2019-04-03T17:34:00Z,0.162,0000-0001-5494-1832,18,4415.3,100,36.7,0.24,0000-0003-0607-4441,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
1a570d36-06cf-41f4-929a-dbdaa970b152,SJER_046.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSUTLiITwlIzo=,NA,2019-03-21T17:26:00Z,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSljDaDcxCdOLyM2MepCOO3Q==,NA,OK,NA,2019-03-25T20:34:00Z,0000-0001-7920-7757,6.847,2019-03-25T22:00:00Z,2019-04-02T21:14:00Z,4.202,0000-0002-0287-3871,80,23269,100,180.6,0.614,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
1cc5dc9b-a001-4a9d-8a62-144b06c35148,SJER_046.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiV1hjVWHZ0RA=,NA,2019-03-21T17:55:00Z,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiBb+RBaVz8IqYGXfkto7oNw==,NA,OK,NA,2019-03-25T20:52:00Z,0000-0001-7920-7757,8.746,2019-03-25T22:00:00Z,2019-04-02T21:19:00Z,5.553,0000-0002-0287-3871,32,18918.4,100,293.5,0.635,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
bb8b71f7-1f56-4c45-9bae-9b10dd110ab3,SJER_046.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbft7HCelRuUzE=,NA,2019-03-21T18:26:00Z,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfK5rOBIJ8dng=,NA,OK,NA,2019-03-25T21:45:00Z,0000-0001-7920-7757,0.943,2019-03-25T22:00:00Z,2019-04-02T21:05:00Z,0.321,0000-0002-0287-3871,28,7044.5,100,45.5,0.34,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
dfd4fda6-effd-46e4-9a48-77ca0d787dbe,SJER_045.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBYhhOnri9nEA=,NA,2019-03-21T19:23:00Z,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBjqJsD3RHO2g=,NA,OK,NA,2019-03-25T18:17:00Z,0000-0001-7920-7757,4.672,2019-03-25T22:00:00Z,2019-04-02T21:12:00Z,2.701,0000-0002-0287-3871,51,17567.6,100,153.8,0.578,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
fbd3cc85-c948-4c72-a778-726657e8cab2,SJER_045.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBgx2PAcfjwtY=,NA,2019-03-21T20:16:00Z,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBRzb5bPfJnQsG88xbEce/Dw==,NA,OK,NA,2019-03-25T19:04:00Z,0000-0001-7920-7757,4.083,2019-03-25T22:00:00Z,2019-04-02T21:09:00Z,2.134,0000-0002-0287-3871,36,15914.9,100,134.1,0.523,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
6f1dcda6-cab2-4d3b-8739-3a56b128e80e,SJER_045.basePlot.cfc,D17,SJER,tower,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJ64mf1a8wgMY=,NA,2019-03-21T20:46:00Z,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJZMz2q32/CXc=,NA,OK,NA,2019-03-25T20:08:00Z,0000-0001-7920-7757,2.103,2019-03-25T22:00:00Z,2019-04-02T21:17:00Z,0.669,0000-0002-0287-3871,51,11653.8,100,57.4,0.318,0000-0003-1062-1081,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
1401821d-8418-4db8-a4c3-f2fae98873c9,SJER_004.basePlot.cfc,D17,SJER,distributed,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uQ0RdgD9X3OE=,NA,2019-03-26T15:29:00Z,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uOu9qFSOI8zo=,NA,OK,NA,2019-03-27T20:26:00Z,0000-0001-5717-3867,4.47,2019-03-29T00:00:00Z,2019-04-03T18:10:00Z,0.642,0000-0001-5494-1832,30,16393.2,100,39.2,0.144,NA,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_LMA
