uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
3ea62119-24bc-42ea-b383-61335914ef4a,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T14:43:00Z,2021-06-28T14:43:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_006-M-3-17-20210628,A00000215623,GRSM_006-M-3-17-20210628-CN,B00000059851,GRSM_006-M-3-17-20210628-BA,A00000216357,88.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
b26b95d0-2717-49d1-a4ad-9fdac574157b,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T15:36:00Z,2021-06-28T15:36:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_006-M-21.5-7-20210628,A00000215624,GRSM_006-M-21.5-7-20210628-CN,B00000059850,GRSM_006-M-21.5-7-20210628-BA,A00000216380,94.4,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
ee46bd8a-23b3-4b7f-81e1-046cf6022c7f,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T16:16:00Z,2021-06-28T16:16:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_006-M-30-28.5-20210628,A00000215627,GRSM_006-M-30-28.5-20210628-CN,B00000059856,GRSM_006-M-30-28.5-20210628-BA,A00000216379,93.4,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
7dac5c0c-6141-4965-aa0d-0cbc858bfe0a,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T16:16:00Z,2021-06-28T16:16:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_006-O-30-28.5-20210628,A00000215625,GRSM_006-O-30-28.5-20210628-CN,B00000059827,GRSM_006-O-30-28.5-20210628-BA,A00000216358,14.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
777e662b-74e7-4250-9ebb-f729cd207272,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-O-16.5-2-20210628,A00000215619,GRSM_002-O-16.5-2-20210628-CN,B00000059821,GRSM_002-O-16.5-2-20210628-BA,A00000216352,9.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
d7c6c6e6-ecb0-4f22-a6ac-a01f55530a59,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T18:18:00Z,2021-06-28T18:18:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-M-16.5-2-20210628,A00000215618,GRSM_002-M-16.5-2-20210628-CN,B00000059858,GRSM_002-M-16.5-2-20210628-BA,A00000216351,60.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
64efb059-1c05-45cd-bea3-88ecbf74b0f9,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T19:01:00Z,2021-06-28T19:01:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-O-32-19-20210628,A00000215617,GRSM_002-O-32-19-20210628-CN,B00000059842,GRSM_002-O-32-19-20210628-BA,A00000216353,12.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
6bdaf0d6-2378-455c-a85e-c90b072284ff,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T19:01:00Z,2021-06-28T19:01:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-M-32-19-20210628,A00000215620,GRSM_002-M-32-19-20210628-CN,B00000059855,GRSM_002-M-32-19-20210628-BA,A00000216354,16.5,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
185e4bb5-354c-4b24-b65f-defa0f344027,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T20:01:00Z,2021-06-28T20:01:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-O-39.5-29-20210628,A00000215621,GRSM_002-O-39.5-29-20210628-CN,B00000059824,GRSM_002-O-39.5-29-20210628-BA,A00000216363,7.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
1e63578e-a294-4eea-b739-79115423ccf8,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T20:01:00Z,2021-06-28T20:01:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_002-M-39.5-29-20210628,A00000215622,GRSM_002-M-39.5-29-20210628-CN,B00000059857,GRSM_002-M-39.5-29-20210628-BA,A00000216355,55.1,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
af6c175f-e4d2-4a2b-b691-3991f1e01d0d,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T12:21:00Z,2021-06-29T12:21:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_003-M-16.5-6.5-20210629,A00000215594,GRSM_003-M-16.5-6.5-20210629-CN,B00000059860,GRSM_003-M-16.5-6.5-20210629-BA,A00000216360,36.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
87420e6a-fecc-44e1-8c02-642187aa8b15,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T12:21:00Z,2021-06-29T12:21:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_003-O-16.5-6.5-20210629,A00000215593,GRSM_003-O-16.5-6.5-20210629-CN,B00000059832,GRSM_003-O-16.5-6.5-20210629-BA,A00000216362,24.7,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
37d6474e-27c2-4a14-87cd-8a6103987382,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T13:01:00Z,2021-06-29T13:01:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_003-O-31-5.5-20210629,A00000215595,GRSM_003-O-31-5.5-20210629-CN,B00000059829,GRSM_003-O-31-5.5-20210629-BA,A00000216356,4.7,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
b0b4c644-1398-4fad-a489-2cbbfecea5ce,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T13:01:00Z,2021-06-29T13:01:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_003-M-31-5.5-20210629,A00000215596,GRSM_003-M-31-5.5-20210629-CN,B00000059861,GRSM_003-M-31-5.5-20210629-BA,A00000216361,72.1,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
deb8d925-aaad-4dad-ae53-4a60fbe5f83a,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T13:47:00Z,2021-06-29T13:47:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_003-M-29-34-20210629,A00000215597,GRSM_003-M-29-34-20210629-CN,B00000059859,GRSM_003-M-29-34-20210629-BA,A00000216359,53.8,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
defa3100-bfcf-4406-8804-7ff6f8f34b80,D07,GRSM,GRSM_059,GRSM_059.basePlot.bgc,2021-06-29T15:53:00Z,2021-06-29T15:53:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_059-M-10.5-38-20210629,A00000215592,GRSM_059-M-10.5-38-20210629-CN,B00000059841,GRSM_059-M-10.5-38-20210629-BA,A00000216395,30.1,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
74dc07f3-8438-444a-9335-50d85cda2f8d,D07,GRSM,GRSM_059,GRSM_059.basePlot.bgc,2021-06-29T16:42:00Z,2021-06-29T16:42:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_059-M-36.5-28.5-20210629,A00000215591,GRSM_059-M-36.5-28.5-20210629-CN,B00000059838,GRSM_059-M-36.5-28.5-20210629-BA,A00000216394,261.7,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
67fee442-b425-4485-9631-215179a9b1a7,D07,GRSM,GRSM_059,GRSM_059.basePlot.bgc,2021-06-29T17:17:00Z,2021-06-29T17:17:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_059-M-20.5-7-20210629,A00000215590,GRSM_059-M-20.5-7-20210629-CN,B00000059835,GRSM_059-M-20.5-7-20210629-BA,A00000216391,48.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
c1c3dbc8-6a74-4fae-a9d5-f7a365ea51d6,D07,GRSM,GRSM_060,GRSM_060.basePlot.bgc,2021-06-29T18:20:00Z,2021-06-29T18:20:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_060-M-17.5-7-20210629,A00000215611,GRSM_060-M-17.5-7-20210629-CN,B00000059840,GRSM_060-M-17.5-7-20210629-BA,A00000216392,123.9,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
08007d0f-b6d6-4114-b504-cddfe1757bef,D07,GRSM,GRSM_060,GRSM_060.basePlot.bgc,2021-06-29T19:43:00Z,2021-06-29T19:43:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_060-M-30-18-20210629,A00000215612,GRSM_060-M-30-18-20210629-CN,B00000059843,GRSM_060-M-30-18-20210629-BA,A00000216393,85.4,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
f9774950-afe4-40d0-9847-f6c78f587cee,D07,GRSM,GRSM_060,GRSM_060.basePlot.bgc,2021-06-29T20:15:00Z,2021-06-29T20:15:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_060-M-23-39.5-20210629,A00000215614,GRSM_060-M-23-39.5-20210629-CN,B00000059844,GRSM_060-M-23-39.5-20210629-BA,A00000216369,118.7,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
e30dc31d-393c-4eaf-96c2-2d2e5bb19d20,D07,GRSM,GRSM_055,GRSM_055.basePlot.bgc,2021-06-30T12:06:00Z,2021-06-30T12:06:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_055-M-34.5-35-20210630,A00000215605,GRSM_055-M-34.5-35-20210630-CN,B00000059837,GRSM_055-M-34.5-35-20210630-BA,A00000216370,89.4,Y,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
d60d47cf-4996-4533-a6ef-cc2d7864927f,D07,GRSM,GRSM_055,GRSM_055.basePlot.bgc,2021-06-30T12:50:00Z,2021-06-30T12:50:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_055-M-18-30-20210630,A00000215606,GRSM_055-M-18-30-20210630-CN,B00000059847,GRSM_055-M-18-30-20210630-BA,A00000216365,170.5,Y,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
a76229c5-429e-405d-a53e-ae8172ff808e,D07,GRSM,GRSM_055,GRSM_055.basePlot.bgc,2021-06-30T13:32:00Z,2021-06-30T13:32:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_055-M-6-16.5-20210630,A00000215607,GRSM_055-M-6-16.5-20210630-CN,B00000059822,GRSM_055-M-6-16.5-20210630-BA,A00000216366,121.2,Y,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
acee34eb-00f4-423d-9d23-c9e849c0c732,D07,GRSM,GRSM_058,GRSM_058.basePlot.bgc,2021-06-30T15:04:00Z,2021-06-30T15:04:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_058-M-4.5-37-20210630,A00000215608,GRSM_058-M-4.5-37-20210630-CN,B00000059853,GRSM_058-M-4.5-37-20210630-BA,A00000216368,70.6,Y,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
86224e66-d70f-4e52-a509-8f8557c05f2a,D07,GRSM,GRSM_058,GRSM_058.basePlot.bgc,2021-06-30T15:38:00Z,2021-06-30T15:38:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_058-M-2.5-14.5-20210630,A00000215609,GRSM_058-M-2.5-14.5-20210630-CN,B00000059826,GRSM_058-M-2.5-14.5-20210630-BA,A00000216367,142.5,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
bfc3bc9b-c2e6-4725-a48e-816a7f3f30a7,D07,GRSM,GRSM_058,GRSM_058.basePlot.bgc,2021-06-30T16:09:00Z,2021-06-30T16:09:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_058-M-27.5-1-20210630,A00000215610,GRSM_058-M-27.5-1-20210630-CN,B00000059839,GRSM_058-M-27.5-1-20210630-BA,A00000216396,112.5,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
22fc21b4-3c63-4594-854e-060d21d8f09b,D07,GRSM,GRSM_001,GRSM_001.basePlot.bgc,2021-06-30T17:47:00Z,2021-06-30T17:47:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_001-M-9-9.5-20210630,A00000215629,GRSM_001-M-9-9.5-20210630-CN,B00000059862,GRSM_001-M-9-9.5-20210630-BA,A00000216364,55.6,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
b571e4b6-42fd-460f-a873-ef426471bd9c,D07,GRSM,GRSM_001,GRSM_001.basePlot.bgc,2021-06-30T18:26:00Z,2021-06-30T18:26:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_001-M-34.5-3.5-20210630,A00000215630,GRSM_001-M-34.5-3.5-20210630-CN,B00000059819,GRSM_001-M-34.5-3.5-20210630-BA,A00000216350,87,N,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
d6a84837-533a-441e-9f47-33030f600052,D07,GRSM,GRSM_001,GRSM_001.basePlot.bgc,2021-06-30T19:03:00Z,2021-06-30T19:03:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_001-M-37.5-32.5-20210630,A00000215631,GRSM_001-M-37.5-32.5-20210630-CN,B00000059863,GRSM_001-M-37.5-32.5-20210630-BA,A00000216349,57,Y,OK,NA,0000-0002-5381-0889,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
48bed7ee-517d-45f6-9037-40f354897c57,D07,GRSM,GRSM_007,GRSM_007.basePlot.bgc,2021-07-01T12:23:00Z,2021-07-01T12:23:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_007-M-0-39-20210701,A00000215599,GRSM_007-M-0-39-20210701-CN,B00000059846,GRSM_007-M-0-39-20210701-BA,A00000216375,72.5,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
9b2964e2-2681-480d-b682-59fef6d70b40,D07,GRSM,GRSM_007,GRSM_007.basePlot.bgc,2021-07-01T14:06:00Z,2021-07-01T14:06:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_007-M-20-33-20210701,A00000215604,GRSM_007-M-20-33-20210701-CN,B00000059849,GRSM_007-M-20-33-20210701-BA,A00000216376,50.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
a6a67b60-b430-47ae-a8e9-c904df8128fa,D07,GRSM,GRSM_007,GRSM_007.basePlot.bgc,2021-07-01T15:33:00Z,2021-07-01T15:33:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_007-M-0-19-20210701,A00000215603,GRSM_007-M-0-19-20210701-CN,B00000059845,GRSM_007-M-0-19-20210701-BA,A00000216377,33.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
f77c42ed-1e63-4952-8cfd-0fff4304ae03,D07,GRSM,GRSM_016,GRSM_016.basePlot.bgc,2021-07-01T18:22:00Z,2021-07-01T18:22:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_016-O-35-34-20210701,A00000215581,GRSM_016-O-35-34-20210701-CN,B00000059834,GRSM_016-O-35-34-20210701-BA,A00000216374,2.5,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
f73f7a2c-7238-46ac-94c9-d5f83927b1c9,D07,GRSM,GRSM_016,GRSM_016.basePlot.bgc,2021-07-01T18:22:00Z,2021-07-01T18:22:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_016-M-35-34-20210701,A00000215582,GRSM_016-M-35-34-20210701-CN,B00000059848,GRSM_016-M-35-34-20210701-BA,A00000216373,17.2,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
3a23cb50-cb7b-4f99-bf7c-70fc95b7f758,D07,GRSM,GRSM_016,GRSM_016.basePlot.bgc,2021-07-01T19:03:00Z,2021-07-01T19:03:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_016-M-21-5-20210701,A00000215583,GRSM_016-M-21-5-20210701-CN,B00000059854,GRSM_016-M-21-5-20210701-BA,A00000216372,31.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
fd4fcba5-22fb-467c-9733-be1a17e1b994,D07,GRSM,GRSM_016,GRSM_016.basePlot.bgc,2021-07-01T19:50:00Z,2021-07-01T19:50:00Z,NEON.DOC.014048vN,O,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_016-O-2.5-7.5-20210701,A00000215584,GRSM_016-O-2.5-7.5-20210701-CN,B00000059836,GRSM_016-O-2.5-7.5-20210701-BA,A00000216378,2.8,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
5326455b-45b1-4b63-89c8-e76a2804f86a,D07,GRSM,GRSM_016,GRSM_016.basePlot.bgc,2021-07-01T19:50:00Z,2021-07-01T19:50:00Z,NEON.DOC.014048vN,M,2021-07-02T17:40:00Z,2021-07-06T13:56:00Z,GRSM_016-M-2.5-7.5-20210701,A00000215586,GRSM_016-M-2.5-7.5-20210701-CN,B00000059852,GRSM_016-M-2.5-7.5-20210701-BA,A00000216371,3.3,N,OK,NA,0000-0002-5381-0889,NA,20251217T193840Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_bgcSubsampling
