uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
ce57c973-3769-44e1-a293-62291875095d,2018-10-25,SOAP_001.basePlot.bgc,D17,SOAP,SOAP_001,distributed,2018-05-29T17:50:00Z,2018-05-29T17:50:00Z,SOAP_001-M-2-11-20180529,B00000009464,SOAP_001-M-2-11-20180529-CN,B00000009493,soil,N,NA,1.6,-26,0.14,2.91,21.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
b6fcb8f9-1e74-453e-b1db-3209b042199d,2018-10-25,SOAP_001.basePlot.bgc,D17,SOAP,SOAP_001,distributed,2018-05-29T18:23:00Z,2018-05-29T18:23:00Z,SOAP_001-M-37.5-7-20180529,B00000009463,SOAP_001-M-37.5-7-20180529-CN,B00000009492,soil,N,NA,2.6,-26.3,0.15,3.27,22.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
fe100412-ec80-4164-a41f-4ff696affca8,2018-10-25,SOAP_001.basePlot.bgc,D17,SOAP,SOAP_001,distributed,2018-05-29T19:02:00Z,2018-05-29T19:02:00Z,SOAP_001-M-36-26-20180529,B00000009465,SOAP_001-M-36-26-20180529-CN,B00000009491,soil,N,NA,1,-26.2,0.21,4.5,21.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
0e5ea0f0-fe8b-47e4-a1d6-4e1e3a6cfa6b,2018-10-25,SOAP_005.basePlot.bgc,D17,SOAP,SOAP_005,distributed,2018-05-29T20:46:00Z,2018-05-29T20:46:00Z,SOAP_005-M-33.5-21-20180529,B00000009462,SOAP_005-M-33.5-21-20180529-CN,B00000009494,soil,N,NA,1.8,-25.6,0.14,2.98,21.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
abd3699c-1712-4129-a3c7-359d35d45da6,2018-10-25,SOAP_005.basePlot.bgc,D17,SOAP,SOAP_005,distributed,2018-05-30T16:12:00Z,2018-05-30T16:12:00Z,SOAP_005-M-7-9-20180530,NA,SOAP_005-M-7-9-20180530-CN,A00000026012,soil,N,NA,2,-25.8,0.18,3.83,20.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
1b2098a4-4054-4911-8f49-301883050335,2018-11-14,SOAP_005.basePlot.bgc,D17,SOAP,SOAP_005,distributed,2018-05-30T16:29:00Z,2018-05-30T16:29:00Z,SOAP_005-M-30-12-20180530,NA,SOAP_005-M-30-12-20180530-CN,A00000026013,soil,N,NA,2.2,-25.6,0.09,2.53,27.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
7be155fa-8fde-4112-bcfb-9d7ff3cda69e,2018-10-25,SOAP_004.basePlot.bgc,D17,SOAP,SOAP_004,distributed,2018-05-30T17:30:00Z,2018-05-30T17:30:00Z,SOAP_004-M-3-33-20180530,NA,SOAP_004-M-3-33-20180530-CN,A00000026009,soil,N,NA,1.6,-26,0.18,3.77,21.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
93f2995b-d30e-4ce6-8113-1c85dbb0fbc1,2018-10-25,SOAP_004.basePlot.bgc,D17,SOAP,SOAP_004,distributed,2018-05-30T17:55:00Z,2018-05-30T17:55:00Z,SOAP_004-O-0.5-4.5-20180530,NA,SOAP_004-O-0.5-4.5-20180530-CN,A00000026010,soil,N,NA,0.4,-26,0.24,6.64,27.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,dryingProtocolError,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
5e86d4a7-0210-4e1a-8c4d-580bdd5d7694,2018-10-25,SOAP_004.basePlot.bgc,D17,SOAP,SOAP_004,distributed,2018-05-30T18:17:00Z,2018-05-30T18:17:00Z,SOAP_004-M-31-3.5-20180530,NA,SOAP_004-M-31-3.5-20180530-CN,A00000026011,soil,N,NA,3.1,-25.9,0.19,3.89,20.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
aa93bec1-30df-4e99-bc5a-058da2dd160f,2018-10-25,SOAP_045.basePlot.bgc,D17,SOAP,SOAP_045,tower,2018-05-30T19:11:00Z,2018-05-30T19:11:00Z,SOAP_045-M-19-38-20180530,NA,SOAP_045-M-19-38-20180530-CN,A00000026006,soil,N,NA,0.7,-25.7,0.29,5.63,19.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193551Z,RELEASE-2026,DP1.10086.001,SOAP,2018,sls_soilChemistry
