uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
a7f90c1d-7fbe-4c10-823b-c85f993d2602,D07,ORNL,ORNL_043,ORNL_043.basePlot.bgc,2023-06-27T16:09:00Z,2023-06-27T16:36:00Z,ORNL.peakGreenness.2023,NEON.DOC.014048vO,ORNL_043-M-21-20230627|ORNL_043-M-39-20230627,ORNL_043-M-20230627-COMP,B00000086757,OK,NA,0000-0003-1476-1962,NA,NA,20251217T194024Z,RELEASE-2026,DP1.10086.001,ORNL,2023,sls_metagenomicsPooling
