uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
6fd98fbb-7fae-4def-9512-32ce5c8f3c7e,D09,DCFS,DCFS_007,DCFS_007.basePlot.bgc,2019-07-22T17:23:00Z,2019-07-22T18:06:00Z,NA,NEON.DOC.014048vL,DCFS_007-M-32.5-4.5-20190722|DCFS_007-M-7.5-19.5-20190722|DCFS_007-M-33-31-20190722,DCFS_007-M-20190722-COMP,B00000000616,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
2d8a7526-9c1f-4506-addc-8ca99450a612,D09,DCFS,DCFS_008,DCFS_008.basePlot.bgc,2019-07-22T18:50:00Z,2019-07-22T19:25:00Z,NA,NEON.DOC.014048vL,DCFS_008-M-24.5-5-20190722|DCFS_008-M-1-18-20190722|DCFS_008-M-30.5-20.5-20190722,DCFS_008-M-20190722-COMP,B00000000617,OK,NA,NA,The following samples included in the composite are from resampled locations: DCFS_008-M-24.5-5-20190722,location-resampled,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
c6e19605-4bc0-49d7-beb8-2cd93287fa6d,D09,DCFS,DCFS_065,DCFS_065.basePlot.bgc,2019-07-24T13:44:00Z,2019-07-24T14:12:00Z,NA,NEON.DOC.014048vL,DCFS_065-M-5.5-17.5-20190724|DCFS_065-M-23-35-20190724|DCFS_065-M-31-10-20190724,DCFS_065-M-20190724-COMP,B00000000626,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
44cc4a2b-7144-421e-8800-0c6f4ab69992,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2019-07-24T15:10:00Z,2019-07-24T15:53:00Z,NA,NEON.DOC.014048vL,DCFS_062-M-3-10.5-20190724|DCFS_062-M-30-25-20190724|DCFS_062-M-35.5-7.5-20190724,DCFS_062-M-20190724-COMP,B00000000624,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
e7a3dc32-3b61-4ffd-8694-3cf5be823505,D09,DCFS,DCFS_067,DCFS_067.basePlot.bgc,2019-07-24T16:42:00Z,2019-07-24T17:14:00Z,NA,NEON.DOC.014048vL,DCFS_067-M-8.5-3-20190724|DCFS_067-M-31-4.5-20190724|DCFS_067-M-31.5-32-20190724,DCFS_067-M-20190724-COMP,B00000000627,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
43589748-43e7-4914-9c5e-c14823da845e,D09,DCFS,DCFS_063,DCFS_063.basePlot.bgc,2019-07-24T18:11:00Z,2019-07-24T18:39:00Z,NA,NEON.DOC.014048vL,DCFS_063-M-7-32.5-20190724|DCFS_063-M-12-2-20190724|DCFS_063-M-36.5-16.5-20190724,DCFS_063-M-20190724-COMP,B00000000625,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
42528802-a55f-4000-be58-d9c5c97e7425,D09,DCFS,DCFS_004,DCFS_004.basePlot.bgc,2019-07-29T14:23:00Z,2019-07-29T14:57:00Z,NA,NEON.DOC.014048vL,DCFS_004-M-38.5-1-20190729|DCFS_004-M-6-33.5-20190729|DCFS_004-M-38-27.5-20190729,DCFS_004-M-20190729-COMP,B00000000613,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
c4db25c6-6d84-430e-9c74-d6248435fc4f,D09,DCFS,DCFS_006,DCFS_006.basePlot.bgc,2019-07-29T15:40:00Z,2019-07-29T16:03:00Z,NA,NEON.DOC.014048vL,DCFS_006-M-17.5-32.5-20190729|DCFS_006-M-22.5-34.5-20190729|DCFS_006-M-29-7-20190729,DCFS_006-M-20190729-COMP,B00000000614,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
be95eb84-f70b-4026-a992-3f3ecf45ddc6,D09,DCFS,DCFS_009,DCFS_009.basePlot.bgc,2019-07-29T17:08:00Z,2019-07-29T17:33:00Z,NA,NEON.DOC.014048vL,DCFS_009-M-30-7-20190729|DCFS_009-M-9.5-33.5-20190729|DCFS_009-M-39.5-37.5-20190729,DCFS_009-M-20190729-COMP,B00000000620,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
76b03bb3-6b18-44c9-af9d-6c01d9c37ff8,D09,DCFS,DCFS_003,DCFS_003.basePlot.bgc,2019-07-31T13:47:00Z,2019-07-31T14:22:00Z,NA,NEON.DOC.014048vL,DCFS_003-M-15-6.5-20190731|DCFS_003-M-32-15.5-20190731|DCFS_003-M-32.5-28-20190731,DCFS_003-M-20190731-COMP,B00000000610,OK,NA,NA,NA,NA,20251217T194001Z,RELEASE-2026,DP1.10086.001,DCFS,2019,sls_metagenomicsPooling
