uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
45152290-196d-4409-b245-d62090e01842,D07,MLBS,2018-04-24,2018-04-24,MLBS-20180424-BREF1,MLBS-20180424-BREF1-A,A00000011462,MLBS-20180424-BREF1-B,A00000011312,MLBS-20180424-BREF1-C,A00000011318,NA,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
b9fb9c6c-dc28-4287-9524-c064c5a07d73,D07,MLBS,2018-04-25,2018-04-25,MLBS-20180425-BREF1,MLBS-20180425-BREF1-A,A00000011419,MLBS-20180425-BREF1-B,A00000011430,MLBS-20180425-BREF1-C,A00000011319,NA,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
e3170ba5-a824-4f1e-a020-61a0d3fe00c0,D07,MLBS,2018-04-26,2018-04-26,MLBS-20180426-BREF1,MLBS-20180426-BREF1-A,A00000011469,MLBS-20180426-BREF1-B,A00000011468,MLBS-20180426-BREF1-C,A00000011470,NA,NA,20251217T193940Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
512f35e6-5229-469c-a8ae-8498c73cfed2,D07,MLBS,2018-05-15,2018-05-15,MLBS-20180515-BREF1,MLBS-20180515-BREF1-A,A00000011375,MLBS-20180515-BREF1-B,A00000011374,MLBS-20180515-BREF1-C,A00000011373,NA,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
b1c31c53-3014-4474-a98f-cf8255986117,D07,MLBS,2018-06-12,2018-06-12,MLBS-20180612-BREF1,MLBS-20180612-BREF1-A,B00000025610,MLBS-20180612-BREF1-B,B00000025612,MLBS-20180612-BREF1-C,B00000025611,NA,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
d99672a2-c0ab-4a1a-8cea-ce4d15db3135,D07,MLBS,2018-06-13,2018-06-13,MLBS-20180613-BREF2,MLBS-20180613-BREF2-A,B00000025655,MLBS-20180613-BREF2-B,B00000025657,MLBS-20180613-BREF2-C,B00000025656,NA,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
29214983-b9a9-4908-8ec2-e6d306cfe3dc,D07,MLBS,2018-06-13,2018-06-13,MLBS-20180613-BREF1,MLBS-20180613-BREF1-A,B00000025670,MLBS-20180613-BREF1-B,B00000025672,MLBS-20180613-BREF1-C,B00000025671,NA,NA,20251217T193847Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
e52de67f-640b-4c2e-8ce0-bf6363b1677b,D07,MLBS,2018-07-04,2018-07-04,MLBS-20180704-BREF2,MLBS-20180704-BREF2-A,B00000025680,MLBS-20180704-BREF2-B,B00000025674,MLBS-20180704-BREF2-C,B00000025685,NA,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
16f5091f-acf9-4e70-b6ed-8f983eafb130,D07,MLBS,2018-07-04,2018-07-04,MLBS-20180704-BREF1,MLBS-20180704-BREF1-A,B00000025679,MLBS-20180704-BREF1-B,B00000025678,MLBS-20180704-BREF1-C,B00000025677,NA,NA,20251217T193614Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
3fbbf8bb-8bb7-47be-b3b4-3c2d16b23f71,D07,MLBS,2018-10-09,2018-10-09,MLBS-20181009-BREF1,MLBS-20181009-BREF1-A,B00000026432,MLBS-20181009-BREF1-B,B00000026421,MLBS-20181009-BREF1-C,B00000026438,NA,NA,20251217T193738Z,RELEASE-2026,DP1.10086.001,MLBS,2018,ntr_internalLabBlanks
