uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
7e20894b-1240-492d-82b5-560ba482e6a7,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,deciduousForest,WGS84,35.685859,-83.498951,20.1,603.2,0.25,NEON.DOC.001024vH,2021-06-01T16:57:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mijW335XiEJ8tWPswutJIZ/kmXfmg3mIB0=,A00000215451,OK,njZEDkTA4mijW335XiEJ8tWPswutJIZ/im1aSlnm5Do=,B00000059598,NA,OK,NA,NA,NA,NA,NA,NA,Y,00137,NEON.PLA.D07.GRSM.00137,MAAC,Magnolia acuminata (L.) L.,Insect damaged,true canopy,Partially shaded,NA,26.7,NA,NA,GRSM.00137.2021,medium,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
ec87c6d4-edcf-48de-8e4d-2e84a1b2e8c6,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,deciduousForest,WGS84,35.685859,-83.498951,20.1,603.2,0.25,NEON.DOC.001024vH,2021-06-01T18:23:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mhQZXVAoTr5scbWVtauAI6AU0Qj24YesFk=,A00000215435,OK,njZEDkTA4mhQZXVAoTr5scbWVtauAI6ALypdH7Pb3AI=,B00000059565,NA,OK,NA,NA,NA,NA,NA,NA,Y,00161,NEON.PLA.D07.GRSM.00161,TIAM,Tilia americana L.,OK,sunlit gap,Partially shaded,NA,17.3,NA,NA,GRSM.00161.2021,medium,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
b63c4e10-b73d-4607-bb86-603bbdbfc44f,GRSM_048.basePlot.cfc,D07,GRSM,GRSM_048,tower,deciduousForest,WGS84,35.685859,-83.498951,20.1,603.2,0.25,NEON.DOC.001024vH,2021-06-01T19:12:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4miYIxofffXqETUIYrxjg1cnd9WBmLhEhoY=,A00000215429,OK,njZEDkTA4miYIxofffXqETUIYrxjg1cnFVu65UCmS3g=,B00000059609,NA,OK,NA,NA,NA,NA,NA,NA,Y,00149,NEON.PLA.D07.GRSM.00149,PLOC,Platanus occidentalis L.,Physically damaged,true canopy,Partially shaded,NA,24.4,NA,NA,GRSM.00149.2021,medium,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,Damaged in wildfire,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
6e4d15c3-bafa-44ec-b506-362cffa9ca52,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,2021-06-02T11:32:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,OK,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDGNbwGopo7E4XTdqR09QWdQ==,B00000059593,NA,OK,NA,NA,NA,NA,NA,NA,Y,02468,NEON.PLA.D07.GRSM.02468,LIST2,Liquidambar styraciflua L.,OK,sunlit gap,Partially shaded,NA,28.2,31.3,NA,GRSM.02468.2021,medium,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
38e30f81-96bd-4af6-b7db-919e08016d95,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,2021-06-02T13:52:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,A00000215431,OK,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuEqOQZDZbm2M=,B00000059576,NA,OK,NA,NA,NA,NA,NA,NA,Y,02442,NEON.PLA.D07.GRSM.02442,LITU,Liriodendron tulipifera L.,OK,true canopy,Partially shaded,NA,29.9,NA,NA,GRSM.02442.2021,medium,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
9c0e464a-b959-48f1-88d7-2845f3db795b,GRSM_001.basePlot.cfc,D07,GRSM,GRSM_001,distributed,deciduousForest,WGS84,35.684589,-83.532102,20.1,464.5,0.2,NEON.DOC.001024vH,2021-06-02T14:40:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,A00000215430,OK,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOKPiSJvUmF+M=,B00000059575,NA,OK,NA,NA,NA,NA,NA,NA,Y,02463,NEON.PLA.D07.GRSM.02463,BELE,Betula lenta L.,OK,sunlit gap,Partially shaded,NA,25.7,NA,NA,GRSM.02463.2021,low,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
d90d5b2d-084e-489a-ac84-3facc2202432,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,deciduousForest,WGS84,35.669925,-83.522396,20.1,507.9,0.17,NEON.DOC.001024vH,2021-06-02T16:45:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNLJBUEBD9IUA=,A00000215432,OK,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNARhBvx85sKs=,B00000059577,NA,OK,NA,NA,NA,NA,NA,NA,Y,02531,NEON.PLA.D07.GRSM.02531,LITU,Liriodendron tulipifera L.,OK,true canopy,Full sun,NA,25.8,NA,NA,GRSM.02531.2021,high,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
93135616-aa40-4b5c-ac6c-08c7a71f63c6,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,deciduousForest,WGS84,35.669925,-83.522396,20.1,507.9,0.17,NEON.DOC.001024vH,2021-06-02T17:12:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZnOHu9u2ZpUE=,A00000215450,OK,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZkJ1lOO29Tx4=,B00000059570,NA,OK,NA,NA,NA,NA,NA,NA,Y,02565,NEON.PLA.D07.GRSM.02565,OXAR,Oxydendrum arboreum (L.) DC.,OK,sunlit gap,Partially shaded,NA,16.3,NA,NA,GRSM.02565.2021,low,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
5d5c4f64-a858-40ed-950b-9cb3739d0f55,GRSM_017.basePlot.cfc,D07,GRSM,GRSM_017,distributed,deciduousForest,WGS84,35.669925,-83.522396,20.1,507.9,0.17,NEON.DOC.001024vH,2021-06-02T18:32:00Z,2021-06-18,OK,NA,Woody individual,line launcher,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUU3XJPwnlvx0=,A00000215449,OK,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUnWILngtpFng=,B00000059580,NA,OK,NA,NA,NA,NA,NA,NA,Y,02502,NEON.PLA.D07.GRSM.02502,TSCA,Tsuga canadensis (L.) Carrière,Insect damaged,sunlit gap,Partially shaded,NA,20.3,17.6,NA,NA,NA,NA,NA,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
d2a7df8b-5757-47f9-a8f7-86193b46b68c,GRSM_019.basePlot.cfc,D07,GRSM,GRSM_019,distributed,deciduousForest,WGS84,35.678734,-83.642356,20.2,550.7,0.22,NEON.DOC.001024vH,2021-06-03T12:30:00Z,2021-06-26,OK,NA,Woody individual,line launcher,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKycopdwOboCyc=,A00000215434,OK,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKy14YSXS83XoAVyVPzfVxQDQ==,B00000059563,NA,OK,NA,NA,NA,NA,NA,NA,Y,02215,NEON.PLA.D07.GRSM.02215,QUMO4,Quercus montana Willd.,Insect damaged,true canopy,Partially shaded,NA,19.3,NA,NA,GRSM.02215.2021,high,NA,GRSM-2021-polygons,0000-0002-5381-0889,0000-0003-1944-3584,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_fieldData
