dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_001,GUAN_001.basePlot.bgc,M,75,1.0693333333333335,11.129199999999999,9.430666666666667,0.20609333333333332,0.8311733333333333,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_002,GUAN_002.basePlot.bgc,M,75,1.0741333333333334,11.117066666666666,8.5724,0.34444,0.7466533333333334,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_003,GUAN_003.basePlot.bgc,M,69,1.0671014492753623,11.099565217391305,8.169565217391304,0.4237246376811594,0.708,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_004,GUAN_004.basePlot.bgc,M,69,1.0711594202898551,11.120434782608696,8.444057971014493,0.37431884057971015,0.7337246376811595,2021.0434782608695,2021.0434782608695,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_006,GUAN_006.basePlot.bgc,M,66,1.0754545454545454,11.127878787878787,9.275,0.2327121212121212,0.8156666666666667,2020.9545454545455,2020.9545454545455,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_007,GUAN_007.basePlot.bgc,M,67,1.0716417910447762,11.125074626865672,8.09731343283582,0.443089552238806,0.6988059701492537,2020.9850746268658,2020.9850746268658,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_042,GUAN_042.basePlot.bgc,M,75,1.0708,11.13,8.306,0.4042133333333333,0.7192133333333334,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_043,GUAN_043.basePlot.bgc,M,73,1.077945205479452,11.136575342465754,9.267808219178082,0.23167123287671232,0.8142465753424657,2020.945205479452,2020.945205479452,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_048,GUAN_048.basePlot.bgc,M,75,1.0742666666666667,11.135866666666667,8.78,0.3143066666666667,0.7658133333333333,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,GUAN,sls_soilMoisture,2018-2024,GUAN,GUAN_049,GUAN_049.basePlot.bgc,M,67,1.0755223880597016,11.133134328358208,8.823432835820896,0.30670149253731344,0.7703283582089552,2020.9850746268658,2020.9850746268658,gram,gram,gram,gramsPerGram,NA,NA,NA
