dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_001,TOOL_001.basePlot.cfc,distributed,qEiBKdJclf/5AmRA23JH+W2kmUxHjrwV++ogq59+qN4=,A00000349326,1,1,0.492,9.83,29.68,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_002,TOOL_002.basePlot.cfc,distributed,qEiBKdJclf+zuciOTs6awtAlUO+VeVizaJ/awPbewCI=,A00000349329,1,1,0.471,13.69,20.88,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_003,TOOL_003.basePlot.cfc,distributed,qEiBKdJclf8jL/g0bc0AZcOasbT9U26Rj92gTJQtkPw=,A00000349365,1,1,0.459,10.03,24.87,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_004,TOOL_004.basePlot.cfc,distributed,qEiBKdJclf8Nc8Zps4Ecx66WU45fWpBkiFOXR5kPlDQ=,A00000349378,1,1,0.459,15.09,26.02,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_005,TOOL_005.basePlot.cfc,distributed,qEiBKdJclf+XliQfAK4VfPLdqWRFQBFMaNu0d9KSshw=,A00000349317,1,1,0.463,9.2,32.46,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_006,TOOL_006.basePlot.cfc,distributed,qEiBKdJclf/gO40VAdsYAeVdeuFcKvgMOARbf8hYPuk=,A00000349315,1,1,0.464,17.08,25.28,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_007,TOOL_007.basePlot.cfc,distributed,qEiBKdJclf+UIH0MwQ7rugyZaI+l5oO7N1Z+JL0sSog=,A00000349348,1,1,0.473,14.25,22.37,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_008,TOOL_008.basePlot.cfc,distributed,qEiBKdJclf/GxjoPx/Zr8yLlsKxU8AIXRciIrRuIR4E=,A00000349316,1,1,0.492,15.2,27.69,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_009,TOOL_009.basePlot.cfc,distributed,qEiBKdJclf9sGhplCozPmr+N1SxJtkzyHE/s7H6dvFI=,A00000349349,1,1,0.471,13.77,25.48,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_010,TOOL_010.basePlot.cfc,distributed,qEiBKdJclf+Kof9F/RlrR4yNAT8b8NKez0QVOdl3BR8=,A00000349313,1,1,0.475,12.02,27.79,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_011,TOOL_011.basePlot.cfc,distributed,qEiBKdJclf+nR681TpDMX93nY5z8LJNfPAJvUEDMRQU=,A00000349319,1,1,0.46,7.01,26.94,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_012,TOOL_012.basePlot.cfc,distributed,qEiBKdJclf+pOMJALhbbHWyI9Y1bK+1Q1jDRq8DbwB4=,A00000349380,1,1,0.474,13.86,25.71,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_013,TOOL_013.basePlot.cfc,distributed,qEiBKdJclf8wwTlGiZ1D7HvBRZKL5Y046gfjxXsNask=,A00000349328,1,1,0.46,17.08,20.36,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,TOOL,cfc_lignin,2022,TOOL,TOOL_014,TOOL_014.basePlot.cfc,distributed,qEiBKdJclf/YTFGQgd1EGU2BAxFP+eZeHY4Qt4gNq7E=,A00000349333,1,1,0.489,12.83,24.9,2022,2022,number,gram,percent,percent,NA,NA
