uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
99ae1b63-3090-4dc5-8b0a-8f98c5905d39,D19,BONA,BONA_009,BONA_009.basePlot.bgc,2022-06-29T21:44:00Z,2022-06-29T22:29:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_009-O-41-20220629|BONA_009-O-39-20220629|BONA_009-O-23-20220629,BONA_009-O-20220629-COMP,B00000127196,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194007Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
2396b4a5-44ec-4c99-b2ab-c3834fff5cf0,D19,BONA,BONA_002,BONA_002.basePlot.bgc,2022-06-29T23:14:00Z,2022-06-29T23:47:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_002-O-39-20220629|BONA_002-O-41-20220629|BONA_002-O-21-20220629,BONA_002-O-20220629-COMP,B00000127193,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194007Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
26d4a0c9-74c5-41b1-926a-e833599cb83d,D19,BONA,BONA_001,BONA_001.basePlot.bgc,2022-07-01T17:18:00Z,2022-07-01T18:04:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_001-O-41-20220701|BONA_001-O-39-20220701|BONA_001-O-23-20220701,BONA_001-O-20220701-COMP,B00000127192,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
e6b9f5b8-64f3-4b03-8897-0ea09c1782ee,D19,BONA,BONA_006,BONA_006.basePlot.bgc,2022-07-01T20:10:00Z,2022-07-01T20:36:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_006-O-41-20220701|BONA_006-O-23-20220701|BONA_006-O-21-20220701,BONA_006-O-20220701-COMP,B00000127195,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
c91632db-52c0-4a97-81e4-3b3545a972ea,D19,BONA,BONA_084,BONA_084.basePlot.bgc,2022-07-01T22:18:00Z,2022-07-01T22:41:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_084-O-39-20220701|BONA_084-O-21-20220701|BONA_084-O-41-20220701,BONA_084-O-20220701-COMP,B00000127201,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
af2b9fe3-0a8f-4e39-ad91-2d6dd857793f,D19,BONA,BONA_080,BONA_080.basePlot.bgc,2022-07-01T23:05:00Z,2022-07-01T23:26:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_080-O-39-20220701|BONA_080-O-23-20220701|BONA_080-O-41-20220701,BONA_080-O-20220701-COMP,B00000127200,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
28c2f147-8e02-4392-8222-1e3789f1134b,D19,BONA,BONA_071,BONA_071.basePlot.bgc,2022-07-01T23:55:00Z,2022-07-02T00:16:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_071-O-39-20220701|BONA_071-O-41-20220701|BONA_071-O-21-20220701,BONA_071-O-20220701-COMP,B00000127199,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
30005e4f-7346-44e6-a328-bf5351bc2838,D19,BONA,BONA_004,BONA_004.basePlot.bgc,2022-07-08T18:00:00Z,2022-07-08T18:45:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_004-O-41-20220708|BONA_004-O-39-20220708|BONA_004-O-21-20220708,BONA_004-O-20220708-COMP,B00000047479,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
b2d814de-4274-489a-83d2-4c084150f361,D19,BONA,BONA_013,BONA_013.basePlot.bgc,2022-07-08T18:30:00Z,2022-07-08T19:58:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_013-O-23-20220708|BONA_013-O-21-20220708|BONA_013-O-41-20220708,BONA_013-O-20220708-COMP,B00000047486,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
e79c3450-7f03-4eb4-b46a-e2ded6a2ff7b,D19,BONA,BONA_070,BONA_070.basePlot.bgc,2022-07-08T20:16:00Z,2022-07-08T20:44:00Z,BONA.peakGreenness.2022,NEON.DOC.014048vO,BONA_070-O-21-20220708|BONA_070-O-39-20220708|BONA_070-O-41-20220708,BONA_070-O-20220708-COMP,B00000047532,OK,NA,0000-0002-2117-4697,NA,NA,20251217T194022Z,RELEASE-2026,DP1.10086.001,BONA,2022,sls_metagenomicsPooling
