uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
cad1b563-17fc-4644-95e0-85fb3a14b7ca,KONA_002.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/39VzReYR6TW60bZQ/Pcv6IzqHS+/a5nqI=,A00000043050,2019-07-08T14:11:00Z,TZWCJg6TW/39VzReYR6TW60bZQ/Pcv6Im6KN2HvIOKI=,NA,OK,NA,2019-07-09T16:20:00Z,0000-0002-2356-973X,6.591,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,1.374,0000-0002-2356-973X,1,30224.3,100,45.5,0.208,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
9f177a33-de41-4d15-84f7-c41ec5442fcb,KONA_001.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/2miF44AOhgm6HWUcCW0YE/pmGGeVGEkvI=,A00000043041,2019-07-08T14:17:00Z,TZWCJg6TW/2miF44AOhgm6HWUcCW0YE/ga8YLqeMgKg=,NA,OK,NA,2019-07-09T17:06:00Z,0000-0002-2356-973X,2.608,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.491,0000-0002-2356-973X,1,12369.5,100,39.7,0.188,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
9a68eac4-3986-403c-8be8-5f9b172eed78,KONA_015.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/1/UAda/Rvl8Lya48ospSTo5d/qvP9LcV8=,A00000043038,2019-07-08T14:56:00Z,TZWCJg6TW/1/UAda/Rvl8Lya48ospSToXJwJo66Le+8=,NA,OK,NA,2019-07-09T14:32:00Z,0000-0002-2356-973X,8.492,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,2.109,0000-0002-2356-973X,3,36557.9,100,57.7,0.248,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
f6fa669e-4822-4977-97d8-950f1f48bb1b,KONA_006.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/3WdFY5NZoci+UhYtn7buqD3v/6i9eUpDc=,A00000043049,2019-07-08T15:04:00Z,TZWCJg6TW/3WdFY5NZoci+UhYtn7buqDlZXPWIz5rFQ=,NA,OK,NA,2019-07-09T16:40:00Z,0000-0002-2356-973X,5.635,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,1.196,0000-0002-2356-973X,1,29329.7,100,40.8,0.212,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
849978fb-48fb-494a-a541-0ca0a204f86a,KONA_009.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/0Hb1N/fqyIGVt+9xD93oVhMNdXWtcV6yY=,A00000043048,2019-07-08T15:36:00Z,TZWCJg6TW/0Hb1N/fqyIGVt+9xD93oVhxlpIJP+d88c=,NA,OK,NA,2019-07-09T16:49:00Z,0000-0002-2356-973X,5.215,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,1.175,0000-0002-2356-973X,1,28132.5,100,41.8,0.225,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
514838eb-ad31-4f5e-89ac-9563e396d086,KONA_003.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/0O1vZb8ajk4gxmys0fre1PzqFIofFrOYg=,A00000043035,2019-07-08T15:48:00Z,TZWCJg6TW/0O1vZb8ajk4gxmys0fre1PkGGo9yD8ZWU=,NA,OK,NA,2019-07-09T14:48:00Z,0000-0002-2356-973X,1.859,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.346,0000-0002-2356-973X,3,10359.9,100,33.4,0.186,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
4dc31969-782e-4d71-a7d2-86c71845e045,KONA_013.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/37QeeuQEsmITXFoQFo4UHEveT3QH7An2U=,A00000043047,2019-07-08T16:09:00Z,TZWCJg6TW/37QeeuQEsmITXFoQFo4UHEnuK3yKt6a8E=,NA,OK,NA,2019-07-09T15:47:00Z,0000-0002-2356-973X,3.296,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.639,0000-0002-2356-973X,4,13612.6,100,46.9,0.194,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
8875eb93-705c-495c-838c-02efe31ff43c,KONA_014.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/2hsJpE41QXLBu5DuMu/N/zXtLQ5izgUIs=,A00000043036,2019-07-08T16:17:00Z,TZWCJg6TW/2hsJpE41QXLBu5DuMu/N/zDRYqpnvXkE4=,NA,OK,NA,2019-07-09T15:01:00Z,0000-0002-2356-973X,4.192,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.876,0000-0002-2356-973X,3,21465,100,40.8,0.209,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
4fc67091-c61b-42a0-b100-86aa08f2067a,KONA_008.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/3ICFJHpBUFClwiWRlvz7HvcmYVFR8YJSk=,A00000043037,2019-07-08T16:48:00Z,TZWCJg6TW/3ICFJHpBUFClwiWRlvz7HvB8Jdngz4MnI=,NA,OK,NA,2019-07-09T14:16:00Z,0000-0002-2356-973X,0.675,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.259,0000-0002-2356-973X,14,6061.7,50,42.7,0.383,0000-0002-2356-973X,Representative dead tissue,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
72838e90-bbec-441a-aefc-a7267fb4ee26,KONA_010.basePlot.cfc,D06,KONA,distributed,TZWCJg6TW/0WOJMYw3mN/ZrVyy3WSUBJqSQnlbWBtmg=,A00000043042,2019-07-08T16:59:00Z,TZWCJg6TW/0WOJMYw3mN/ZrVyy3WSUBJpz2vUoEe4k4=,NA,OK,NA,2019-07-09T15:17:00Z,0000-0002-2356-973X,3.39,2019-07-09T19:00:00Z,2019-07-15T19:30:00Z,0.655,0000-0002-2356-973X,7,15614.1,100,42,0.193,0000-0002-2356-973X,NA,NA,20260106T154324Z,RELEASE-2026,DP1.10026.001,KONA,2019,cfc_LMA
