dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_001,DEJU_001.basePlot.bgc,M,8,5.25,4.59625,9.9625,15.125,1.5125,9.975,22.75,2.275,2021.375,2021.375,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_001,DEJU_001.basePlot.bgc,O,16,5.1762500000000005,4.465625,5.0375,33.125,6.58125,5.03125,58.75,11.675,2020.25,2020.25,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_002,DEJU_002.basePlot.bgc,M,9,5.417777777777777,4.666666666666667,10.022222222222222,14.666666666666666,1.4666666666666668,10.022222222222222,22.666666666666668,2.2555555555555555,2021.6666666666667,2021.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_002,DEJU_002.basePlot.bgc,O,16,5.32625,4.66,4.825,31.88125,7.0874999999999995,4.83125,57.5,12.9,2020.1875,2020.1875,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_006,DEJU_006.basePlot.bgc,M,6,4.923333333333333,4.298333333333334,10.083333333333334,15,1.5,10.1,20,1.9833333333333334,2020.5,2020.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_006,DEJU_006.basePlot.bgc,O,21,4.323333333333333,3.8261904761904764,4.4714285714285715,32.86666666666667,8.252380952380953,4.4714285714285715,57.142857142857146,14.780952380952382,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_009,DEJU_009.basePlot.bgc,M,6,5.173333333333334,4.476666666666667,9.85,16.833333333333332,1.7,9.85,23.666666666666668,2.416666666666667,2020.5,2020.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_009,DEJU_009.basePlot.bgc,O,21,4.519523809523809,3.896190476190476,4.438095238095238,43.80952380952381,10.361904761904762,4.433333333333334,79.04761904761905,19.02857142857143,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_014,DEJU_014.basePlot.bgc,M,7,5.609999999999999,5.194285714285714,10.071428571428571,14.285714285714285,1.4285714285714286,10.057142857142857,20,2,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_014,DEJU_014.basePlot.bgc,O,20,5.402,4.877,4.57,35.55,8.3,4.575,64.1,14.8,2020.85,2020.85,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_015,DEJU_015.basePlot.bgc,M,5,5.384,4.712,9.94,16,1.6,9.94,20,2,2020,2020,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_015,DEJU_015.basePlot.bgc,O,21,4.793809523809524,4.058095238095238,4.442857142857143,36.19047619047619,9.17142857142857,4.433333333333334,67.61904761904762,17.433333333333334,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_045,DEJU_045.basePlot.bgc,M,9,5.342222222222222,4.771111111111111,10.044444444444444,13.444444444444445,1.3444444444444446,10.033333333333333,20.22222222222222,2.022222222222222,2021.6666666666667,2021.6666666666667,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_045,DEJU_045.basePlot.bgc,O,17,4.867058823529412,4.075294117647059,4.629411764705882,33.588235294117645,7.676470588235294,4.6235294117647054,61.29411764705882,14.205882352941178,2020.3529411764705,2020.3529411764705,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_046,DEJU_046.basePlot.bgc,M,6,4.916666666666667,4.33,10.1,18.333333333333332,1.8333333333333333,10.1,26.666666666666668,2.6333333333333333,2020.5,2020.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_046,DEJU_046.basePlot.bgc,O,21,4.5285714285714285,3.88,4.723809523809524,31.904761904761905,6.985714285714286,4.714285714285714,59.04761904761905,12.785714285714286,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_047,DEJU_047.basePlot.bgc,M,6,5.318333333333333,4.53,10.05,15,1.5,10.05,20,2,2020.5,2020.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_047,DEJU_047.basePlot.bgc,O,21,4.618095238095238,4.056666666666667,4.357142857142857,33.857142857142854,7.742857142857143,4.3619047619047615,62,13.776190476190475,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_048,DEJU_048.basePlot.bgc,M,7,5.2,4.711428571428572,10.085714285714285,14.285714285714285,1.4285714285714286,10.085714285714285,20,2,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,DEJU,sls_soilpH,2018-2024,DEJU,DEJU_048,DEJU_048.basePlot.bgc,O,20,4.3245000000000005,3.817,4.815,41,8.485,4.815,70,14.4,2020.85,2020.85,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
