dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,M,6,154.76666666666665,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,O,3,NA,2018,2018,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_002,MLBS_002.basePlot.bgc,M,5,89.25,2020,2020,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_002,MLBS_002.basePlot.bgc,O,5,15.2,2020,2020,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_003,MLBS_003.basePlot.bgc,M,6,139.3,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_003,MLBS_003.basePlot.bgc,O,3,NA,2018,2018,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_005,MLBS_005.basePlot.bgc,M,6,175.96666666666667,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_005,MLBS_005.basePlot.bgc,O,4,23.2,2019.25,2019.25,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_006,MLBS_006.basePlot.bgc,M,6,192.5,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_006,MLBS_006.basePlot.bgc,O,3,NA,2018,2018,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_007,MLBS_007.basePlot.bgc,M,6,171.2,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_007,MLBS_007.basePlot.bgc,O,6,18.233333333333334,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_061,MLBS_061.basePlot.bgc,M,6,187,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_061,MLBS_061.basePlot.bgc,O,6,20.666666666666668,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_063,MLBS_063.basePlot.bgc,M,6,171.73333333333332,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_063,MLBS_063.basePlot.bgc,O,4,15.3,2019.25,2019.25,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_064,MLBS_064.basePlot.bgc,M,6,162.46666666666667,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_064,MLBS_064.basePlot.bgc,O,3,NA,2018,2018,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_067,MLBS_067.basePlot.bgc,M,6,149.96666666666667,2020.5,2020.5,gram,NA,NA
DP1.10086.001,MLBS,sls_bgcSubsampling,2018-2024,MLBS,MLBS_067,MLBS_067.basePlot.bgc,O,4,16.1,2019.25,2019.25,gram,NA,NA
