dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,15,maximum,1,34,20.5,44.917485,-110.410361,20.1,1902.9,0.1,0,13.3,0.5,2,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,19,obstruction,1,31,31.5,44.917485,-110.410361,20.1,1902.9,0.1,0,19.1,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,20,maximum,1,18,31.5,44.917485,-110.410361,20.1,1902.9,0.1,0,17.5,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,21,entire,1,36,28.5,44.917485,-110.410361,20.1,1902.9,0.1,0,7.3,0.5,2,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,25,obstruction,1,2.5,8,44.917485,-110.410361,20.1,1902.9,0.1,0,12.2,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,26,entire,1,38.5,37,44.917485,-110.410361,20.1,1902.9,0.1,0,10.3,1,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,28,maximum,1,8.5,38,44.917485,-110.410361,20.1,1902.9,0.1,0,4.7,0.5,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,29,maximum,1,38,27.5,44.917485,-110.410361,20.1,1902.9,0.1,0,5.8,0.5,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,30,maximum,2,19.5,14.5,44.917485,-110.410361,20.1,1902.9,0.1,0,7.199999999999999,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,YELL,sls_soilCoreCollection,2018-2024,YELL,YELL_001,YELL_001.basePlot.bgc,distributed,M,0,31,maximum,2,30.75,3.75,44.917485,-110.410361,20.1,1902.9,0.1,0,13.25,0.75,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
