uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
62f35943-6e7e-45e8-947a-68a3b5392fba,DELA_054.basePlot.cfc,D08,DELA,DELA_054,tower,Nc+HNMhlqfuFFnNUGVPSLKb8zGRvZIXVrwQSsnUGzmY=,A00000459259,Nc+HNMhlqfuFFnNUGVPSLKb8zGRvZIXVLXJV6Z4rQ8Q=,A00000459585,2024-05-13T18:44:00Z,2024-11-22,N,6,-26.2,1.55,51.58,33.2,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
b76c60a3-b54f-4a4e-b0f2-35c9dfa16ec6,DELA_054.basePlot.cfc,D08,DELA,DELA_054,tower,Nc+HNMhlqfsnWeBpbuI8rMS32CFWjs7/FNoss0yBB+E=,A00000459261,Nc+HNMhlqfsnWeBpbuI8rMS32CFWjs7/NquSSonf/IQ=,A00000459737,2024-05-13T18:44:00Z,2024-11-22,N,2.3,-26.4,1.86,51.13,27.4,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
58d52ba6-e33c-495e-b74d-437788e67c34,DELA_054.basePlot.cfc,D08,DELA,DELA_054,tower,Nc+HNMhlqftgiJFCQojo8veB5ladCTTBoE4Szf0CIQY=,A00000459262,Nc+HNMhlqftgiJFCQojo8veB5ladCTTBwVHjEuvwqfE=,A00000459744,2024-05-13T18:44:00Z,2024-11-22,N,3.3,-27.4,1.79,52.58,29.4,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
e1792a91-0ad9-41d3-89bd-d8b6a8bfafab,DELA_045.basePlot.cfc,D08,DELA,DELA_045,tower,Nc+HNMhlqfvHJodjGDOGIQeAaRG8xE/R3FTS6XJeYys=,A00000459258,Nc+HNMhlqfvHJodjGDOGIQeAaRG8xE/RSupoLvMR+EM=,A00000459731,2024-05-13T19:54:00Z,2024-11-21,N,0.8,-27.6,1.75,49.03,28.1,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
c2fd9e46-d0e7-4eeb-8783-09c64b51fc71,DELA_045.basePlot.cfc,D08,DELA,DELA_045,tower,Nc+HNMhlqfu+8zt3KzARUnrDkFSOnJ0trugq5ReyeUY=,A00000459257,Nc+HNMhlqfu+8zt3KzARUnrDkFSOnJ0tXkjx6tMya/0=,A00000459770,2024-05-13T19:54:00Z,2024-11-21,N,1.4,-25.4,2.15,48.77,22.7,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
ab5fe340-8ade-4ff3-9635-e5ee28164ac9,DELA_045.basePlot.cfc,D08,DELA,DELA_045,tower,Nc+HNMhlqftWghPtZKOF2ezhNdzbsv6V5OvaXhpY/aE=,A00000459256,Nc+HNMhlqftWghPtZKOF2ezhNdzbsv6Ve9ElaMkuKIU=,A00000459767,2024-05-13T19:54:00Z,2024-11-22,N,1.9,-27.1,2.2,50.4,22.9,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
5cf35672-ab1e-4eaa-a8b4-a2f7b94feb78,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvkxUUGywLecDO5AvFIffZMCoWAJqYRG1o=,A00000416260,Nc+HNMhlqfvkxUUGywLecDO5AvFIffZMJWfhPuZCCcOOounEbIojIg==,A00000459746,2024-05-14T14:34:00Z,2024-11-17,N,2.4,-26.9,2.15,46.25,21.5,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
32dbeeae-d0f4-46af-8c8b-d65993d64f96,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqft2HCS5iJxBcgBU0T3rXn1vNKFB7Y7VBsQ=,A00000459207,Nc+HNMhlqft2HCS5iJxBcgBU0T3rXn1vs8pArIc3pQM=,A00000459564,2024-05-14T14:34:00Z,2024-11-17,N,2.2,-29.6,1.31,50.56,38.6,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
8385707d-e75a-42e5-b134-785b7f0a46fd,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfvzzMmbGQYGYiNjQ7g3LWP0FhtazL9ae44=,A00000416261,Nc+HNMhlqfvzzMmbGQYGYiNjQ7g3LWP0sm5KRrJSpYM=,A00000459750,2024-05-14T14:34:00Z,2024-11-17,N,2.4,-26.2,2.1,43.86,20.9,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
c7e1220c-8d3d-4711-b020-f1ac4c610a03,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,Nc+HNMhlqfs+NPALPvNDcUsyhE8scrwrBBrFDIwV3aw=,A00000459255,Nc+HNMhlqfs+NPALPvNDcUsyhE8scrwrIs6g5FOEwpo=,A00000459768,2024-05-14T14:34:00Z,2024-11-18,N,2.3,-25.4,1.54,49.45,32.1,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
f6ef6285-385d-4ffd-958e-8e991820a093,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfsLn9TiKPIz/CXzSqm9Rw5mU+H5JftT3Wk=,A00000416262,Nc+HNMhlqfsLn9TiKPIz/CXzSqm9Rw5mRk/4J3ZexGw=,A00000459566,2024-05-14T16:03:00Z,2024-11-17,N,0.6,-28.5,1.15,50.85,44.4,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
ff52f0c7-daf4-4cc8-97a4-eaee65c4c31e,DELA_003.basePlot.cfc,D08,DELA,DELA_003,distributed,Nc+HNMhlqfsJ2oilDGHQVKIDRNdQo8lkhz0079vMTLQ=,A00000416259,Nc+HNMhlqfsJ2oilDGHQVKIDRNdQo8lkqiieeI98ycU=,A00000459741,2024-05-14T16:03:00Z,2024-11-17,N,2.3,-27.9,1.61,49.39,30.6,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
354da7fc-4732-426f-a31e-9f5ca26652f4,DELA_040.basePlot.cfc,D08,DELA,DELA_040,tower,Nc+HNMhlqftdBMFx/+hhUao4UCeIuu8FLEgUn7clAKc=,A00000459248,Nc+HNMhlqftdBMFx/+hhUao4UCeIuu8F9UiShUk5MRI=,A00000459721,2024-05-14T17:11:00Z,2024-11-21,N,2.1,-26.9,1.56,51.48,33,OK,OK,OK,OK,1,NA,SIRFER Lab at University of Utah,NEON_vegIso_SOPv1.0,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta Plus Advantage IRMS with Conflo III Interface,ElFtGy1kV49xqNP00HfxQA==,CEsVaiaTMHo=,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_carbonNitrogen
