uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
6f7e5863-3f19-400e-b5aa-d054fcc623b7,MLBS_015.basePlot.cfc,D07,MLBS,MLBS_015,distributed,gv/1/Di3XvHaUA3kxsInnUqg5SqQOYgsT3g+FUCovpM=,A00000224392,gv/1/Di3XvHaUA3kxsInnUqg5SqQOYgs0EwU056cq6g=,A00000224884,2023-06-05T19:20:00Z,2023-10-06,1,0.474,7.13,9.08,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
f90ef85d-823d-4805-a5cc-b7d25698756f,MLBS_015.basePlot.cfc,D07,MLBS,MLBS_015,distributed,gv/1/Di3XvHFZfWYkattLCPeA+BKw3At6fJXvmNJC4A=,A00000224391,gv/1/Di3XvHFZfWYkattLCPeA+BKw3AtP2H731HZvC8=,A00000224836,2023-06-05T19:20:00Z,2023-10-06,1,0.477,7.3,13.91,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
1daf8e23-168e-4ddf-bb3d-f29f00197479,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvHs6llQz3VbEv4GBUmedNZ1h+NUgN8dJF4=,A00000224387,gv/1/Di3XvHs6llQz3VbEv4GBUmedNZ16ThAZ2ikn6kssHitWHI6ow==,A00000224907,2023-06-06T12:06:00Z,2023-10-06,1,0.468,16.68,11.25,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
99fa3e79-5dfe-4604-b23f-3a1fb293210a,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvHDzN67ZiS5FbwGSTBg9GtYkayy1b21HVc=,A00000224388,gv/1/Di3XvHDzN67ZiS5FbwGSTBg9GtYIb2f8asZK3w=,A00000224864,2023-06-06T12:06:00Z,2023-10-06,1,0.467,7.06,11.21,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
920c41b2-a0bd-4557-b9f4-d3fe4438a72c,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,gv/1/Di3XvFpR16ha7GQ15Mpe/yKS1mWjX5wzK38OkU=,A00000224389,gv/1/Di3XvFpR16ha7GQ15Mpe/yKS1mWsBI+O+1SdMc=,A00000224890,2023-06-06T12:06:00Z,2023-10-06,1,0.469,12.76,18.04,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
4404938f-e113-44e3-8b9d-6bdb73a9317a,MLBS_013.basePlot.cfc,D07,MLBS,MLBS_013,distributed,gv/1/Di3XvGOphhpVwwShoEMSHOUBIjI5TaFN1QHDNI=,A00000224386,gv/1/Di3XvGOphhpVwwShoEMSHOUBIjI9UXKALloluw=,A00000224854,2023-06-06T13:47:00Z,2023-10-06,1,0.488,8.03,9.92,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
c35f8d6e-8d5f-4a92-9bad-049a92c801e9,MLBS_013.basePlot.cfc,D07,MLBS,MLBS_013,distributed,gv/1/Di3XvFvWU/+Z7UH+Zv7hJsRx9DsOb5MTHhVedg=,A00000224385,gv/1/Di3XvFvWU/+Z7UH+Zv7hJsRx9Ds50rSPVT18Wi2WupB+9aaoQ==,A00000224879,2023-06-06T13:47:00Z,2023-10-06,1,0.471,7.39,10.57,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
e384a41d-f043-4a0c-a0e5-2b65735b9882,MLBS_014.basePlot.cfc,D07,MLBS,MLBS_014,distributed,gv/1/Di3XvEBe5eKv2zJArRua2Bv176ED2t94vFH44k=,A00000224384,gv/1/Di3XvEBe5eKv2zJArRua2Bv176E44BXYLdx4Ow=,A00000224858,2023-06-06T15:11:00Z,2023-10-06,1,0.461,13.51,17.28,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
6fffa4eb-4eb5-435b-af47-b2773792a584,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,gv/1/Di3XvHXYHzGfvwaDDrJ/6GsbHAFmgRQ/uHhdeA=,A00000224407,gv/1/Di3XvHXYHzGfvwaDDrJ/6GsbHAFkOPTah8jCU0=,A00000224873,2023-06-06T17:44:00Z,2023-10-06,1,0.505,4.15,9.36,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,samples experienced freeze-thaw,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
11500bd0-3f11-49b3-90a1-5c3865a38367,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,gv/1/Di3XvGK91WgTxBVo4B/ueGdwI1iaHFMUg7ZG7c=,A00000224383,gv/1/Di3XvGK91WgTxBVo4B/ueGdwI1iENFcxex/t6fgkRPfxLIYVQ==,A00000224829,2023-06-06T17:44:00Z,2023-10-06,1,0.486,19.31,12.88,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,g2Nnhw2rHMc=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155715Z,RELEASE-2026,DP1.10026.001,MLBS,2023,cfc_lignin
