uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
f139ce7a-fdd8-41ef-9c48-0c44fc36ad3f,JERC_008.basePlot.cfc,D03,JERC,JERC_008,distributed,drmNO6RIfvQ8XV58cqWYMcnZ+zFdHR16rDs83e5vosA=,A00000180967,2024-05-07T20:58:00Z,2024-05-10T16:15:00Z,2024-05-16T16:02:00Z,OK,drmNO6RIfvQ8XV58cqWYMcnZ+zFdHR163QQi6I1+jFY=,A00000181298,drmNO6RIfvQ8XV58cqWYMcnZ+zFdHR16jt+UiGSNb/8=,A00000181299,drmNO6RIfvQ8XV58cqWYMcnZ+zFdHR16V1L7QTcAHos=,A00000181300,8.58,NA,0009-0007-3471-3366,NA,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_chemistrySubsampling
4e4da462-866a-4a09-8046-8575c49907dc,JERC_008.basePlot.cfc,D03,JERC,JERC_008,distributed,drmNO6RIfvTftrIrXwEFHQKf9yv/uacuRTqYKCT1W2U=,A00000180965,2024-05-07T20:58:00Z,2024-05-10T16:15:00Z,2024-05-16T16:00:00Z,OK,drmNO6RIfvTftrIrXwEFHQKf9yv/uacuHQbdmRSNpkg=,A00000181120,drmNO6RIfvTftrIrXwEFHQKf9yv/uacuGf2cmIWW7hgpWcikNxiV3w==,A00000181119,drmNO6RIfvTftrIrXwEFHQKf9yv/uacuTwWat3nZtD0=,A00000181121,8.33,NA,0009-0007-3471-3366,NA,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_chemistrySubsampling
6375327d-dad6-48d3-b16d-316dc6b2b308,JERC_008.basePlot.cfc,D03,JERC,JERC_008,distributed,drmNO6RIfvRp7tTJyGOXbsKuPv3csiDW8Oprb16u+24=,A00000180966,2024-05-07T20:58:00Z,2024-05-10T16:15:00Z,2024-05-23T11:49:00Z,OK,drmNO6RIfvRp7tTJyGOXbsKuPv3csiDW/sgzsy0ffc8=,A00000181164,drmNO6RIfvRp7tTJyGOXbsKuPv3csiDWkoI9ioOub3g=,A00000181136,drmNO6RIfvRp7tTJyGOXbsKuPv3csiDW3WldL2DoaK8=,A00000181135,6.76,NA,0009-0007-3471-3366,NA,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_chemistrySubsampling
1cfe824d-b952-4a28-81e3-59612a79dbe9,JERC_008.basePlot.cfc,D03,JERC,JERC_008,distributed,drmNO6RIfvTOWWkuHF8zfxptPBlpE2Wunpw3KRSPE8k=,A00000180970,2024-05-09T16:40:00Z,2024-05-13T16:43:00Z,2024-05-16T14:17:00Z,OK,drmNO6RIfvTOWWkuHF8zfxptPBlpE2WuEijzYpNUww4=,A00000181268,drmNO6RIfvTOWWkuHF8zfxptPBlpE2WuJsVk0liOG8KaDpErCh57Hg==,A00000181267,drmNO6RIfvTOWWkuHF8zfxptPBlpE2WuN3SV66CFgwU=,A00000181269,5.21,NA,0000-0002-5948-2855,NA,NA,20260106T223513Z,RELEASE-2026,DP1.10026.001,JERC,2024,cfc_chemistrySubsampling
