uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
6e9330a8-dc3b-4272-819a-a6bfaa750d5e,D06,KONA,2019-04-02,2019-04-02,KONA-20190402-BREF1,KONA-20190402-BREF1-A,B00000016935,KONA-20190402-BREF1-B,B00000016950,KONA-20190402-BREF1-C,B00000016938,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
f15fbab6-569f-4796-a4bd-67a90ae39234,D06,KONA,2019-04-03,2019-04-03,KONA-20190403-BREF1,KONA-20190403-BREF1-A,B00000016903,KONA-20190403-BREF1-B,B00000016926,KONA-20190403-BREF1-C,B00000016917,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
5ffb1ed9-50b4-4d37-b555-a20e85e63627,D06,KONA,2019-04-04,2019-04-04,KONA-20190404-BREF1,KONA-20190404-BREF1-A,B00000016915,KONA-20190404-BREF1-B,B00000016941,KONA-20190404-BREF1-C,B00000016892,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
46e391b2-ddfb-4c83-89b6-de2f8643b41d,D06,KONA,2019-04-12,2019-04-12,KONA-20190412-BREF1,KONA-20190412-BREF1-A,B00000016916,NA,NA,NA,NA,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
29f38c94-b39d-41e0-82df-92a17f81ff68,D06,KONA,2019-04-16,2019-04-16,KONA-20190416-BREF1,KONA-20190416-BREF1-A,B00000016905,NA,NA,NA,NA,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
fd3720b3-d416-447d-b824-072a20c49d8d,D06,KONA,2019-04-23,2019-04-23,KONA-20190423-BREF1,KONA-20190423-BREF1-A,B00000016904,KONA-20190423-BREF1-B,B00000016910,KONA-20190423-BREF1-C,B00000016897,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
d420bdc3-3319-4de8-9d5f-a94364d32435,D06,KONA,2019-04-24,2019-04-24,KONA-20190424-BREF1,KONA-20190424-BREF1-A,B00000016292,KONA-20190424-BREF1-B,B00000016356,KONA-20190424-BREF1-C,B00000016346,NA,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
a4d583b0-84b7-4733-ba3b-bdc876635f2f,D06,KONA,2019-07-09,2019-07-09,KONA-20190709-BREF1,KONA-20190709-BREF1-A,B00000017254,KONA-20190709-BREF1-B,B00000017262,KONA-20190709-BREF1-C,B00000017295,NA,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
176a4bce-0c5a-4762-96a0-2ea805c0881d,D06,KONA,2019-07-10,2019-07-10,KONA-20190710-BREF1,KONA-20190710-BREF1-A,B00000017332,KONA-20190710-BREF1-B,B00000017336,KONA-20190710-BREF1-C,B00000017331,NA,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
d06bd5bf-1c29-46a4-ad29-87f7c16e7087,D06,KONA,2019-07-11,2019-07-11,KONA-20190711-BREF1,KONA-20190711-BREF1-A,B00000017341,KONA-20190711-BREF1-B,B00000017348,KONA-20190711-BREF1-C,B00000017339,NA,NA,20251217T193935Z,RELEASE-2026,DP1.10086.001,KONA,2019,ntr_internalLabBlanks
