dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67Ej9L7KEcLsKFuWe+E5ZKxoo=,A00000180948,1,-3,-28.5,1.52,50.97,33.6,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67EuXgv+ogPLJrTq+/w+bnb7c=,A00000134964,2,-2.6,-29.7,1.5150000000000001,48.765,32.15,1.5,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvRVAIeRVvlA4JsZs/aFHqMVN23pe2kthpo=,A00000134947,1,-4,-29.8,2.15,50.06,23.3,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvSwBBWV7A6fxEBabLiwvfSfzPJPKGSjuOI=,A00000128909,1,-2.8,-27.6,0.79,44.57,56.1,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_002,JERC_002.basePlot.cfc,distributed,drmNO6RIfvT+tFk9RFTgiQE8LZZxJt6tB99v4E6BKHY=,A00000134962,1,-6.4,-28.9,0.92,48.17,52.2,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvQlUIoiBScRcSoIUtzG/89XnJbjOnu611k=,A00000180944,1,-2,-27.6,1.92,51.25,26.7,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvR+gPAib1lRp6IKRCPn4UZIuY/u1zcb9m0=,A00000180946,1,-3.4,-29.1,1.02,51.86,50.9,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvRjlUtHs2lWmqOLs5yzlFM4xgNxKmjifSg=,A00000134913,1,-2.7,-29.4,1.34,44.39,33.2,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvS5le/VHbTPy5kDYio+BTCiztEa+J0CHCE=,A00000134928,1,-2.3,-29.7,1.73,45.71,26.4,1,2019,2019,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,JERC,cfc_carbonNitrogen,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvSHFUWi75Aair5ekjLcxRnZoiqd50JvMh8=,A00000180942,1,3,-24.3,2.34,45.76,19.6,1,2024,2024,permill,permill,percent,percent,NA,number,NA,NA
