dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67Ej9L7KEcLsKFuWe+E5ZKxoo=,A00000180948,1,6.57,2024,2024,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvQ++4DrXk67EuXgv+ogPLJrTq+/w+bnb7c=,A00000134964,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvRVAIeRVvlA4JsZs/aFHqMVN23pe2kthpo=,A00000134947,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_001,JERC_001.basePlot.cfc,distributed,drmNO6RIfvSwBBWV7A6fxEBabLiwvfSfzPJPKGSjuOI=,A00000128909,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_002,JERC_002.basePlot.cfc,distributed,drmNO6RIfvT+tFk9RFTgiQE8LZZxJt6tB99v4E6BKHY=,A00000134962,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvQlUIoiBScRcSoIUtzG/89XnJbjOnu611k=,A00000180944,1,7.75,2024,2024,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvR+gPAib1lRp6IKRCPn4UZIuY/u1zcb9m0=,A00000180946,1,8.88,2024,2024,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvRjlUtHs2lWmqOLs5yzlFM4xgNxKmjifSg=,A00000134913,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvS5le/VHbTPy5kDYio+BTCiztEa+J0CHCE=,A00000134928,1,NA,2019,2019,gram,NA,NA
DP1.10026.001,JERC,cfc_chemistrySubsampling,"2019,2024",JERC,JERC_003,JERC_003.basePlot.cfc,distributed,drmNO6RIfvSHFUWi75Aair5ekjLcxRnZoiqd50JvMh8=,A00000180942,1,1.98,2024,2024,gram,NA,NA
