dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccc1oGYEv/Hvdr9YT8MOHFN65zWlRHTs4p8=,A00000155778,1,0.352,0.17,34,1737,98,97.9,0.483,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccc1oGYEv/HvdrCNIOEe3HCGITYjFSF4xx8=,A00000155814,1,0.699,0.295,24,1875,100,157.3,0.422,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txcccmWvD+VUNzF6MwCeNJeRQsv29qf/p3LSo=,A00000000748,1,3.089,1.378,4,19603.9,97,70.3,0.446,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccdjiqyLpwJ6Hd2h51zCMAtO2NZL09Hgnug=,A00000000761,1,2.405,1.006,10,18961.3,98,53.1,0.418,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccffTtmrmjG0vVZY8OLPbga3j9ACPpMZkdc=,A00000000779,1,3.168,1.435,3,15740.4,99,91.2,0.453,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccffTtmrmjG0vaUgGvBLYrJtFi78Ky+3xxA=,A00000155810,1,2.468,1.077,2,14808,98,72.7,0.436,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_001.basePlot.cfc,distributed,AVQkM2txccffTtmrmjG0vfDOMRjlfEino/UfebNl8GE=,A00000155801,1,3.565,1.63,3,14864,99,109.7,0.457,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_002.basePlot.cfc,distributed,AVQkM2txccdwqwobATHHU2r8Mh0CVy+IIuJthUt1BUc=,A00000000784,1,2.692,1.233,4,17349,98,71.1,0.458,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_002.basePlot.cfc,distributed,AVQkM2txccdwqwobATHHU5MDYfIbS3q5cDHIdDLZv60=,A00000155835,1,2.545,1.204,2,12264,99,98.2,0.473,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_002.basePlot.cfc,distributed,AVQkM2txccfiSjgtVV+ppomb1+ppDI05pWXG32mxdaw=,A00000155819,1,0.888,0.386,5,6774,100,57,0.435,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_002.basePlot.cfc,distributed,AVQkM2txccfiSjgtVV+ppr9FMbi3QSanDTsoqzSu/KE=,A00000000781,1,3.11,1.306,6,20826,99,62.7,0.42,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_002.basePlot.cfc,distributed,AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=,A00000000742,1,2.523,1.119,8,19069,99,58.7,0.444,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txcccSmS/+trysX9MD/YSgk8+T4vjMfdPDA4I=,A00000000767,1,3.4,1.802,6,19020.5,99,94.7,0.53,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txcccSmS/+trysXwecGu6mMY1bnxOs/EAAEAk=,A00000155826,1,0.545,0.284,1,2431,97,116.8,0.521,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccf9OgFuQ8NnGyPpNTxMsRzZeijqng91/1I=,A00000155808,1,2.591,1.311,3,13296,100,98.6,0.506,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccfoJDNLYOYIVdDG/GnkwhoIA9QSRYEaNAE=,A00000155845,1,2.296,1.115,5,10191,95,109.4,0.486,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccfoJDNLYOYIVdDG/GnkwhoIxZsFyF8dGao=,A00000155775,1,2.068,0.969,4,10411,99,93.1,0.469,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccfoJDNLYOYIVdYKO96X0hP5YNhoGUjrzdg=,A00000000743,1,2.98,1.5,4,15753.3,98,95.2,0.503,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccfr8sOhlxEHY3JfRtCVNjZ3IdeottfRxaA=,A00000155803,1,1.768,0.883,1,9496,95,93,0.499,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_004.basePlot.cfc,distributed,AVQkM2txccfr8sOhlxEHYwQ7kBCYQdB7W5OTZwMQwvE=,A00000000758,1,8.52,3.9,1,60541.4,98,64.4,0.458,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_005.basePlot.cfc,distributed,AVQkM2txcccKiof8yXpZAHuQDF5jQZnUzJcb1+fDsIE=,A00000000777,1,4.436,2.11,3,20347.3,99,103.7,0.476,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,HARV,cfc_LMA,"2018,2024",HARV,HARV_005.basePlot.cfc,distributed,AVQkM2txcccKiof8yXpZAIZh3QZPb/WruL57gVIC+GE=,A00000000741,1,3.452,1.748,3,16521.6,99,105.8,0.506,2018,2018,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
