uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
2c34250a-bf1c-46d4-b327-85d84721c359,D01,BART,2022-04-26,2022-04-26,BART-20220426-BREF1,BART-20220426-BREF1-A,B00000068926,BART-20220426-BREF1-B,B00000068897,BART-20220426-BREF1-C,B00000068880,NA,NA,20251217T193659Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
1fa112ae-fc3b-42a8-b944-2eabe9790063,D01,BART,2022-04-27,2022-04-27,BART-20220427-BREF1,BART-20220427-BREF1-A,B00000068879,BART-20220427-BREF1-B,B00000068970,BART-20220427-BREF1-C,B00000068950,NA,NA,20251217T193659Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
2ebc4203-a699-4bde-a536-27a470eb9336,D01,BART,2022-04-28,2022-04-28,BART-20220428-BREF1,BART-20220428-BREF1-A,B00000068907,BART-20220428-BREF1-B,B00000068883,BART-20220428-BREF1-C,B00000068938,NA,NA,20251217T193659Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
8725a902-724f-4c2d-97dc-4b2b9e031ba1,D01,BART,2022-05-18,2022-05-18,BART-20220518-BREF1,BART-20220518-BREF1-A,B00000069010,BART-20220518-BREF1-B,B00000068978,BART-20220518-BREF1-C,B00000068986,NA,NA,20251217T193810Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
ad2b2b35-f3f2-4c09-8c59-f6a31d00c8b3,D01,BART,2022-10-05,2022-10-05,BART-20221005-BREF1,BART-20221005-BREF1-A,B00000069148,BART-20221005-BREF1-B,B00000069109,BART-20221005-BREF1-C,B00000069155,NA,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
091254f7-0bbf-495d-b2f4-baee3aa0e929,D01,BART,2022-10-06,2022-10-06,BART-20221006-BREF1,BART-20221006-BREF1-A,B00000069130,BART-20221006-BREF1-B,B00000069127,BART-20221006-BREF1-C,B00000069093,NA,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
0047d15c-3edc-4a94-8901-3f23318dcac5,D01,BART,2022-10-07,2022-10-07,BART-20221007-BREF1,BART-20221007-BREF1-A,B00000068095,BART-20221007-BREF1-B,B00000068106,BART-20221007-BREF1-C,B00000068116,NA,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
4ce500d1-8ac7-41bd-b2f3-af173109d060,D01,BART,2022-10-27,2022-10-27,BART-20221027-BREF1,BART-20221027-BREF1-A,B00000069039,BART-20221027-BREF1-B,B00000069012,BART-20221027-BREF1-C,B00000068959,NA,NA,20251217T193728Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
68b684e9-0b60-442d-b62e-3175d4836595,D01,BART,2022-06-07,2022-06-07,BART-20220607-BREF1,BART-20220607-BREF1-A,B00000069022,BART-20220607-BREF1-B,B00000069021,BART-20220607-BREF1-C,B00000069020,NA,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
09bfc100-ed2c-44ed-a757-5f5e47e0a5aa,D01,BART,2022-06-08,2022-06-08,BART-20220608-BREF1,BART-20220608-BREF1-A,B00000069017,BART-20220608-BREF1-B,B00000069054,BART-20220608-BREF1-C,B00000069048,NA,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
1fe96090-9c58-4b41-a4ad-cd8621d0650e,D01,BART,2022-06-09,2022-06-09,BART-20220609-BREF1,BART-20220609-BREF1-A,B00000069028,BART-20220609-BREF1-B,B00000069051,BART-20220609-BREF1-C,B00000069023,NA,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
b21c4438-4526-4adf-8128-105336b07a48,D01,BART,2022-06-22,2022-06-22,BART-20220622-BREF1,BART-20220622-BREF1-A,B00000069179,BART-20220622-BREF1-B,B00000069173,BART-20220622-BREF1-C,B00000069170,NA,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
53b2016e-300d-449f-bc83-b0af40730b07,D01,BART,2022-06-23,2022-06-23,BART-20220623-BREF1,BART-20220623-BREF1-A,B00000068992,BART-20220623-BREF1-B,B00000069046,BART-20220623-BREF1-C,B00000069040,NA,NA,20251217T193428Z,RELEASE-2026,DP1.10086.001,BART,2022,ntr_internalLabBlanks
