uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
1f673df8-5ebe-4726-8fa3-f52f3074109a,D01,BART,BART_001,BART_001.basePlot.bgc,2023-10-02T19:26:00Z,2023-10-02T19:26:00Z,2023-10-20,BART_001-O-41-20231002,A00000155171,BART_001-O-41-20231002-PH,NEON.DOC.014048vO,O,4.07,3.3,2.6,20,7.7,2.6,40,15.4,NA,0000-0003-3463-8507,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
4a938085-8b4f-4295-9507-c78ff8397778,D01,BART,BART_001,BART_001.basePlot.bgc,2023-10-02T19:48:00Z,2023-10-02T19:48:00Z,2023-10-25,BART_001-O-23-20231002,A00000155155,BART_001-O-23-20231002-PH,NEON.DOC.014048vO,O,4.24,3.25,2.5,20,8,2.5,40,16,NA,0000-0003-3463-8507,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
871602f4-76b6-417e-8d3e-059aa5a69dc9,D01,BART,BART_001,BART_001.basePlot.bgc,2023-10-02T20:08:00Z,2023-10-02T20:08:00Z,2023-10-20,BART_001-O-21-20231002,A00000155187,BART_001-O-21-20231002-PH,NEON.DOC.014048vO,O,3.5,2.71,2.6,20,7.8,2.6,40,15.6,NA,0000-0003-3463-8507,NA,20251217T193818Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
42efd87a-cffe-4d48-af32-d656c9dfdcf1,D01,BART,BART_001,BART_001.basePlot.bgc,2023-06-07T16:22:00Z,2023-06-07T16:22:00Z,2023-06-28,BART_001-O-41-20230607,A00000155022,BART_001-O-41-20230607-PH,NEON.DOC.014048vO,O,3.82,3.12,2.5,20,7.9,2.5,40,15.9,NA,0000-0003-3463-8507,NA,20251217T193613Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
1d1bed38-ba93-4ee1-af1e-274332e03018,D01,BART,BART_001,BART_001.basePlot.bgc,2023-06-07T16:41:00Z,2023-06-07T16:41:00Z,2023-06-28,BART_001-O-39-20230607,A00000155039,BART_001-O-39-20230607-PH,NEON.DOC.014048vO,O,4.22,3.66,2.6,20,7.8,2.6,40,15.7,NA,0000-0003-3463-8507,NA,20251217T193613Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
aab7cd33-66c6-49e2-9888-220ac66c2d41,D01,BART,BART_001,BART_001.basePlot.bgc,2023-06-07T17:01:00Z,2023-06-07T17:01:00Z,2023-06-28,BART_001-O-21-20230607,A00000155038,BART_001-O-21-20230607-PH,NEON.DOC.014048vO,O,4.49,3.91,2.5,20,7.9,2.5,40,15.8,NA,0000-0003-3463-8507,NA,20251217T193613Z,RELEASE-2026,DP1.10086.001,BART,2023,sls_soilpH
