uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
6cf8a93d-a668-45a6-94b0-68fdd18b52e9,NIWO_003.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=,A00000091278,2019-08-15T14:14:00Z,3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVLbYH50EyGDOIW1Q9q54Wxg==,A00000120263,OK,NA,2019-08-20T18:50:00Z,0000-0003-4609-3858,0.393,2019-08-20T19:00:00Z,2019-09-04T19:45:00Z,0.264,0000-0003-4609-3858,42,2710,99,97.4,0.672,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
b05c2e3c-9d2c-4997-b5e2-ba70f2d4af3a,NIWO_004.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpX00qy2hDjsn1UijKLizJgShwqCMfoEtoY=,A00000091294,2019-08-20T15:20:00Z,3OSvvfuNlpX00qy2hDjsn1UijKLizJgSS8YHQICV4W80jhI1ZX7vNA==,A00000092310,OK,NA,2019-08-21T19:40:00Z,0000-0003-4609-3858,0.886,2019-08-21T19:50:00Z,2019-09-04T19:45:00Z,0.458,0000-0003-4609-3858,60,1539,99,297.6,0.517,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
27876004-c97b-464c-b866-fb8643380f0b,NIWO_004.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpX8RcnXjuturG1VFaj6afKCFqccze8vXZs=,A00000091299,2019-08-20T17:36:00Z,3OSvvfuNlpX8RcnXjuturG1VFaj6afKC4DEdFVNIVgg=,A00000092309,OK,NA,2019-08-21T19:00:00Z,0000-0003-4609-3858,1.337,2019-08-21T19:50:00Z,2019-09-04T19:45:00Z,0.704,0000-0003-4609-3858,50,1491,99,472.2,0.527,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
3e307f1f-df46-4433-8989-cbbd9825b260,NIWO_002.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=,A00000091296,2019-08-21T12:47:00Z,3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5yagghuvtFvHP4=,A00000092315,OK,NA,2019-08-22T14:40:00Z,0000-0003-4609-3858,1.044,2019-08-22T16:05:00Z,2019-09-04T19:45:00Z,0.546,0000-0003-4609-3858,90,1474,98,370.4,0.523,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
4b1fe6d6-a7ce-4ee9-be8b-b08ab3360758,NIWO_002.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=,A00000091304,2019-08-21T13:11:00Z,3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx08zekrSQ/2WoUYrPgmZADWw==,A00000092314,OK,NA,2019-08-22T14:00:00Z,0000-0003-4609-3858,1.246,2019-08-22T16:05:00Z,2019-09-04T19:45:00Z,0.592,0000-0003-4609-3858,40,1923,98,307.9,0.475,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
c855e76c-09db-4182-94b3-c48ef3a9fc88,NIWO_002.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=,A00000091836,2019-08-21T13:43:00Z,3OSvvfuNlpWIKHw+2wzK3v/NOgBcGcls0TskBuKE0Fg0qwtPM0rHZQ==,A00000092313,OK,NA,2019-08-22T15:10:00Z,0000-0003-4609-3858,1.005,2019-08-22T16:05:00Z,2019-09-04T19:45:00Z,0.468,0000-0003-4609-3858,70,2224,100,210.4,0.466,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
23299b56-a85a-4d8b-8246-2bf3d0c86a08,NIWO_001.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=,A00000091303,2019-08-21T14:49:00Z,3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60dZxiyAb7qKDZ3Sb4oDEAeA==,A00000092311,OK,NA,2019-08-22T15:55:00Z,0000-0003-4609-3858,1.46,2019-08-22T16:05:00Z,2019-09-04T19:45:00Z,0.666,0000-0003-4609-3858,50,2137,98,311.7,0.456,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
3f76efd6-3c2f-4c36-a329-c10f687e5b41,NIWO_001.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=,A00000091295,2019-08-21T15:06:00Z,3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM0ioJq6Wbmkos=,A00000092312,OK,NA,2019-08-22T15:35:00Z,0000-0003-4609-3858,1.277,2019-08-22T16:05:00Z,2019-09-04T19:45:00Z,0.644,0000-0003-4609-3858,100,1741,100,369.9,0.504,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
686d59b2-3ccf-4537-9da8-95b8ad220a93,NIWO_004.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=,A00000091281,2019-08-22T15:54:00Z,3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3WlrfY1EQwz9mKXX/GqsfQkQ==,A00000092320,OK,NA,2019-08-27T17:40:00Z,0000-0003-4609-3858,1.738,2019-08-27T20:45:00Z,2019-09-04T19:45:00Z,0.845,0000-0003-4609-3858,30,2257,97,374.4,0.486,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
5526cf76-53c5-448d-835f-994505094f00,NIWO_004.basePlot.cfc,D13,NIWO,distributed,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=,A00000091267,2019-08-22T15:58:00Z,3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw9vafQFsDjFI=,A00000092316,OK,NA,2019-08-26T22:02:00Z,0000-0002-3407-4177,0.799,2019-08-26T23:00:00Z,2019-09-04T19:45:00Z,0.41,0000-0003-4609-3858,60,6270,88,65.4,0.513,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
447bd29d-1384-4571-9332-8fe19ca2f0ad,NIWO_042.basePlot.cfc,D13,NIWO,tower,3OSvvfuNlpXamhWjYJs3bZ6+UqLr797oIkKBWICUOmM=,A00000091298,2019-08-22T17:05:00Z,3OSvvfuNlpXamhWjYJs3bZ6+UqLr797o41v9c5kXrzY=,A00000092319,OK,NA,2019-08-27T17:00:00Z,0000-0003-4609-3858,0.553,2019-08-27T20:45:00Z,2019-09-04T19:45:00Z,0.272,0000-0003-4609-3858,100,937,100,290.3,0.492,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
ee37b8b4-1dcb-4fb1-85fe-50201d17f094,NIWO_042.basePlot.cfc,D13,NIWO,tower,3OSvvfuNlpVBmztA6qtyOcq6SjcogFDz5/y8mJoWkq8=,A00000091802,2019-08-22T17:10:00Z,3OSvvfuNlpVBmztA6qtyOcq6SjcogFDz0QQ1ykooGYy5Rcmp/2Lmsw==,A00000092323,OK,NA,2019-08-27T19:25:00Z,0000-0003-4609-3858,0.988,2019-08-27T20:45:00Z,2019-09-04T19:45:00Z,0.501,0000-0003-4609-3858,70,1993,99,251.4,0.507,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
b83159e5-89af-481b-beb3-691465170c3e,NIWO_042.basePlot.cfc,D13,NIWO,tower,3OSvvfuNlpVi/s/O4QrdJ4jn4b8EoyyUIWKApN/BR1M=,A00000091886,2019-08-22T17:13:00Z,3OSvvfuNlpVi/s/O4QrdJ4jn4b8EoyyUVRxKZ7Nxk5c=,A00000092317,OK,NA,2019-08-26T22:34:00Z,0000-0002-3407-4177,1.488,2019-08-26T23:00:00Z,2019-09-04T19:45:00Z,0.544,0000-0003-4609-3858,34,5690,97,95.6,0.366,0000-0003-4609-3858,NA,NA,20260106T155242Z,RELEASE-2026,DP1.10026.001,NIWO,2019,cfc_LMA
