dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_005,STER_005.basePlot.cfc,distributed,5NSA7+zQmwlJ4fACxPuIzuCGjIPmnO366XjUEAa7WIo=,A00000125374,1,1.4,-14.1,3.17,43.64,13.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_006,STER_006.basePlot.cfc,distributed,5NSA7+zQmwkfKAitIJGEGNOnL2zaAOL3+27U+uZ9FpI=,A00000253063,1,3.1,-14,3.04,43.86,14.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_010,STER_010.basePlot.cfc,tower,5NSA7+zQmwkDp5dauQTLtZtWy4k7+Hs7JxR6ZHwNLHg=,A00000253073,1,2.5,-13.7,2.5,43.6,17.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_011,STER_011.basePlot.cfc,tower,5NSA7+zQmwldJrBHkMEqRrr2xaRm8FiX3Yl6rWbgR50=,A00000253071,1,2.5,-14.2,3.16,43.53,13.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_012,STER_012.basePlot.cfc,tower,5NSA7+zQmwmq3PzMF3tvNj0MsQ1Y/+V2V1h+jAkivzU=,A00000253070,1,2.2,-13.9,3.36,44.1,13.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_016,STER_016.basePlot.cfc,tower,5NSA7+zQmwlrndcufPJ7LHNUWiob8xN+cim3KUmEcwY=,A00000253072,1,2.1,-13.8,2.97,43.25,14.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_018,STER_018.basePlot.cfc,distributed,5NSA7+zQmwnT0mEu3GquvmfRF1jh9x9K3WwJnTlZ+ec=,A00000253053,1,1.6,-13.9,3.24,42.55,13.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_026,STER_026.basePlot.cfc,distributed,5NSA7+zQmwmzHMBVPlcrnqGAxAx/2F8XkAFBl6o9++I=,A00000253062,1,3.8,-15,4.41,35.45,8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_027,STER_027.basePlot.cfc,distributed,5NSA7+zQmwlQog/R+CrCTWG8MxfFbV3Ze3R+KQtH6Vs=,A00000253061,1,1.1,-14,2.96,42,14.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_028,STER_028.basePlot.cfc,distributed,5NSA7+zQmwngghHiif86VxmV5NzhB/kXyzMf6DHxnvs=,A00000253060,2,4.7,-14.45,5.0649999999999995,37.685,7.45,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_029,STER_029.basePlot.cfc,distributed,5NSA7+zQmwnmHlDFEtR3Nv5EIC5S4E4RGNq/URMKqj8=,A00000253059,1,4.8,-15,3.38,43.4,12.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_031,STER_031.basePlot.cfc,distributed,5NSA7+zQmwkZurTm+o8jt4UIg7lxaAeCYSmSouMMnVY=,A00000253058,1,4.7,-15.1,2.84,44.85,15.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_032,STER_032.basePlot.cfc,distributed,5NSA7+zQmwmZb0Blc0RH0zm25QpnVNFzgPVfQ9yfoWQ=,A00000253057,1,1.2,-15.1,4.53,36.3,8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_033,STER_033.basePlot.cfc,distributed,5NSA7+zQmwnsu5pQmxngFV2fBhx0nFzd5hY7txCuXlU=,A00000253500,1,0.8,-14.2,2.67,45.42,17,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_034,STER_034.basePlot.cfc,distributed,5NSA7+zQmwn9hZ7i/Ee93CWVIML6LtMJgmYyS/xKZVI=,A00000253055,1,0.8,-14,2.29,44.63,19.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,STER,cfc_carbonNitrogen,2022,STER,STER_035,STER_035.basePlot.cfc,distributed,5NSA7+zQmwmmpvTkFPxGzI0AJuDFL4zRpCWRV8lMWMk=,A00000253054,1,4.2,-15,2.87,43.67,15.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
