dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_001.basePlot.cfc,distributed,FOQ0AtY6KEwkG0HbKdkVKn36eftteT64JqiqjZp/wIc=,NA,1,5.235,1.753,5,20751.3,100,84.5,0.335,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_001.basePlot.cfc,distributed,FOQ0AtY6KEy9G+yhrlkniXNdpBLuMiE0IT8mkQYPAPY=,NA,1,3.681,1.832,3,12331.1,100,148.6,0.498,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_002.basePlot.cfc,distributed,FOQ0AtY6KEwe44fYJiJum0EOKCnBpWGennavq4IYLck=,NA,1,3.093,1.583,6,16916.6,100,93.5,0.512,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_003.basePlot.cfc,distributed,FOQ0AtY6KEx9Jv6rqNpRNjtByz2YtZIdNA4lnLRT4qo=,NA,1,11.305,4.741,1,52952.2,100,89.5,0.419,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_003.basePlot.cfc,distributed,FOQ0AtY6KEyZ2MJ9ABD3LF2izW9ak+jw/DGCKowfC3g=,NA,1,4.9,1.547,8,19341.3,100,80,0.316,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_004.basePlot.cfc,distributed,FOQ0AtY6KExp4YCLsL8/IPKxTEN+bDikK15Xsgdrn0w=,NA,1,5.69,1.985,6,21703.3,100,91.4,0.349,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_005.basePlot.cfc,distributed,FOQ0AtY6KEwo9Jmaab/8kTfSVrUk1ZvykoMBv7Mu4MI=,NA,1,4.125,1.82,3,17957,100,101.3,0.441,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_006.basePlot.cfc,distributed,FOQ0AtY6KEyIdfAaqe990vd1jM7fvV+bBqcXD3D5w0U=,NA,1,2.954,0.854,4,20207.8,100,42.2,0.289,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_006.basePlot.cfc,distributed,FOQ0AtY6KEylHqJkc4oH7Bes85dmzXqMU8MJKZ41G2g=,NA,1,3.778,1.609,8,23914,100,67.3,0.426,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_007.basePlot.cfc,distributed,FOQ0AtY6KEz/dqob1l7/P1htW4lcGTbisoYpBc7KNQw=,NA,1,5.85,1.253,2,24019.6,100,52.2,0.214,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_008.basePlot.cfc,distributed,FOQ0AtY6KEyr5Og0zMdhf673RxA7DRmLBUPTiai0iow=,NA,1,2.643,0.697,3,11946.1,100,58.4,0.264,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KExBoHldsCRAWAnva5sc9qkMYfMT3XfumYg=,NA,1,4.23,2.078,1,15732.8,100,132.1,0.491,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KExi9whj/GUl53JOl7VMrqSBYdasbGykuPs=,NA,1,2.876,0.968,4,22071.5,100,43.9,0.337,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KEy43YBsRaqIhLcspAGId2tlGqzImeRI/8o=,NA,1,3.966,2.096,7,17626.3,100,118.9,0.528,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,SERC,cfc_LMA,2021,SERC,SERC_010.basePlot.cfc,distributed,FOQ0AtY6KEwNrscnnZBL5rOygOsOIKmCh9rhRciejMI=,NA,1,4.905,1.857,4,16421.3,100,113.1,0.379,2021,2021,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
