uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
da1efa13-b474-4334-8175-5ee196fe48de,GRSM_048.basePlot.cfc,D07,GRSM,tower,njZEDkTA4mijW335XiEJ8tWPswutJIZ/kmXfmg3mIB0=,A00000215451,2021-06-01T16:57:00Z,njZEDkTA4mijW335XiEJ8tWPswutJIZ/Sm6hsAAUmxo=,NA,OK,NA,2021-06-04T15:11:00Z,0000-0002-5456-2901,4.232,2021-06-04T15:13:00Z,2021-06-10T16:15:00Z,1.259,0000-0002-1500-0957,1,21151.2,90,59.5,0.297,0000-0001-6726-6119,There are a few small folds in scanned leaf,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
837a7301-4154-48ac-82df-c8a8f419c914,GRSM_048.basePlot.cfc,D07,GRSM,tower,njZEDkTA4mhQZXVAoTr5scbWVtauAI6AU0Qj24YesFk=,A00000215435,2021-06-01T18:23:00Z,njZEDkTA4mhQZXVAoTr5scbWVtauAI6AzQG1a9OW3Fg=,NA,OK,NA,2021-06-04T15:18:00Z,0000-0002-5456-2901,4.723,2021-06-04T15:20:00Z,2021-06-10T16:15:00Z,1.746,0000-0002-1500-0957,4,24396.6,100,71.6,0.37,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
fa6adf83-1752-4eb9-a65a-5639c895eff5,GRSM_048.basePlot.cfc,D07,GRSM,tower,njZEDkTA4miYIxofffXqETUIYrxjg1cnd9WBmLhEhoY=,A00000215429,2021-06-01T19:12:00Z,njZEDkTA4miYIxofffXqETUIYrxjg1cnqLnulmg58U0=,NA,OK,NA,2021-06-04T14:54:00Z,0000-0002-5456-2901,3.152,2021-06-04T15:04:00Z,2021-06-10T16:15:00Z,1.253,0000-0002-1500-0957,3,17204.5,100,72.8,0.398,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
fe0ee16a-7003-45e3-afc6-498c6757248e,GRSM_001.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDnOn+qhQmCBo=,A00000215422,2021-06-02T11:32:00Z,njZEDkTA4mgKrVWgy5R0Y9r/6t0C4bWDcOLg1bGzL0gHfJuhQ6OeXQ==,NA,OK,NA,2021-06-04T13:31:00Z,0000-0002-5456-2901,3.101,2021-06-04T13:42:00Z,2021-06-10T16:15:00Z,1.033,0000-0002-1500-0957,4,13346.4,100,77.4,0.333,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
f463a8bf-98de-44b1-be1e-c898a9cfef0d,GRSM_001.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuZT8uQWEyVcE=,A00000215431,2021-06-02T13:52:00Z,njZEDkTA4miibeQfPVi9RpIJ3mNCV6CuE3rtQWkTIsM=,NA,OK,NA,2021-06-04T14:30:00Z,0000-0002-5456-2901,4.304,2021-06-04T14:35:00Z,2021-06-10T16:15:00Z,1.256,0000-0002-1500-0957,4,20571.9,100,61.1,0.292,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
9f64f520-f4b8-4ff8-93a8-73720feec1b6,GRSM_001.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDOXRv0PYuwkco=,A00000215430,2021-06-02T14:40:00Z,njZEDkTA4mhsCFFRaj0x+LmAArSdnTDONfkGcVz0nbg=,NA,OK,NA,2021-06-04T14:26:00Z,0000-0002-5456-2901,2.335,2021-06-04T14:27:00Z,2021-06-10T16:15:00Z,0.998,0000-0002-1500-0957,8,17404.3,100,57.3,0.427,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
7eb1beee-86eb-4962-8963-a18118ee2940,GRSM_017.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNLJBUEBD9IUA=,A00000215432,2021-06-02T16:45:00Z,njZEDkTA4mh8viJOPvP8RKvuuP7/mPYNK/m6US8Hc6M=,NA,OK,NA,2021-06-04T14:19:00Z,0000-0002-5456-2901,4.12,2021-06-04T14:20:00Z,2021-06-10T16:15:00Z,1.209,0000-0002-1500-0957,4,20907.3,60,57.8,0.293,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
42be4c2e-c7c9-4dae-8b0d-af8792cb1ebc,GRSM_017.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZnOHu9u2ZpUE=,A00000215450,2021-06-02T17:12:00Z,njZEDkTA4mhEcUurIjlAW9d8doMN7PvZhJ7LWydhLgs=,NA,OK,NA,2021-06-04T13:50:00Z,0000-0002-5456-2901,3.517,2021-06-04T14:11:00Z,2021-06-10T16:15:00Z,0.947,0000-0002-1500-0957,7,23337.8,35,40.6,0.269,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
6bf18aef-397f-4469-8d96-a672b237e05c,GRSM_017.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUU3XJPwnlvx0=,A00000215449,2021-06-02T18:32:00Z,njZEDkTA4miLKr17kw0hQb0FqQPBh4WUgYfQ3w25Izo=,NA,OK,NA,2021-06-04T15:25:00Z,0000-0002-5456-2901,1.479,2021-06-04T15:51:00Z,2021-06-10T16:15:00Z,0.473,0000-0002-1500-0957,198,4431.5,100,106.7,0.32,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
0a607f39-24fc-461b-9f66-1ed2ae3273bc,GRSM_019.basePlot.cfc,D07,GRSM,distributed,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKycopdwOboCyc=,A00000215434,2021-06-03T12:30:00Z,njZEDkTA4mid97yfL+cYL9Sx+ZJ2XfKy1of/+50SbSf8lXDoeaCGjA==,NA,OK,NA,2021-06-04T13:18:00Z,0000-0002-5456-2901,4.377,2021-06-04T13:32:00Z,2021-06-10T16:15:00Z,1.662,0000-0002-1500-0957,4,22154.3,100,75,0.38,0000-0001-6726-6119,NA,NA,20260106T155616Z,RELEASE-2026,DP1.10026.001,GRSM,2021,cfc_LMA
