dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EMN913HVHNKJnMsK5FWkovHXUa8bNMexbk=,NA,1,1,0.508,17.27,13.18,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EMUrocxrdNwg3oiAciz7aUhFgq6wfePxfU=,A00000428589,1,1,0.499,13.14,17.99,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EN6eLMqeYKxFqcP7nstQgynXPHbMQzRZr0=,NA,1,1,0.496,24,14.9,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EOc8u0J3Y75fXkLfodqDjH0EAGocJvAZWc=,A00000427930,1,1,0.482,9.46,16.16,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EOc8u0J3Y75fbvugXXUmOUs7s4CIqRvRXo=,A00000427931,1,1,0.466,12.79,20.26,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_001,DEJU_001.basePlot.cfc,distributed,gl9c5nxc3EOc8u0J3Y75ffBJU80DbqJY5uSC2ik3xtE=,NA,1,1,0.499,17.16,22.74,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_002,DEJU_002.basePlot.cfc,distributed,gl9c5nxc3EM3YAmaqWFAYrRFDUbZOkjsjE5PRXRtAxs=,A00000428575,1,1,0.477,14.09,13.36,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_002,DEJU_002.basePlot.cfc,distributed,gl9c5nxc3EPIhROppxgqJB/QcCSBQUm9Ukl/z2BKS/E=,A00000427917,1,1,0.489,9.77,14.75,2023,2023,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_002,DEJU_002.basePlot.cfc,distributed,gl9c5nxc3EPIhROppxgqJF9CnJ680GS/tpFJclqKjc8=,NA,1,1,0.516,16.58,20.42,2018,2018,number,gram,percent,percent,NA,NA
DP1.10026.001,DEJU,cfc_lignin,"2018,2023",DEJU,DEJU_002,DEJU_002.basePlot.cfc,distributed,gl9c5nxc3EPIhROppxgqJJRibIVP4otE9HlPFujEIGE=,NA,1,1,0.495,17.58,19.47,2018,2018,number,gram,percent,percent,NA,NA
