uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF,publicationDate,release,dpID,site_download,year_download,source_table
da2b0da2-959d-4bbe-b34a-aa02b3d3e77d,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-03-10T13:51:00Z,2021-03-10T13:51:00Z,BLAN_001-M-7.5-0.5-20210310,NA,BLAN_001-M-7.5-0.5-20210310-SM,NEON.DOC.014048vN,M,2021-03-10T19:09:00Z,2021-03-17T18:07:00Z,2.162,12.157,10.023,0.272,0.786,NA,NA,0000-0001-7914-5891,NA,20251217T193908Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
a30f71d7-5ada-49ea-844d-9b36afe11017,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-03-10T14:26:00Z,2021-03-10T14:26:00Z,BLAN_001-M-6.5-38-20210310,NA,BLAN_001-M-6.5-38-20210310-SM,NEON.DOC.014048vN,M,2021-03-10T19:09:00Z,2021-03-17T18:07:00Z,2.181,12.223,10.105,0.267,0.789,NA,NA,0000-0001-7914-5891,NA,20251217T193908Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
ee8cea76-1624-4f69-b22f-0543151408e9,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-03-10T14:50:00Z,2021-03-10T14:50:00Z,BLAN_001-M-34-32.5-20210310,NA,BLAN_001-M-34-32.5-20210310-SM,NEON.DOC.014048vN,M,2021-03-10T19:09:00Z,2021-03-17T18:08:00Z,2.186,12.284,10.373,0.233,0.811,NA,NA,0000-0001-7914-5891,NA,20251217T193908Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
f01e802d-8979-4da5-917d-136acd84d4eb,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-07-13T17:25:00Z,2021-07-13T17:25:00Z,BLAN_001-M-31-14.5-20210713,NA,BLAN_001-M-31-14.5-20210713-SM,NEON.DOC.014048vN,M,2021-07-13T21:00:00Z,2021-07-19T13:00:00Z,2.123,11.775,10.451,0.159,0.863,NA,NA,0000-0003-2486-7859,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
78812109-13c7-482c-9d7a-4cf337f87615,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-07-13T17:30:00Z,2021-07-13T17:30:00Z,BLAN_001-M-34.5-28.5-20210713,NA,BLAN_001-M-34.5-28.5-20210713-SM,NEON.DOC.014048vN,M,2021-07-13T21:00:00Z,2021-07-19T12:59:00Z,2.137,12.218,10.922,0.147,0.871,NA,NA,0000-0003-2486-7859,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
9340dbe3-f2bc-4fdc-8a80-5c6eeab5c6dc,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-07-13T17:47:00Z,2021-07-13T17:47:00Z,BLAN_001-M-0.5-6.5-20210713,NA,BLAN_001-M-0.5-6.5-20210713-SM,NEON.DOC.014048vN,M,2021-07-13T21:00:00Z,2021-07-19T13:00:00Z,2.146,12.198,10.361,0.224,0.817,NA,NA,0000-0003-2486-7859,NA,20251217T193916Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
23b3e5ae-e6ce-4f4c-8d64-5c7308bff41d,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-10-12T15:32:00Z,2021-10-12T15:32:00Z,BLAN_001-M-16-8.5-20211012,NA,BLAN_001-M-16-8.5-20211012-SM,NEON.DOC.014048vN,M,2021-10-12T20:00:00Z,2021-10-15T22:02:00Z,2.117,12.172,10.394,0.215,0.823,NA,NA,0000-0001-9356-3117,NA,20251217T194057Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
f92ea397-0634-4ac1-87ed-96b866fec72e,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-10-12T16:02:00Z,2021-10-12T16:02:00Z,BLAN_001-M-0-32-20211012,NA,BLAN_001-M-0-32-20211012-SM,NEON.DOC.014048vN,M,2021-10-12T20:00:00Z,2021-10-15T22:02:00Z,2.141,12.303,10.885,0.162,0.86,NA,NA,0000-0001-9356-3117,NA,20251217T194057Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
f1fd8878-9469-46ff-83ab-da7281eeb300,D02,BLAN,BLAN_001,BLAN_001.basePlot.bgc,2021-10-12T16:25:00Z,2021-10-12T16:25:00Z,BLAN_001-M-39-32.5-20211012,NA,BLAN_001-M-39-32.5-20211012-SM,NEON.DOC.014048vN,M,2021-10-12T20:00:00Z,2021-10-15T22:03:00Z,2.13,11.872,10.236,0.202,0.832,NA,NA,0000-0001-9356-3117,NA,20251217T194057Z,RELEASE-2026,DP1.10086.001,BLAN,2021,sls_soilMoisture
