dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,29,maximum,12,27.125,17.416666666666668,39.215958,-96.594339,20.1,328.3,0.17,0,16.191666666666666,1.7916666666666665,1,2020.75,2020.75,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,29.5,maximum,1,13.5,2,39.215958,-96.594339,20.1,328.3,0.17,0,9.5,2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,30,maximum,49,20.010204081632654,21.214285714285715,39.215958,-96.594339,20.1,328.3,0.17,0,16.208163265306123,1.2857142857142856,1.0444444444444445,2021.061224489796,2021.061224489796,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,31,maximum,9,24.27777777777778,23.055555555555557,39.215958,-96.594339,20.1,328.3,0.17,0,15.333333333333334,2,1,2022.4444444444443,2022.4444444444443,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,32,maximum,2,24.75,20.75,39.215958,-96.594339,20.1,328.3,0.17,0,18.75,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,33,maximum,1,5.5,10.5,39.215958,-96.594339,20.1,328.3,0.17,0,10.5,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,M,0,35,maximum,1,31.5,8,39.215958,-96.594339,20.1,328.3,0.17,0,29.8,1,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,NA,NA,NA,NA,6,NA,NA,39.215958,-96.594339,20.1,328.3,0.17,NA,NA,NA,NA,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,24.5,maximum,3,16.666666666666668,24.166666666666668,39.115597,-96.638463,20.1,324,0.14,0,4.7,0,2,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,28,maximum,4,5.125,33.875,39.115597,-96.638463,20.1,324,0.14,0,18.075,0.375,1,2021.75,2021.75,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,29,maximum,7,13,24.642857142857142,39.115597,-96.638463,20.1,324,0.14,0,22.271428571428572,1.1428571428571428,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,30,maximum,32,23.1875,21.359375,39.115597,-96.638463,20.1,324,0.14,0,17.775862068965516,1.140625,1,2021.53125,2021.53125,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,31,maximum,14,19.571428571428573,21.107142857142858,39.115597,-96.638463,20.1,324,0.14,0,15.635714285714286,1.5357142857142858,1,2021.142857142857,2021.142857142857,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,32,maximum,7,12.857142857142858,18.642857142857142,39.115597,-96.638463,20.1,324,0.14,0,13.714285714285714,0.28571428571428575,1,2019.7142857142858,2019.7142857142858,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,33,maximum,2,36,23.5,39.115597,-96.638463,20.1,324,0.14,0,24.049999999999997,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,34,maximum,1,38,12,39.115597,-96.638463,20.1,324,0.14,0,23.2,0,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,0,35,maximum,1,8,1,39.115597,-96.638463,20.1,324,0.14,0,23.4,0,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,M,NA,NA,NA,1,29.5,8,39.115597,-96.638463,20.1,324,0.14,0,13.1,0.5,NA,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,NA,NA,NA,NA,6,NA,NA,39.115597,-96.638463,20.1,324,0.14,NA,NA,NA,NA,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,25,obstruction,1,35,5.5,39.215287,-96.599283,20.1,333.9,0.12,0,10.6,2,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,28,maximum,2,13.25,25,39.215287,-96.599283,20.1,333.9,0.12,0,12.7,2,1,2024,2024,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,28,obstruction,1,37,27,39.215287,-96.599283,20.1,333.9,0.12,0,25.2,0,NA,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,29,maximum,10,18.35,24.3,39.215287,-96.599283,20.1,333.9,0.12,0,21.38,1.2,1,2020.4,2020.4,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,29.5,maximum,1,25,36,39.215287,-96.599283,20.1,333.9,0.12,0,9.8,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,30,maximum,30,16.716666666666665,17.183333333333334,39.215287,-96.599283,20.1,333.9,0.12,0,16.58,1.27,1.0689655172413792,2021.2333333333333,2021.2333333333333,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,KONA,sls_soilCoreCollection,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,M,0,30.5,maximum,1,6.5,36,39.215287,-96.599283,20.1,333.9,0.12,0,10.1,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
