dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_001,KONA_001.basePlot.bgc,distributed,8,5.9125,-18.0375,0.1225,1.12,9.05,1.25,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_002,KONA_002.basePlot.bgc,distributed,5,6.8,-17.92,0.136,1.366,10.06,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_003,KONA_003.basePlot.bgc,distributed,6,6.483333333333333,-17.833333333333332,0.14166666666666666,1.3766666666666667,9.633333333333333,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_004,KONA_004.basePlot.bgc,distributed,6,6.333333333333333,-17.766666666666666,0.13166666666666668,1.2516666666666667,9.6,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_005,KONA_005.basePlot.bgc,distributed,6,8.15,-15.95,0.14,1.3966666666666667,9.883333333333333,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_006,KONA_006.basePlot.bgc,distributed,6,5.65,-19.333333333333332,0.105,0.8933333333333333,8.566666666666666,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_048,KONA_048.basePlot.bgc,tower,7,6.757142857142857,-16.142857142857142,0.13,1.43,10.814285714285715,1.1428571428571428,2021.857142857143,2021.857142857143,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_054,KONA_054.basePlot.bgc,tower,7,6.071428571428571,-18.728571428571428,0.1357142857142857,1.3242857142857143,9.67142857142857,1.1428571428571428,2021.142857142857,2021.142857142857,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_057,KONA_057.basePlot.bgc,tower,6,6.816666666666666,-17.316666666666666,0.11499999999999999,1.0750000000000002,9.333333333333334,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,KONA,sls_soilChemistry,2018-2024,KONA,KONA_059,KONA_059.basePlot.bgc,tower,6,6.7,-17.633333333333333,0.165,1.8666666666666667,11.366666666666667,1,2021.5,2021.5,permill,permill,percent,percent,NA,number,NA,NA
