dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,26,maximum,1,3.5,16.5,38.257569,-109.413674,20.1,1799.3,0.1,0,22.7,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,26,obstruction,2,5,31,38.257569,-109.413674,20.1,1799.3,0.1,0,15.7,0.25,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,27,obstruction,1,23.5,8,38.257569,-109.413674,20.1,1799.3,0.1,0,9.1,0,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,28,maximum,3,31.5,23.833333333333332,38.257569,-109.413674,20.1,1799.3,0.1,0,7.666666666666667,0,1,2022.3333333333333,2022.3333333333333,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,28,obstruction,1,1.5,31.5,38.257569,-109.413674,20.1,1799.3,0.1,0,17.8,0,1,2018,2018,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,29,maximum,14,19.785714285714285,22.071428571428573,38.257569,-109.413674,20.1,1799.3,0.1,0,17.742857142857144,0.03571428571428572,1,2020.4285714285713,2020.4285714285713,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,29.5,maximum,2,9.75,18.75,38.257569,-109.413674,20.1,1799.3,0.1,0,20.05,0.25,1,2021.5,2021.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,30,maximum,32,19.1875,19.5,38.257569,-109.413674,20.1,1799.3,0.1,0,13.373333333333333,0.040625,1.125,2021.625,2021.625,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,M,0,31,maximum,13,19.23076923076923,18.23076923076923,38.257569,-109.413674,20.1,1799.3,0.1,0,19.108333333333334,0.023076923076923078,1.1538461538461537,2020.5384615384614,2020.5384615384614,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MOAB,sls_soilCoreCollection,2018-2024,MOAB,MOAB_001,MOAB_001.basePlot.bgc,distributed,NA,NA,NA,NA,3,NA,NA,38.257569,-109.413674,20.1,1799.3,0.1,NA,NA,NA,NA,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
