uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
ae8036c0-aa79-45f2-aa7d-3132e61b260a,DCFS_003.basePlot.cfc,D09,DCFS,DCFS_003,distributed,v88ICFxFvSwXO3O0Smu0I00SjOQSTbRWOy1SCGufzmw=,A00000087298,v88ICFxFvSwXO3O0Smu0I00SjOQSTbRW1zryJxD2tnM=,A00000087627,2019-08-06T13:58:00Z,2019-10-07,1,0.197,25,0.127,1.312,0.753,0.186,0.177,43,60.5,7.6,14.9,27.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
e8607b70-3f92-4a54-a62e-34568f4d2231,DCFS_013.basePlot.cfc,D09,DCFS,DCFS_013,distributed,v88ICFxFvSwXYr2EknTPiezoPsRA1BUVt8SUeDFM5x0=,A00000087308,v88ICFxFvSwXYr2EknTPiezoPsRA1BUVHkVEiELYLCg=,A00000087640,2019-08-06T14:57:00Z,2019-10-07,1,0.198,25,0.169,1.881,0.452,0.222,0.192,40.8,48.9,5,9.2,25.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
4fb43ab8-73b3-4656-a070-1b1ef172cf3d,DCFS_002.basePlot.cfc,D09,DCFS,DCFS_002,distributed,v88ICFxFvSx9PKrN6HePFsrxG1ph9razRo5gQYartsk=,A00000087297,v88ICFxFvSx9PKrN6HePFsrxG1ph9razn4wVA2ctB1s=,A00000087626,2019-08-06T15:50:00Z,2019-10-07,1,0.205,25,0.115,1.452,0.5,0.14,0.174,45.1,42.7,4.5,12.3,25.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
5e816a51-7742-4427-b830-ca8e6d908501,DCFS_001.basePlot.cfc,D09,DCFS,DCFS_001,distributed,v88ICFxFvSy3FjxDmRoc/g1OQkh2rDzha/7DLoIGNlc=,A00000087296,v88ICFxFvSy3FjxDmRoc/g1OQkh2rDzh+z6UJ+d5c/Q=,A00000087625,2019-08-06T16:18:00Z,2019-10-07,1,0.205,25,0.138,2.155,1.468,0.285,0.202,56.8,51.2,7.7,61.7,51.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
20efd16b-7be0-4621-917d-d3224aaf32d3,DCFS_010.basePlot.cfc,D09,DCFS,DCFS_010,distributed,v88ICFxFvSx1DNIstlXJrRQ0d6glib8+NieDZ9y3zw0=,A00000087305,v88ICFxFvSx1DNIstlXJrRQ0d6glib8+xw4lkpgBnLk=,A00000087637,2019-08-06T17:33:00Z,2019-10-07,1,0.202,25,0.108,1.56,0.463,0.157,0.186,30.7,32.9,4.4,10.4,24.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
9f9cd5db-5ba1-4178-aba4-e386635dddcc,DCFS_008.basePlot.cfc,D09,DCFS,DCFS_008,distributed,v88ICFxFvSxamkESENNmNIt8sMkB0H9/hKytksTh6+I=,A00000087300,v88ICFxFvSxamkESENNmNIt8sMkB0H9/5Ej98cBzU68=,A00000087632,2019-08-06T18:57:00Z,2019-10-07,1,0.201,25,0.115,1.591,0.377,0.179,0.203,68.8,43.5,4.8,8.5,18.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
d8e4abc4-ce69-48b5-ba2e-2db61abe3c05,DCFS_007.basePlot.cfc,D09,DCFS,DCFS_007,distributed,v88ICFxFvSyUX8s+XxsoXbys2v1Kl2/bA33cXZs75Po=,A00000087304,v88ICFxFvSyUX8s+XxsoXbys2v1Kl2/bM5xSZZ4INEQ=,A00000087631,2019-08-06T19:27:00Z,2019-10-07,1,0.198,25,0.106,1.287,0.412,0.218,0.134,85.1,50.4,4.8,8.7,17.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
f167a25a-3f2c-4906-ba6e-0fb3be6bc418,DCFS_006.basePlot.cfc,D09,DCFS,DCFS_006,distributed,v88ICFxFvSwJre5bh6WOjpS8HGDGOY0ZIO20tV8qjDY=,A00000087301,v88ICFxFvSwJre5bh6WOjpS8HGDGOY0ZmNxv9geCi5g=,A00000087630,2019-08-06T20:24:00Z,2019-10-07,1,0.2,25,0.127,1.591,0.363,0.119,0.204,81,57.9,5.9,4.4,20.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
27c967be-218f-42ff-aa0a-dad432b4e9e2,DCFS_004.basePlot.cfc,D09,DCFS,DCFS_004,distributed,v88ICFxFvSxmT84U8WZ1hySS9E44dL7hoTdMyXrubLg=,A00000087299,v88ICFxFvSxmT84U8WZ1hySS9E44dL7hRR4xm1t+m7I=,A00000087628,2019-08-07T13:17:00Z,2019-10-07,1,0.198,25,0.102,1.144,0.46,0.132,0.19,24,57.8,5.2,10.3,17.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
9b2171ed-96e9-467f-9a51-41d4f460f7f5,DCFS_012.basePlot.cfc,D09,DCFS,DCFS_012,distributed,v88ICFxFvSzeztioJs9zhKdIBhK61xACQVLLkT2l1tA=,A00000087307,v88ICFxFvSzeztioJs9zhKdIBhK61xACxnDchQGoiFc=,A00000087639,2019-08-07T14:17:00Z,2019-10-07,1,0.2,25,0.126,1.656,0.418,0.202,0.147,92.9,62.4,4.9,7.6,19.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T160150Z,RELEASE-2026,DP1.10026.001,DCFS,2019,cfc_elements
