dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_003,SCBI_003.basePlot.bgc,distributed,4,3.175,-25.875,0.41000000000000003,5.66,13.7,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_004,SCBI_004.basePlot.bgc,distributed,3,3.3666666666666667,-26.666666666666664,0.18333333333333335,2.123333333333333,11.566666666666666,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_005,SCBI_005.basePlot.bgc,distributed,3,4.8,-24.233333333333334,0.24000000000000002,2.7466666666666666,11.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_006,SCBI_006.basePlot.bgc,distributed,3,4.7,-26.7,0.2,1.99,10.066666666666666,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_008,SCBI_008.basePlot.bgc,distributed,3,3.7666666666666666,-26.633333333333333,0.16,2.0166666666666666,12.833333333333334,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_010,SCBI_010.basePlot.bgc,distributed,3,3.6,-26.233333333333334,0.37333333333333335,4.523333333333333,12.066666666666666,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_045,SCBI_045.basePlot.bgc,tower,3,2.8333333333333335,-26.566666666666666,0.2866666666666667,3.41,12.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_047,SCBI_047.basePlot.bgc,tower,4,3.325,-26.7,0.2425,2.77,11.3,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_049,SCBI_049.basePlot.bgc,tower,3,2.7333333333333334,-26.03333333333333,0.19666666666666666,2.15,10.966666666666667,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,SCBI,sls_soilChemistry,2018-2024,SCBI,SCBI_067,SCBI_067.basePlot.bgc,tower,3,2.6666666666666665,-26.966666666666665,0.49333333333333335,6.05,11.866666666666667,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
