uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
4b335729-c541-4f02-8dad-74d779a65cf4,STEI_022.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4EfW7adGwWCrT0=,A00000358638,2022-06-06T16:22:00Z,VIe0/2w3fNcD7e2k0Vn5dZ8m6OqKE4EfGiMZutUOW5lxMMiholyFTQ==,NA,OK,leaf,2022-06-09T20:47:00Z,0000-0003-0290-2967,7.319,2022-06-09T21:40:00Z,2022-06-15T19:41:00Z,3.898,0000-0003-0290-2967,6,11119,100,350.6,0.533,0000-0003-0290-2967,6 groups of leaves scanned - some pollen cones present at ends of branches,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
e13d9b68-7dd2-4f78-9338-8bac0db688fc,STEI_022.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BDwFZSmknXgG8=,A00000358680,2022-06-06T16:50:00Z,VIe0/2w3fNf5fcTxMXDrMeIe8QV2z/BDfcyzXintrSw=,NA,OK,leaf,2022-06-09T20:02:00Z,0000-0003-0290-2967,0.737,2022-06-09T21:40:00Z,2022-06-15T19:44:00Z,0.444,0000-0003-0290-2967,110,1557,100,285.2,0.602,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
95b7b6bf-e0e2-4337-9a1f-caf9a968e5de,STEI_023.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNdCYM770KpWshKo5kBvzNY5+JwgK3JroPg=,A00000358637,2022-06-06T18:53:00Z,VIe0/2w3fNdCYM770KpWshKo5kBvzNY58tRFB1X/ScE=,NA,OK,leaf,2022-06-09T17:15:00Z,0000-0003-0290-2967,2.541,2022-06-09T21:40:00Z,2022-06-15T19:34:00Z,0.875,0000-0003-0290-2967,8,15684,100,55.8,0.344,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
3ab7c100-8ca1-4b18-86e9-779c1b09d35f,STEI_009.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCJXudgds64rU=,A00000358677,2022-06-06T20:04:00Z,VIe0/2w3fNdxYrN/WhkT+rBLbfv9mDlCz4/RpugqGK8=,NA,OK,leaf,2022-06-09T18:04:00Z,0000-0003-0290-2967,2.075,2022-06-09T21:40:00Z,2022-06-15T19:32:00Z,0.821,0000-0003-0290-2967,10,18352,100,44.7,0.396,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
1b21a381-e3b5-4add-b643-d076ec6428ef,STEI_009.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5WC84V1JaunPs=,A00000358682,2022-06-07T13:16:00Z,VIe0/2w3fNeKhoTtXCuhRjAhfh9pMV5WWuteB21EkEubSDxRumXJ7A==,NA,OK,leaf,2022-06-09T16:02:00Z,0000-0003-0290-2967,2.567,2022-06-09T21:40:00Z,2022-06-15T19:38:00Z,0.757,0000-0003-0290-2967,1,13820,100,54.8,0.295,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
ced19daf-b0af-4103-9b42-b7499ffadecd,STEI_009.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlsyWTSZmZNk8A=,A00000358640,2022-06-07T14:10:00Z,VIe0/2w3fNc48IHSI8KhsenD2uSeRUlsdDAQOkgmdJY=,NA,OK,leaf,2022-06-09T18:54:00Z,0000-0003-0290-2967,3.697,2022-06-09T21:40:00Z,2022-06-15T19:43:00Z,1.227,0000-0003-0290-2967,17,20803,100,59,0.332,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
7ee990f2-768f-4657-a779-d254d5c7e7b1,STEI_009.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAzRAaChb9KO2I=,A00000358639,2022-06-07T15:10:00Z,VIe0/2w3fNd+AFr8nHrB6tj6SX1tgBAz+df6R9w9B4c=,NA,OK,leaf,2022-06-09T19:14:00Z,0000-0003-0290-2967,5.193,2022-06-09T21:40:00Z,2022-06-15T19:39:00Z,1.444,0000-0003-0290-2967,7,26558,100,54.4,0.278,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
a4d00a20-1978-4df8-b3b1-06c2c4e013ca,STEI_005.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoKjlT6vcQlh3Y=,A00000358681,2022-06-07T16:19:00Z,VIe0/2w3fNcwfo4c4at4Ep7MsiZq7HoK9csHhoPDzhocYQ9XiDzPhA==,NA,OK,leaf,2022-06-09T19:37:00Z,0000-0003-0290-2967,1.808,2022-06-09T21:40:00Z,2022-06-15T19:23:00Z,0.579,0000-0003-0290-2967,1,10466,100,55.3,0.32,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
8b97e62c-75fe-438d-87f2-f2854fcb1045,STEI_005.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTt/92A2JwL8mA=,A00000358668,2022-06-07T16:46:00Z,VIe0/2w3fNeW/5B6HKxT9EGqusSEdmTtuGxGYTMoWNc=,NA,OK,leaf,2022-06-09T17:35:00Z,0000-0003-0290-2967,2.991,2022-06-09T21:40:00Z,2022-06-15T19:21:00Z,0.974,0000-0003-0290-2967,4,18333,100,53.1,0.326,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
b2c21135-dbc1-4717-91a1-4d2daadbf3c1,STEI_003.basePlot.cfc,D05,STEI,distributed,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eUlHYYePX1PQ=,A00000358667,2022-06-08T15:35:00Z,VIe0/2w3fNeiYDd1kvOxg1EPuYicsV8eYFsbzbUkp1HkMrv6cL64JA==,NA,OK,leaf,2022-06-09T18:31:00Z,0000-0003-0290-2967,3.169,2022-06-09T21:40:00Z,2022-06-15T19:33:00Z,1.409,0000-0003-0290-2967,12,17580,100,80.1,0.445,0000-0003-0290-2967,NA,NA,20260106T154907Z,RELEASE-2026,DP1.10026.001,STEI,2022,cfc_LMA
