dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,incubationLength_mean_2018_2024,soilFreshMass_mean_2018_2024,kclVolume_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,incubationLength_mean_2018_2024_unit,soilFreshMass_mean_2018_2024_unit,kclVolume_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,distributed,23,9.603913043478261,9.892173913043479,100.1304347826087,2021.608695652174,2021.608695652174,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,distributed,24,10.275,10.044583333333334,100,2021.5,2021.5,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,distributed,23,9.03695652173913,10.016521739130434,100.04347826086956,2021.391304347826,2021.391304347826,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,distributed,20,9.875499999999999,10.09,99.45,2021,2021,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,distributed,22,10.019545454545455,9.976818181818182,100,2021.2727272727273,2021.2727272727273,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,distributed,20,10.064,10.072,100,2021,2021,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,tower,22,10.641818181818183,10.041363636363636,99.95454545454545,2021.2727272727273,2021.2727272727273,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,tower,24,10.48125,10.095416666666667,100.16666666666667,2021.5,2021.5,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,tower,23,9.99304347826087,10.05391304347826,100,2021.391304347826,2021.391304347826,day,gram,milliliter,NA,NA
DP1.10086.001,BONA,ntr_internalLab,2018-2024,BONA,BONA_084,BONA_084.basePlot.bgc,tower,24,9.709999999999999,10.096666666666666,100.04166666666667,2021.5,2021.5,day,gram,milliliter,NA,NA
