uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
991e7910-775b-4602-b5e0-c02bb72383de,D07,MLBS,MLBS_006,MLBS_006.basePlot.bgc,2023-07-10T18:40:00Z,2023-07-10T18:40:00Z,NEON.DOC.014048vO,M,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_006-M-41-20230710,A00000223708,MLBS_006-M-41-20230710-CN,A00000224343,MLBS_006-M-41-20230710-BA,A00000225771,193.9,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
29937cbb-8c96-4b63-bc80-0bf1f2688a69,D07,MLBS,MLBS_006,MLBS_006.basePlot.bgc,2023-07-10T19:02:00Z,2023-07-10T19:02:00Z,NEON.DOC.014048vO,M,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_006-M-39-20230710,A00000223660,MLBS_006-M-39-20230710-CN,A00000224337,MLBS_006-M-39-20230710-BA,A00000225766,210.5,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
555bec53-6a85-4390-8db0-4af5eff8b23e,D07,MLBS,MLBS_006,MLBS_006.basePlot.bgc,2023-07-10T19:25:00Z,2023-07-10T19:25:00Z,NEON.DOC.014048vO,M,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_006-M-21-20230710,A00000223692,MLBS_006-M-21-20230710-CN,A00000224363,MLBS_006-M-21-20230710-BA,A00000225788,173.1,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
52edbb8a-d3c1-4c7d-94d6-bdd3e71d90c7,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T20:50:00Z,2023-07-10T20:50:00Z,NEON.DOC.014048vO,M,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_007-M-23-20230710,A00000223758,MLBS_007-M-23-20230710-CN,A00000224358,MLBS_007-M-23-20230710-BA,A00000225759,187.1,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
13ea4816-0853-47ba-be66-41493663a044,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T20:50:00Z,2023-07-10T20:50:00Z,NEON.DOC.014048vO,O,2023-07-13T22:30:00Z,2023-07-17T14:30:00Z,MLBS_007-O-23-20230710,A00000223724,MLBS_007-O-23-20230710-CN,A00000224345,MLBS_007-O-23-20230710-BA,A00000225793,27.5,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
2505403e-4297-4e56-9e1d-4545526c651a,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T21:41:00Z,2023-07-10T21:41:00Z,NEON.DOC.014048vO,M,2023-07-13T22:30:00Z,2023-07-17T14:30:00Z,MLBS_007-M-41-20230710,A00000223742,MLBS_007-M-41-20230710-CN,A00000224340,MLBS_007-M-41-20230710-BA,A00000225763,159.6,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
9955493b-3a6a-4059-a70e-fce3f792b566,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T21:41:00Z,2023-07-10T21:41:00Z,NEON.DOC.014048vO,O,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_007-O-41-20230710,A00000219141,MLBS_007-O-41-20230710-CN,A00000224359,MLBS_007-O-41-20230710-BA,A00000225796,15.4,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
1173adc4-a60c-4043-a3fc-41852b63d692,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T22:17:00Z,2023-07-10T22:17:00Z,NEON.DOC.014048vO,O,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_007-O-39-20230710,A00000223743,MLBS_007-O-39-20230710-CN,A00000224364,MLBS_007-O-39-20230710-BA,A00000225795,11.8,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
3ef9ab8f-07ec-4d1a-979a-a7c6b6b6a3bd,D07,MLBS,MLBS_007,MLBS_007.basePlot.bgc,2023-07-10T22:17:00Z,2023-07-10T22:17:00Z,NEON.DOC.014048vO,M,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_007-M-39-20230710,A00000219143,MLBS_007-M-39-20230710-CN,A00000224342,MLBS_007-M-39-20230710-BA,A00000225758,166.9,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
e2b05020-b7a3-408c-a0ab-d133390d79fc,D07,MLBS,MLBS_067,MLBS_067.basePlot.bgc,2023-07-11T12:53:00Z,2023-07-11T12:53:00Z,NEON.DOC.014048vO,O,2023-07-13T22:50:00Z,2023-07-17T14:30:00Z,MLBS_067-O-21-20230711,A00000223777,MLBS_067-O-21-20230711-CN,A00000224344,MLBS_067-O-21-20230711-BA,A00000225791,16.1,N,OK,NA,0000-0003-1476-1962,NA,20251217T193841Z,RELEASE-2026,DP1.10086.001,MLBS,2023,sls_bgcSubsampling
