uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
8dbf4985-fcf0-460b-8dab-54caf92b37b0,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2024-07-24T15:35:00Z,2024-07-24T15:35:00Z,NIWO.peakGreenness.2024,NEON.DOC.014048vP,NIWO_041-O-21-20240724,NIWO_041-O-20240724-COMP,B00000105221,OK,2024-07-24T15:35:00Z,0009-0003-0009-502X,NA,NA,20251217T193439Z,RELEASE-2026,DP1.10086.001,NIWO,2024,sls_metagenomicsPooling
6cbf17a3-c87e-4f4a-8191-7e91df125c52,D13,NIWO,NIWO_041,NIWO_041.basePlot.bgc,2024-07-24T15:35:00Z,2024-07-24T16:39:00Z,NIWO.peakGreenness.2024,NEON.DOC.014048vP,NIWO_041-M-41-20240724|NIWO_041-M-21-20240724|NIWO_041-M-39-20240724,NIWO_041-M-20240724-COMP,B00000105235,OK,2024-07-24T16:39:00Z,0009-0003-0009-502X,NA,NA,20251217T193439Z,RELEASE-2026,DP1.10086.001,NIWO,2024,sls_metagenomicsPooling
