uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
aaa409ec-4752-4b3a-a5e0-3ab998bac4c2,D06,KONZ,KONZ_005,KONZ_005.basePlot.bgc,2019-07-15T14:29:00Z,2019-07-15T15:43:00Z,NA,NEON.DOC.014048vL,KONZ_005-M-8-31.5-20190715|KONZ_005-M-37.5-34-20190715|KONZ_005-M-3.5-11.5-20190715,KONZ_005-M-20190715-COMP,B00000017200,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
4c99958c-f9b7-46dc-813d-1caf2dbba7b3,D06,KONZ,KONZ_004,KONZ_004.basePlot.bgc,2019-07-15T14:32:00Z,2019-07-15T15:11:00Z,NA,NEON.DOC.014048vL,KONZ_004-M-24-4.5-20190715|KONZ_004-M-4.5-29.5-20190715|KONZ_004-M-7-13.5-20190715,KONZ_004-M-20190715-COMP,B00000017224,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
8f64bda1-87df-437a-90e3-4b9319f94461,D06,KONZ,KONZ_024,KONZ_024.basePlot.bgc,2019-07-15T15:55:00Z,2019-07-15T16:32:00Z,NA,NEON.DOC.014048vL,KONZ_024-M-1.5-6.5-20190715|KONZ_024-M-10.5-33.5-20190715|KONZ_024-M-31-17.5-20190715,KONZ_024-M-20190715-COMP,B00000017223,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
aa7fb137-f51a-457d-8f2b-ce8af0c6c939,D06,KONZ,KONZ_003,KONZ_003.basePlot.bgc,2019-07-15T16:54:00Z,2019-07-15T17:51:00Z,NA,NEON.DOC.014048vL,KONZ_003-M-29.5-0.5-20190715|KONZ_003-M-8.5-4.5-20190715|KONZ_003-M-17.5-38-20190715,KONZ_003-M-20190715-COMP,B00000017222,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
ae18fb01-1462-46ac-b463-e8cea2a68dd2,D06,KONZ,KONZ_002,KONZ_002.basePlot.bgc,2019-07-16T14:24:00Z,2019-07-16T15:03:00Z,NA,NEON.DOC.014048vL,KONZ_002-M-30-16-20190716|KONZ_002-M-1.5-37-20190716|KONZ_002-M-22-37-20190716,KONZ_002-M-20190716-COMP,B00000017199,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
caedd0a6-ffc7-43c3-a9e5-a50e187d5fbd,D06,KONZ,KONZ_042,KONZ_042.basePlot.bgc,2019-07-16T14:30:00Z,2019-07-16T15:18:00Z,NA,NEON.DOC.014048vL,KONZ_042-M-36-30-20190716|KONZ_042-M-15.5-37-20190716|KONZ_042-M-8-1.5-20190716,KONZ_042-M-20190716-COMP,B00000017044,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
f6218a33-d1da-4477-9759-1c66e075782f,D06,KONZ,KONZ_001,KONZ_001.basePlot.bgc,2019-07-16T15:58:00Z,2019-07-16T16:36:00Z,NA,NEON.DOC.014048vL,KONZ_001-M-8-14-20190716|KONZ_001-M-30-19.5-20190716|KONZ_001-M-9.5-37-20190716,KONZ_001-M-20190716-COMP,B00000017201,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
8271f19e-d6ef-49d4-a808-4d863bd72244,D06,KONZ,KONZ_046,KONZ_046.basePlot.bgc,2019-07-16T16:22:00Z,2019-07-16T17:19:00Z,NA,NEON.DOC.014048vL,KONZ_046-M-6-34-20190716|KONZ_046-M-36.5-36.5-20190716|KONZ_046-M-39-6.5-20190716,KONZ_046-M-20190716-COMP,B00000017225,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
e4dce41a-0219-47f7-8dde-7413b883460b,D06,KONZ,KONZ_043,KONZ_043.basePlot.bgc,2019-07-17T14:54:00Z,2019-07-17T15:29:00Z,NA,NEON.DOC.014048vL,KONZ_043-M-28.5-34-20190717|KONZ_043-M-24-3.5-20190717|KONZ_043-M-15.5-35.5-20190717,KONZ_043-M-20190717-COMP,B00000017120,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
9bd88808-dbf3-47df-970e-457e57bd559e,D06,KONZ,KONZ_045,KONZ_045.basePlot.bgc,2019-07-17T16:16:00Z,2019-07-17T16:46:00Z,NA,NEON.DOC.014048vL,KONZ_045-M-34-15.5-20190717|KONZ_045-M-32-33.5-20190717|KONZ_045-M-16-6.5-20190717,KONZ_045-M-20190717-COMP,B00000017130,OK,NA,NA,NA,NA,20251217T193856Z,RELEASE-2026,DP1.10086.001,KONZ,2019,sls_metagenomicsPooling
